nombre_invocador,region,liga,lps,ranking_mundial,winrate_total,kills_player_kda,deaths_player_kda,assists_player_kda,score,elyoyaaaaaaaaaaa,Razørk Activoo,잘가요 굿바이,blaberfish2,I Love Uber Eats,Maxlore,Boukada,bluerzor
BERTINAT0,BR,GrandMaster,575,4205,51.2,6.1,5.3,8.8,0.0022081687799315,0.0004482889430482,0.000231162194944,0.0002097534029815,0.0002172779955921,0.0002190592946244,0.0002522034389153,0.000200206302338,0.0004241487648145
BERTINAT0,BR,GrandMaster,575,4205,51.2,6.1,5.3,8.8,0.0022021003372581,0.0004507360360223,0.0002315661182455,0.0002093280643446,0.0002175653483946,0.000219378299951,0.0002526644132138,0.0002004955408568,0.0004264349589024
BERTINAT0,BR,GrandMaster,575,4205,51.2,6.1,5.3,8.8,0.0022021003372581,0.0004482889430482,0.000231162194944,0.0002097534029815,0.0002172779955921,0.0002190592946244,0.0002522034389153,0.000200206302338,0.0004241487648145
PokéMart,EUW,GrandMaster,679,3308,56.4,6.9,4.5,8.5,0.0022077316401721,0.0003839965623947,0.0002454483914406,0.0002861171110128,0.0002364587721313,0.0002305099062391,0.0002578044364695,0.0002102330694564,0.0003571633910274
哆垃貢,TW,Challenger,613,1950,57.3,6.2,4.9,7.4,0.0021944919898089,0.0003159750359664,0.0002766219600575,0.0002315028538301,0.0002827967875557,0.0002767780853078,0.0003015737746647,0.0002154713823019,0.0002937721101243
UANL Píngus,LAN,GrandMaster,543,4530,55.2,6.5,5.2,8.2,0.0021881790409231,0.0004567544724227,0.0002269527004283,0.0001906911573821,0.0002129826868409,0.0002166139785965,0.0002516053010958,0.0001911545792418,0.0004414241649146
UANL Píngus,LAN,GrandMaster,543,4530,55.2,6.5,5.2,8.2,0.0021881790409231,0.0004563818378475,0.0002269310723566,0.0001905726938081,0.0002129910747416,0.0002166418721335,0.0002516485098462,0.0001910780059673,0.0004410423022796
UANL Píngus,LAN,GrandMaster,543,4530,55.2,6.5,5.2,8.2,0.0021872873689808,0.0004567544724227,0.0002269527004283,0.0001906911573821,0.0002129826868409,0.0002166139785965,0.0002516053010958,0.0001911545792418,0.0004414241649146
UANL Píngus,LAN,GrandMaster,543,4530,55.2,6.5,5.2,8.2,0.0021872873689808,0.0004563818378475,0.0002269310723566,0.0001905726938081,0.0002129910747416,0.0002166418721335,0.0002516485098462,0.0001910780059673,0.0004410423022796
i never glve up,EUW,GrandMaster,536,4611,51.4,7.7,5.6,7.7,0.0021874889359039,0.0004584606388427,0.0002274475788001,0.0001643097706697,0.0002104258857884,0.0002165571671803,0.0002538367799054,0.0001898826081438,0.0004665685065732
DOLOR ZEN MENTAL,EUNE,GrandMaster,534,4637,55.7,6.1,3.8,8.0,0.0021754970293528,0.000453903735152,0.0002276694185219,0.0001614153139051,0.0002108584410723,0.000216941345515,0.0002532129944489,0.0001898042366372,0.0004616915441
RinaHamu,JP,GrandMaster,545,4493,52.8,7.6,5.4,7.1,0.0021499690749827,0.0004371214767446,0.0002300973925872,0.0001586957120345,0.00021279139159,0.000222246810684,0.0002643548900125,0.0001881031432798,0.0004365582580496
RinaHamu,JP,GrandMaster,545,4493,52.8,7.6,5.4,7.1,0.0021499690749827,0.0004368790803984,0.0002300931180539,0.0001586812987897,0.0002127979449075,0.0002222512016694,0.0002643282622922,0.0001880993587323,0.0004362327560184
RinaHamu,JP,GrandMaster,545,4493,52.8,7.6,5.4,7.1,0.0021493630208622,0.0004371214767446,0.0002300973925872,0.0001586957120345,0.00021279139159,0.000222246810684,0.0002643548900125,0.0001881031432798,0.0004365582580496
RinaHamu,JP,GrandMaster,545,4493,52.8,7.6,5.4,7.1,0.0021493630208622,0.0004368790803984,0.0002300931180539,0.0001586812987897,0.0002127979449075,0.0002222512016694,0.0002643282622922,0.0001880993587323,0.0004362327560184
Ðegurechaff,PH,Challenger,533,2366,54.1,6.2,5.4,9.2,0.0021479825874982,0.0003241357537076,0.0002617411595475,0.0002408619090688,0.0002640681959941,0.0002607626434709,0.0002889458374735,0.0002065705712114,0.0003008965170242
Shysaßßòüó,TW,GrandMaster,526,4711,53.4,4.6,3.3,9.6,0.0021415759952859,0.0004486851370211,0.0002209341339253,0.0001869903138272,0.0002061882885013,0.0002087536496152,0.0002398312248071,0.0001920214437734,0.000438171803815
Shysaßßòüó,TW,GrandMaster,526,4711,53.4,4.6,3.3,9.6,0.0021415759952859,0.0004482593374049,0.0002208420039455,0.000187212529387,0.0002061237321887,0.0002086707299644,0.0002397157004092,0.0001919816680567,0.0004376757884239
Shysaßßòüó,TW,GrandMaster,526,4711,53.4,4.6,3.3,9.6,0.0021404814897808,0.0004486851370211,0.0002209341339253,0.0001869903138272,0.0002061882885013,0.0002087536496152,0.0002398312248071,0.0001920214437734,0.000438171803815
Shysaßßòüó,TW,GrandMaster,526,4711,53.4,4.6,3.3,9.6,0.0021404814897808,0.0004482593374049,0.0002208420039455,0.000187212529387,0.0002061237321887,0.0002086707299644,0.0002397157004092,0.0001919816680567,0.0004376757884239
allow317,RU,GrandMaster,535,4627,54.3,7.9,7.2,7.9,0.0021356648602874,0.0004375079073679,0.0002266452762999,0.0001602466127829,0.0002109421653388,0.0002171469063635,0.0002529332038199,0.0001874786330809,0.0004427641552332
Love Aurora,EUW,GrandMaster,533,4641,50.9,7.4,5.1,7.3,0.002135483889782,0.0004398375020005,0.0002245621889823,0.0001604240877653,0.0002076720647125,0.0002150704921996,0.0002532001258469,0.0001868866470018,0.0004478307812727
LORASOTGAY69,LAN,Challenger,628,1868,54.1,6.3,5.1,9.2,0.0021348586245707,0.0003010873226878,0.0002687272202783,0.0002343679219476,0.0002752604373281,0.0002698547866321,0.0002932534908394,0.0002115630022824,0.0002807444425746
Juhan,KR,Challenger,1181,157,60.1,6.5,5.0,9.0,0.0021274186636106,0.0002489974049759,0.0003071035042136,0.0001803516450557,0.0002906296159134,0.0002611997471567,0.0002492761386819,0.0003484256518065,0.0002414349558067
INT Nord,EUW,GrandMaster,704,3160,55.2,3.9,3.6,9.7,0.0021112114941306,0.000353016321405,0.0002422893892917,0.0002460103088746,0.0002386359646805,0.0002366534614475,0.0002659449989616,0.0002001635330309,0.0003284975164382
Wonszunio,EUNE,GrandMaster,574,4226,57.4,8.2,6.7,7.9,0.0021032303266081,0.0004063374613709,0.0002257360611495,0.0002152517342282,0.0002157361829022,0.0002171128401834,0.0002487309888753,0.0001910539980499,0.0003832710598484
Charolon,LAN,Challenger,772,1206,54.3,5.4,5.3,9.0,0.002102074295099,0.000270769198087,0.000275189221236,0.000219402576627,0.0002906293428565,0.0002822991419941,0.0002960535970178,0.0002135528833425,0.0002541783339378
궁댕히,KR,GrandMaster,507,4942,53.6,6.9,4.1,6.7,0.0020905005313438,0.0004416638206639,0.0002137730816558,0.0001587300724523,0.0001913926754355,0.000193296773973,0.0002170400675431,0.0002107060451145,0.0004638979945053
Dragonjindi,EUW,GrandMaster,509,4906,51.8,6.1,5.2,9.3,0.0020890832607017,0.000436073810853,0.0002160129015086,0.000164325114358,0.0001982596943673,0.0002023598584689,0.0002334573439332,0.0001892677117162,0.0004493268254961
timeforsleep,OCE,GrandMaster,522,4751,50.6,6.8,5.8,8.2,0.0020768835574346,0.0004216719190782,0.000220868465188,0.0001598012796012,0.0002055781569772,0.0002119733644231,0.0002469044094465,0.00018394303093,0.0004261429317901
blueblue,LAS,Challenger,597,2064,51.3,8.2,5.3,7.5,0.0020562685637153,0.0002997790294691,0.0002547347706027,0.0002403670663117,0.000251599795048,0.000243722199635,0.0002591374558885,0.0002265263689968,0.0002804018777631
YummiBananas,EUW,GrandMaster,516,4819,53.3,6.2,5.0,9.0,0.0020559391662257,0.0004170289709787,0.0002167743800675,0.000171303428664,0.0002007088785483,0.0002044758802924,0.0002371107817723,0.0001838557508676,0.0004246810950347
YummiBananas,EUW,GrandMaster,516,4819,53.3,6.2,5.0,9.0,0.0020559391662257,0.0004167461050495,0.00021671512153,0.0001713407391191,0.0002006511583034,0.0002044048716177,0.0002370148293714,0.0001838337967552,0.0004244353789744
YummiBananas,EUW,GrandMaster,516,4819,53.3,6.2,5.0,9.0,0.002055142000721,0.0004170289709787,0.0002167743800675,0.000171303428664,0.0002007088785483,0.0002044758802924,0.0002371107817723,0.0001838557508676,0.0004246810950347
YummiBananas,EUW,GrandMaster,516,4819,53.3,6.2,5.0,9.0,0.002055142000721,0.0004167461050495,0.00021671512153,0.0001713407391191,0.0002006511583034,0.0002044048716177,0.0002370148293714,0.0001838337967552,0.0004244353789744
Techoteco v9,EUW,Challenger,867,876,56.1,6.0,5.2,8.8,0.0020155650090047,0.0002494079948739,0.0002657560539261,0.0002137561012824,0.0002845709426399,0.0002755397284205,0.0002836388609376,0.000207295453782,0.0002355998731418
星海ゆかこ,JP,GrandMaster,508,4926,51.3,6.5,4.5,8.1,0.002009910550579,0.0004050775849294,0.0002137041785833,0.0001619423786495,0.000199172871696,0.0002043933740802,0.0002361428929458,0.0001811576965658,0.0004083195731285
kaka qvq,EUW,GrandMaster,546,4493,53.2,4.9,5.1,9.2,0.0020017984945977,0.0003902343771271,0.000216993735434,0.0001764910708391,0.0001943202822598,0.0001923816381466,0.0002135410802631,0.0002139073841079,0.0004039289264198
kaka qvq,EUW,GrandMaster,546,4493,53.2,4.9,5.1,9.2,0.0020017984945977,0.000388677519785,0.0002168150444526,0.0001764002685521,0.0001940781455237,0.0001920464007952,0.0002129055471865,0.0002145840074255,0.0004019589606023
kaka qvq,EUW,GrandMaster,546,4493,53.2,4.9,5.1,9.2,0.0019974658943233,0.0003902343771271,0.000216993735434,0.0001764910708391,0.0001943202822598,0.0001923816381466,0.0002135410802631,0.0002139073841079,0.0004039289264198
kaka qvq,EUW,GrandMaster,546,4493,53.2,4.9,5.1,9.2,0.0019974658943233,0.000388677519785,0.0002168150444526,0.0001764002685521,0.0001940781455237,0.0001920464007952,0.0002129055471865,0.0002145840074255,0.0004019589606023
枕邊聽心,TW,GrandMaster,507,4947,66.7,7.7,4.1,7.3,0.0019978136080445,0.0004013831187665,0.0002126434289896,0.0001596348054383,0.0001980361078463,0.0002031699498634,0.0002342970519601,0.0001807958859629,0.000407853259217
im 16 years old,OCE,Challenger,833,999,65.0,8.4,4.3,7.7,0.0019924521930834,0.0002489282542991,0.0002607582492016,0.0002177841329831,0.000279433015055,0.0002693469600355,0.0002767339242893,0.0002044354714089,0.0002350321858106
Taxer,EUW,GrandMaster,587,4087,57.4,4.5,4.1,10.0,0.0019894508239895,0.0003744673100297,0.0002192239854871,0.0001535376511414,0.0001920678682644,0.0001903559412008,0.0002049020507225,0.0002665416871277,0.0003883543300156
Taxer,EUW,GrandMaster,587,4087,57.4,4.5,4.1,10.0,0.0019894508239895,0.0003684531304894,0.0002178086339693,0.0001529827595926,0.0001909360769344,0.0001892108011106,0.0002034760905132,0.0002656321781468,0.0003820637012385
Taxer,EUW,GrandMaster,587,4087,57.4,4.5,4.1,10.0,0.0019705633719952,0.0003744673100297,0.0002192239854871,0.0001535376511414,0.0001920678682644,0.0001903559412008,0.0002049020507225,0.0002665416871277,0.0003883543300156
Taxer,EUW,GrandMaster,587,4087,57.4,4.5,4.1,10.0,0.0019705633719952,0.0003684531304894,0.0002178086339693,0.0001529827595926,0.0001909360769344,0.0001892108011106,0.0002034760905132,0.0002656321781468,0.0003820637012385
deadmire,EUW,GrandMaster,505,4966,59.5,6.4,6.3,7.9,0.0019525211516718,0.0003843008179745,0.0002091114203329,0.0001678431384092,0.0001952776199092,0.0001986256302313,0.0002285581642997,0.0001771897854583,0.0003916145750564
deadmire,EUW,GrandMaster,505,4966,59.5,6.4,6.3,7.9,0.0019525211516718,0.0003841191150734,0.0002090763228259,0.0001679128920001,0.0001952460218059,0.0001985795014762,0.0002284954748958,0.0001771674805106,0.0003914329225011
deadmire,EUW,GrandMaster,505,4966,59.5,6.4,6.3,7.9,0.0019520297310895,0.0003843008179745,0.0002091114203329,0.0001678431384092,0.0001952776199092,0.0001986256302313,0.0002285581642997,0.0001771897854583,0.0003916145750564
deadmire,EUW,GrandMaster,505,4966,59.5,6.4,6.3,7.9,0.0019520297310895,0.0003841191150734,0.0002090763228259,0.0001679128920001,0.0001952460218059,0.0001985795014762,0.0002284954748958,0.0001771674805106,0.0003914329225011
Çhích ßôÑg,VN,Challenger,554,2262,57.0,6.7,5.0,9.2,0.0019452558280671,0.0002756899428332,0.0002352722558281,0.0002530432676013,0.0002393481258819,0.0002352707627902,0.0002545194332359,0.0001936729277799,0.0002584391121163
da go lapa6,EUW,Challenger,871,864,58.9,7.0,4.5,7.7,0.001940868004682,0.0002283550531395,0.0002392497340027,0.000126738325573,0.0002086303915394,0.0002001918483835,0.0001949265665887,0.0005130273758995,0.0002297487095554
XXBD1,KR,GrandMaster,491,5131,51.5,6.3,3.8,7.1,0.0019298303232052,0.0003858702093324,0.0002048042882602,0.0001589172204233,0.000189040001931,0.0001952172813049,0.0002262652007161,0.0001789608092751,0.000390755311962
타 잔,KR,Challenger,938,608,57.2,6.3,4.9,9.0,0.0019182713323305,0.0002194293489476,0.0002379661981722,0.0001227446436333,0.0002082640204503,0.0002000261108137,0.0001931070709114,0.0005161200249216,0.0002206139144801
Permaban07845219,SG,Challenger,569,2196,54.7,8.3,6.8,7.3,0.00191660227294,0.0002675559988063,0.0002321651590028,0.0002536082732901,0.0002376180468531,0.0002328880289041,0.0002503080559993,0.0001910252315409,0.0002514334785429
NO MORE HARAM,EUW,GrandMaster,731,3019,52.1,7.4,5.3,7.0,0.0019100964617554,0.0002897657261941,0.0002200779508288,0.0002661957724322,0.0002189753950881,0.0002168278457019,0.0002381424384077,0.0001881435413747,0.0002719677917275
Zezas,BR,GrandMaster,870,2663,51.8,8.7,4.9,7.1,0.0019088049468591,0.0002805923959544,0.00022445743112,0.0002637325590299,0.00022363800786,0.0002190979451591,0.0002358405771995,0.0001980299221118,0.0002634161084241
Agurin,EUW,Challenger,1742,4,57.6,6.4,4.6,8.5,0.0019005422984433,0.0002146981308507,0.0002576210338966,0.0001867568211138,0.0002910517164522,0.0002769929800034,0.0002674675617863,0.0002013361949167,0.0002046178594232
NS Sounda,KR,GrandMaster,520,4777,60.3,6.4,4.7,8.2,0.0018953018107096,0.0003514746705138,0.0002005638979766,0.0002335497869357,0.0001855247162478,0.0001823209208619,0.0002013836072801,0.0001948845819157,0.0003455996289776
NS Sounda,KR,GrandMaster,520,4777,60.3,6.4,4.7,8.2,0.0018953018107096,0.000350733531654,0.0002003997044147,0.0002339845404075,0.0001854026534183,0.0001821862809483,0.0002012015873698,0.000194771216397,0.0003448219804406
NS Sounda,KR,GrandMaster,520,4777,60.3,6.4,4.7,8.2,0.0018935014950507,0.0003514746705138,0.0002005638979766,0.0002335497869357,0.0001855247162478,0.0001823209208619,0.0002013836072801,0.0001948845819157,0.0003455996289776
NS Sounda,KR,GrandMaster,520,4777,60.3,6.4,4.7,8.2,0.0018935014950507,0.000350733531654,0.0002003997044147,0.0002339845404075,0.0001854026534183,0.0001821862809483,0.0002012015873698,0.000194771216397,0.0003448219804406
Timon,EUW,Challenger,953,562,53.7,6.6,6.2,7.7,0.0018929689245037,0.0002273279602785,0.0002495143730475,0.0002087374131959,0.00026835067585,0.0002602889422101,0.0002642400951897,0.0001987770788228,0.0002157323859089
kidbuuprovip,VN,Challenger,624,1897,55.4,7.0,6.4,7.8,0.001884972940582,0.0002591922942752,0.0002313257448525,0.0002528993884842,0.0002303218381089,0.0002219168490204,0.0002312487883308,0.0002136169127752,0.0002444511247344
NYN,KR,GrandMaster,618,3746,57.0,5.1,4.4,8.5,0.0018699334942776,0.0003013893240657,0.0002085541316794,0.0002587460057452,0.0002054921719271,0.0002050672404969,0.000228762453097,0.0001778661239261,0.0002840560433397
NYN,KR,GrandMaster,618,3746,57.0,5.1,4.4,8.5,0.0018699334942776,0.0003010255018419,0.0002084203125741,0.0002589226921124,0.0002053721626287,0.0002049371083956,0.0002285782163446,0.0001777976112249,0.0002837261238405
NYN,KR,GrandMaster,618,3746,57.0,5.1,4.4,8.5,0.001868779728963,0.0003013893240657,0.0002085541316794,0.0002587460057452,0.0002054921719271,0.0002050672404969,0.000228762453097,0.0001778661239261,0.0002840560433397
NYN,KR,GrandMaster,618,3746,57.0,5.1,4.4,8.5,0.001868779728963,0.0003010255018419,0.0002084203125741,0.0002589226921124,0.0002053721626287,0.0002049371083956,0.0002285782163446,0.0001777976112249,0.0002837261238405
EIoHigh Nocturne,BR,GrandMaster,843,2708,52.3,9.3,4.6,5.8,0.0018579638412608,0.0002713840998827,0.0002173976730776,0.0002658479163749,0.0002157560295743,0.000209848699157,0.0002231652895662,0.0001986910419857,0.000255873091642
GZeus,EUNE,Challenger,751,1309,54.3,8.3,5.8,9.0,0.0018467864267,0.0002352358709175,0.0002327892186912,0.000235340080711,0.0002449267047541,0.0002381519620808,0.0002476686044603,0.0001901951442181,0.0002224788408666
SyluhZZZ,LAN,GrandMaster,619,3740,57.6,6.6,5.3,8.3,0.0018229005991448,0.0002858179765289,0.0002032554210321,0.0002666337088233,0.0002014014245143,0.0002002890247452,0.000221458045698,0.0001741860239277,0.0002698589738749
jorskiiii,EUNE,GrandMaster,534,4644,61.3,7.6,5.1,8.6,0.0017982943797045,0.0002917859962721,0.0001888707538264,0.0003069463588121,0.000182634507173,0.0001802394368867,0.000199244103326,0.0001695671741834,0.0002790060492244
Shoujae,LAS,Challenger,586,2118,52.1,6.4,4.5,7.4,0.0017848274953065,0.0002401251768768,0.0002135885605751,0.0002604595658941,0.0002187027581351,0.0002152686947332,0.0002295759592881,0.0001802112376439,0.0002268955421598
Kerri,LAN,GrandMaster,582,4130,52.4,7.0,5.2,6.1,0.0017805732641233,0.0002858897805303,0.0001957410774121,0.0002604087385174,0.000192363769967,0.0001920071555813,0.0002130861336177,0.0001699959226391,0.0002710806858581
Remax201,LAS,Challenger,749,1324,55.7,4.7,4.6,9.6,0.0017724989946337,0.0002246055010092,0.0002209821552814,0.0002398898005779,0.0002317464482526,0.0002249940642737,0.0002324970779728,0.000184785177318,0.0002129987699478
조이마더,KR,GrandMaster,570,4259,56.3,5.8,4.2,7.7,0.0017674027879759,0.0003035765555257,0.0002040926665278,0.0001883783856231,0.0001876054959002,0.0001839533520022,0.0002015552253313,0.0001913709048075,0.0003068702022577
조이마더,KR,GrandMaster,570,4259,56.3,5.8,4.2,7.7,0.0017674027879759,0.0003035657676042,0.0002040839302832,0.0001883769915798,0.0001875970662472,0.0001839457786474,0.0002015488499269,0.0001913641441324,0.0003068662565789
조이마더,KR,GrandMaster,570,4259,56.3,5.8,4.2,7.7,0.0017673487850002,0.0003035765555257,0.0002040926665278,0.0001883783856231,0.0001876054959002,0.0001839533520022,0.0002015552253313,0.0001913709048075,0.0003068702022577
조이마더,KR,GrandMaster,570,4259,56.3,5.8,4.2,7.7,0.0017673487850002,0.0003035657676042,0.0002040839302832,0.0001883769915798,0.0001875970662472,0.0001839457786474,0.0002015488499269,0.0001913641441324,0.0003068662565789
ADC IS FRONTLINE,EUW,GrandMaster,647,3512,56.8,6.5,4.7,8.7,0.0017230340146916,0.0002383051024033,0.0001847120371868,0.0003485575416706,0.0001840203544485,0.0001804942489221,0.0001944169853177,0.0001655173935299,0.0002270103512124
KC Skeanz,EUW,GrandMaster,749,2945,52.8,6.5,4.4,8.5,0.0017100907546391,0.000256366929103,0.0002137803100493,0.0001905214836587,0.0002003943892306,0.0001934416497438,0.0002068782860308,0.0001930685787922,0.0002556391280304
Albetrayber,EUW,Challenger,1217,128,64.9,7.0,4.0,7.8,0.0017048320056364,0.0002032770543366,0.0002453697399958,0.0001546195652703,0.0002431623222963,0.0002262030121871,0.000221875609347,0.0002090454118078,0.0002012792903952
LOLPROLEGITPLAYE,EUW,GrandMaster,539,4577,49.8,8.0,5.5,6.7,0.0016742600250891,0.0002691936315022,0.0001810130620465,0.0002579716856258,0.0001748328436464,0.0001736143358804,0.000190077070817,0.0001692525467247,0.0002583048488456
LOLPROLEGITPLAYE,EUW,GrandMaster,539,4577,49.8,8.0,5.5,6.7,0.0016742600250891,0.0002674935807859,0.000180412156379,0.0002585766057397,0.0001742757025598,0.0001730198037046,0.000189284671644,0.000168967769362,0.0002567333628351
LOLPROLEGITPLAYE,EUW,GrandMaster,539,4577,49.8,8.0,5.5,6.7,0.0016687636530105,0.0002691936315022,0.0001810130620465,0.0002579716856258,0.0001748328436464,0.0001736143358804,0.000190077070817,0.0001692525467247,0.0002583048488456
LOLPROLEGITPLAYE,EUW,GrandMaster,539,4577,49.8,8.0,5.5,6.7,0.0016687636530105,0.0002674935807859,0.000180412156379,0.0002585766057397,0.0001742757025598,0.0001730198037046,0.000189284671644,0.000168967769362,0.0002567333628351
maimai0v0,EUW,Challenger,765,1240,61.0,6.1,4.0,6.8,0.0016180742669081,0.0002019265959535,0.0001984087601681,0.0002407336796963,0.0002057134152621,0.0001987617954621,0.0002026442839442,0.0001770807911835,0.000192804945238
babi fanboy,EUW,GrandMaster,605,3886,57.1,4.9,5.7,10.6,0.0016102808674664,0.0002543524386846,0.0001880672700398,0.0001914335563718,0.0001714797666105,0.000165654717872,0.000174996837533,0.0002087008258276,0.0002555954545267
똥 방귀 뿡뿡,KR,Challenger,618,1939,53.2,6.6,4.6,8.6,0.0016074099667532,0.0002147114498011,0.0001984347759597,0.0001194535469876,0.0001744512479315,0.0001708029563537,0.0001708074112954,0.0003409269246182,0.0002178216538056
TwTv Crawlxzz,LAN,Challenger,710,1480,57.0,9.8,5.5,7.3,0.0015716488009385,0.000195965238491,0.0001891059813105,0.0002492491295552,0.0001963610434875,0.0001910062473419,0.0001963481759183,0.0001664848967729,0.000187128088061
24 ËKÎM 2015,TR,Challenger,746,1335,55.4,7.3,5.9,8.4,0.0015454986416055,0.0001906821114277,0.0001866770832385,0.0002435655108628,0.0001946454112654,0.0001898709776206,0.0001948048680393,0.0001630942673483,0.0001821584118027
TheEliteJohn,EUW,GrandMaster,630,3642,53.5,7.6,7.4,7.4,0.0014971182556394,0.0002013277338661,0.000162889546669,0.0002960368850341,0.0001617723077462,0.0001591121363202,0.0001684386265302,0.0001542635401245,0.0001932774793488
XiaoHuaSheng7,KR,GrandMaster,561,4333,55.0,5.0,4.5,7.9,0.001493523783911,0.0001357923737474,0.0001185591347155,0.0006389249663031,0.0001187157971758,0.000115655991611,0.000120164405326,0.0001132790250208,0.0001324320900111
Pochitx,LAS,Challenger,651,1732,52.7,6.2,4.5,8.7,0.0014844918423415,0.0001837952235964,0.0001742440533003,0.0002576706788403,0.0001803498647982,0.000176079647468,0.000181523360217,0.0001548166208301,0.0001760123932907
ehfs,EUW,GrandMaster,508,4934,52.5,5.5,3.8,7.7,0.0014769031016027,0.0002413007615235,0.0001699832795217,0.0001655487827839,0.000154888736926,0.0001516647595649,0.0001615111870879,0.0001861311443779,0.0002458744498166
heâven,LAS,Challenger,593,2089,62.7,8.3,4.7,6.2,0.0014377336119898,0.0001782597856672,0.0001649047179182,0.000268287821297,0.0001694605300553,0.0001654950049474,0.0001709478949735,0.0001492676014132,0.0001711102557177
Mathý,LAS,Challenger,620,1918,51.3,5.5,4.2,7.4,0.0014235960480007,0.0001746505085247,0.0001634651307247,0.0002683157695867,0.0001677309650942,0.0001637881017833,0.0001687099257182,0.0001493002353213,0.0001676354112472
MitelJgKing,EUNE,GrandMaster,516,4817,53.4,7.6,5.2,8.1,0.0014174341814212,0.0001955316647652,0.0001502942103908,0.0002881187924685,0.0001493108115138,0.0001483292728968,0.0001594124130425,0.0001378560595507,0.0001885809567926
MitelJgKing,EUNE,GrandMaster,516,4817,53.4,7.6,5.2,8.1,0.0014174341814212,0.000194392108193,0.000149744408609,0.0002885715009479,0.0001488038659511,0.0001478070681627,0.0001587635885877,0.0001374368165149,0.0001875063514816
MitelJgKing,EUNE,GrandMaster,516,4817,53.4,7.6,5.2,8.1,0.0014130257084482,0.0001955316647652,0.0001502942103908,0.0002881187924685,0.0001493108115138,0.0001483292728968,0.0001594124130425,0.0001378560595507,0.0001885809567926
MitelJgKing,EUNE,GrandMaster,516,4817,53.4,7.6,5.2,8.1,0.0014130257084482,0.000194392108193,0.000149744408609,0.0002885715009479,0.0001488038659511,0.0001478070681627,0.0001587635885877,0.0001374368165149,0.0001875063514816
Yuxiayizhengwan,EUW,Challenger,767,1230,52.6,7.8,5.0,6.5,0.0014052665096604,0.0001699702813723,0.0001670936722581,0.0002390442168928,0.0001736546688906,0.0001693253741542,0.0001725001382551,0.0001503450581194,0.0001633330997176
21kid,EUW,GrandMaster,679,3317,56.6,6.0,4.8,8.1,0.0013863039031218,0.0001979460012814,0.0001659183927558,0.0001732972347957,0.0001528886412808,0.0001468828334135,0.0001509473532963,0.000200487159078,0.0001979362872199
Riverrrrrrrrrrrr,EUW,GrandMaster,592,4038,54.4,6.9,5.4,6.5,0.0013747896664483,0.0002069215485491,0.0001633449028263,0.0001452190301536,0.0001478120265882,0.0001438254194224,0.0001487374305408,0.000209094651655,0.0002098346567126
LOL x Khen1,VN,Challenger,511,2515,59.1,8.3,6.5,8.5,0.0013604848621591,0.0001728136093555,0.000154662819027,0.0002530694437628,0.0001542515797874,0.0001504917743884,0.0001548078103737,0.0001538142942813,0.0001665735311828
Nunu Main,EUW,GrandMaster,579,4167,53.9,3.0,4.4,11.0,0.0013534172704789,0.0001962971453515,0.0001619379048771,0.0001812812793028,0.0001559245871317,0.0001529440416215,0.0001638838210756,0.000144823762136,0.0001963247289823
Nunu Main,EUW,GrandMaster,579,4167,53.9,3.0,4.4,11.0,0.0013534172704789,0.0001955125361957,0.0001614957555242,0.0001810485390743,0.0001555273070575,0.0001525469414301,0.000163399350167,0.0001445047231174,0.000195538436801
Nunu Main,EUW,GrandMaster,579,4167,53.9,3.0,4.4,11.0,0.0013495735893676,0.0001962971453515,0.0001619379048771,0.0001812812793028,0.0001559245871317,0.0001529440416215,0.0001638838210756,0.000144823762136,0.0001963247289823
Nunu Main,EUW,GrandMaster,579,4167,53.9,3.0,4.4,11.0,0.0013495735893676,0.0001955125361957,0.0001614957555242,0.0001810485390743,0.0001555273070575,0.0001525469414301,0.000163399350167,0.0001445047231174,0.000195538436801
a lot 3rd verse,BR,Challenger,1041,346,52.9,6.5,5.2,8.7,0.0012968057440448,0.0001524975467836,0.000158318765833,0.0002051932812939,0.0001666240474425,0.0001621208519495,0.0001621443855481,0.0001428568678769,0.0001470499973169
Zorian,EUW,GrandMaster,715,3096,56.5,4.9,3.6,9.4,0.0012441932980219,0.0001516628385486,0.0001356176302172,0.0002697919189132,0.0001378075229395,0.0001352705887409,0.0001399100367662,0.0001274728982291,0.0001466598636668
HLE Key1,KR,Challenger,743,1353,54.0,6.5,4.1,7.7,0.0012265490856616,0.0001582694832116,0.000156342849614,0.0001175121478196,0.0001430849160486,0.0001379243285974,0.0001366841135642,0.0002172431709683,0.0001594880758376
Kurau,PH,Challenger,512,2514,59.0,4.4,5.8,11.1,0.0012226913174369,0.0001474574411925,0.0001360231363293,0.0002541693302158,0.0001390520915863,0.0001364108300201,0.000140323788637,0.000126667930753,0.0001425867687026
PËLUKÏNG GÄP,LAN,GrandMaster,544,4522,58.6,6.7,5.4,12.0,0.0011496239271173,0.0001424258712298,0.0001219275842975,0.0002611755381691,0.0001226335156253,0.0001210463138278,0.0001262723361694,0.0001157432631202,0.0001383995046778
PËLUKÏNG GÄP,LAN,GrandMaster,544,4522,58.6,6.7,5.4,12.0,0.0011496239271173,0.0001413361721111,0.0001212099102006,0.0002593526385341,0.0001219295898525,0.0001203478165059,0.000125481189774,0.000115141628869,0.0001373677398257
