nombre_invocador,elyoyaaaaaaaaaaa,Razørk Activoo,잘가요 굿바이,blaberfish2,I Love Uber Eats,Maxlore,Boukada,bluerzor,total
keainvren1,0.0008042052643832179,0.0002801614183816667,0.00016425752298067231,0.0002486490237919508,0.0002554636271509925,0.0003042055346172435,0.00023389608599974886,0.0008507528094287256,0.0031415912867342184
cena,0.000757356233608952,0.00030721786212164267,0.00016449733602603447,0.000277325958134914,0.00029027951006016766,0.00036142040040491245,0.00022920796331055667,0.0007426086597113531,0.003129913923378533
AdeZyZ,0.0007939432498087993,0.00028889265324863017,0.0001647816926696119,0.00025871745048947244,0.0002672622397727298,0.0003216935500691141,0.00023233420295774856,0.0008018650708330174,0.0031294901098491237
ok i care,0.0007129811186842628,0.00032343327971537725,0.00016327993645915787,0.00029133745743165394,0.00031041931483313475,0.00040158212262471533,0.0002313396071561835,0.0006917617106534765,0.003126134547557962
LookLikeGod,0.0005768215712241323,0.00038070332864135505,0.00019179698787544818,0.0003629711458884429,0.0003674259495669421,0.0004514083671896811,0.00025473947330480776,0.0005143907525664194,0.003100257576257229
寒塘冷月,0.0004226016389887343,0.00042740917451312716,0.00018851939066611337,0.0004417594809975649,0.0004427036025196213,0.0005253598476002142,0.0002599880295171504,0.0003867332453264847,0.0030950744101290104
SevenArmy,0.0006836818749012177,0.00032485361006466247,0.00016165255538928543,0.00029372905781015934,0.0003126416766293265,0.0004047381233882821,0.00022989960487368758,0.0006752564344336537,0.0030864529374902746
PRlDE,0.0005092354171082867,0.00041082670626503836,0.0001964721190557712,0.0003899987227781401,0.0003825667605499883,0.0004432897914723907,0.0002869876366076607,0.0004566275260068067,0.003076004679844083
Cato Uticensis,0.0007260847253107438,0.000301906971172441,0.0001641567513270418,0.00027346478927796526,0.0002840377277229513,0.0003495851323105574,0.00022768133970157956,0.0007368969856083378,0.0030638144224316177
Empanadïta,0.0007592417498855787,0.000275517311323076,0.00016206080460509734,0.00024502270429426024,0.0002523469138663001,0.00029961433099439896,0.00023189071757500232,0.0007909891684734819,0.0030166837010171953
Dongus Maximus69,0.0007170615401067833,0.0002914731957825871,0.00016455930833486095,0.0002629892029609277,0.00027356153826395074,0.00033587183019384337,0.0002256076770438175,0.0007301593873728935,0.0030012836800596644
Ziix Garguentua,0.0007232038269882548,0.0002817295091703699,0.0001705823781800249,0.0002550704314212675,0.00026300193413015047,0.00031832295261160083,0.00022281505499101287,0.0007271416149640276,0.002961867702456709
lDemexl,0.000660568985293999,0.00030678267141775984,0.00017140956016099943,0.0002791245430431337,0.0002890895708737182,0.00036158536443301175,0.00022323585308248742,0.0006576787169256289,0.0029494752652307384
EMlNATR1X,0.00037664561626596073,0.0004090026281628677,0.00019064941806537083,0.0004327505718930764,0.000430388869112061,0.0004925548826308927,0.0002548917969494334,0.0003472508007892968,0.00293413458386896
Turban,0.0006623080195576281,0.00030338955182672585,0.00016169434670126672,0.0002776904448412921,0.00029060519943251086,0.00035932837850272137,0.00022278278491658904,0.0006536262383223083,0.0029314249641010422
Tian Xia Gui Xin,0.0006831421678681995,0.000291658896306682,0.0001737919059531725,0.000268275934562994,0.0002789353106997376,0.00034450260783503263,0.00022019781601415072,0.000653161123231208,0.002913665762471177
barbiecacheada02,0.0007120861531501861,0.00026473670414825816,0.00016065393115871797,0.00023141526519909625,0.00023436084696917066,0.0002686886535329898,0.0002495168385648685,0.00078838913920397,0.0029098475319272576
barbiecacheada02,0.0007107738179424375,0.00026463984159634784,0.00016058137717144065,0.00023128537929800795,0.00023420643188743677,0.0002684224550452364,0.0002497530162328193,0.0007870541937436974,0.002906716512917424
Agiłity,0.0005158899764500377,0.00037234711988960484,0.0002031294887605616,0.00034078353493735016,0.00032850212260682486,0.0003649933967083209,0.00030789840275688467,0.0004643874102511159,0.0028979314523607004
Smile is on face,0.0006514003179861909,0.00029699142641163834,0.00016169337225973118,0.00027161306133124176,0.00028438617417056645,0.00035087858746566357,0.00022041698599502721,0.0006454967807409285,0.002882876706360988
토끼예나 예쁘다,0.0007006891917568189,0.00027339871443264895,0.00017210485407951384,0.0002483198824806025,0.0002548677159828508,0.0003054609573035422,0.00022027381081268392,0.0006982481736077373,0.0028733633004563983
Doaenel 1 Dantes,0.0006583481732475715,0.0002898479419515314,0.00016251824285831628,0.0002633720388606803,0.00027644743188951144,0.0003433968690877742,0.00021938534892601167,0.0006596237758314256,0.0028729398226528223
jay mata gay,0.0006391997540393191,0.000299107992493016,0.00017322439888105368,0.00027299740705822255,0.00028039956542764494,0.0003444830026931822,0.00022059757381736515,0.0006398290621558272,0.002869838756565631
CAVALÃO DO AMASS,0.0007006090783488217,0.0002672348270935948,0.00016261878277329966,0.00023800724506088962,0.00024528921056039685,0.00029166838238973855,0.0002268636388852998,0.0007369920230406343,0.002869283188152675
CAVALÃO DO AMASS,0.0006963080678176617,0.0002668028567043457,0.00016278290776153815,0.0002376622113758523,0.00024486452977364083,0.00029116091826560423,0.0002264999064264026,0.0007336479413109901,0.002859729339436036
staring at stars,0.0006298443598500122,0.0003025692078636495,0.00019172608464376539,0.00028497042710788194,0.0002912583331889429,0.00035461201871278265,0.0002252532352126311,0.0005724871635830513,0.0028527208301627168
Whynot,0.0006519420646048198,0.00029002809760266744,0.00016236215624067143,0.00026495179697398207,0.0002758011289258964,0.0003363102224810244,0.0002195347215399798,0.0006507261502877288,0.0028516563386567703
Her Kîng,0.000651852775548711,0.0002876247432341013,0.00016369128987811534,0.0002633100379834107,0.0002724577527597051,0.0003289273007893553,0.0002199183258222668,0.0006509267784624084,0.002838709004478074
Lucasjack89,0.0006423677678798362,0.0002870562262977689,0.00016309800958100215,0.00026254793434509166,0.0002739199923978339,0.0003365040525017587,0.00021680324257875123,0.0006455748171232306,0.0028278720427052733
SASIOVERLXRDD,0.0006435215904712569,0.000282443916316615,0.00016243774902887783,0.0002575535982622318,0.000268221225544717,0.00032777767885506056,0.00021688762584166606,0.0006515129500314639,0.002810356334351889
bëebëe,0.0006646533941411355,0.000272315400627096,0.000176510220365773,0.0002428628711409726,0.00024419073677116153,0.00028576228059816954,0.00022943530967081845,0.0006931525411691718,0.0028088827544842983
NukerFTW,0.0006416498281972665,0.0002864750024981894,0.00018730457026632305,0.0002667855806166553,0.000272967302967419,0.000330028780264742,0.00022133924828245837,0.0005975448933057959,0.0028040952063988498
care bad girl,0.0006341295800073245,0.0002895948498583367,0.00019318308887806472,0.00027100512494740133,0.0002760718973694183,0.0003328010038677158,0.00022317121045538108,0.0005774134828329194,0.0027973702382165615
Vocho ssj,0.0006339148586890581,0.0002794480138533334,0.00017228062239360367,0.00025455438392588164,0.0002615306414633526,0.0003170973699587841,0.0002155170084342784,0.0006409634555218344,0.002775306354240126
tarzan good kid,0.0006720318869946159,0.0002578893058359042,0.00016760570793841438,0.00023079533400536457,0.00023471683239142336,0.0002732546407065351,0.00022613760578375956,0.0007064275056014184,0.0027688588192574352
H0NE,0.00029095384330117053,0.0004018076648888934,0.00017721755280092919,0.0004724916032721883,0.0004527222855204276,0.0004460792491607001,0.0002512348394833721,0.00027422787177233774,0.002766734910200019
tarzan good kid,0.0006704891976942951,0.0002579286360197904,0.00016759642704555262,0.00023096872534663759,0.00023496349802545237,0.0002737307584908402,0.00022552864880116615,0.0007043517355127055,0.0027655576269364403
gggman,0.0003661979988984115,0.0004219083831226509,0.00017043337238886895,0.00038631523231645517,0.0003723887694407939,0.00041747796627256156,0.0002672260082765266,0.0003574725951969559,0.0027594203259132246
wenwinwenwinwenw,0.0006472564884207882,0.000259003233460959,0.00015688353115661223,0.00022480462939765086,0.00022878390285039463,0.00026138336647423,0.00025502559627970593,0.0007021419028218061,0.002735282650862147
oKyler1,0.0006516344825732184,0.00025822994095018676,0.0001608765555840298,0.00023082410051472146,0.00023635801787261795,0.0002761811384612383,0.00022412933438390367,0.0006957687089743402,0.0027340022793142568
oKyler1,0.0006503964798736545,0.00025819560330840396,0.00016091200599310042,0.0002308871694593494,0.00023645899945065298,0.00027639807532385774,0.0002237750471451882,0.0006939550715873051,0.002730978452141512
shiB,0.000491462299268102,0.00032648762913329237,0.00020435097475857803,0.00031585739207595683,0.0003225955163708619,0.0003932686289073302,0.000231902901914946,0.00044123443250144897,0.0027271597749305163
Arrti,0.0006216753281007497,0.00027997577751575703,0.0002039747621808959,0.00025763264887839117,0.0002579920220705638,0.0002984190961881609,0.00023978118501222928,0.0005592088445339514,0.002718659664480699
R0CK Gucio,0.0003380113716687775,0.00043347171928995496,0.0001718605200625474,0.0004041822952458257,0.0003696236793628459,0.0003852760182079956,0.0002841237669762874,0.00033045652671081973,0.002717005897525054
시드마이어의문명,0.00039068148168961006,0.0003703478649714278,0.0002293157430506266,0.00036948604770310875,0.000347017605239825,0.00038155723880045004,0.0002654569650177922,0.00035841843865766303,0.0027122813851305034
snøwƒall,0.0006232119406720256,0.00026791589862221876,0.00016324554083213555,0.0002429674696123623,0.0002519770879802709,0.0003037941062909245,0.00021518075749861818,0.0006403071652667531,0.002708599966775309
YSTM,0.0005377174315789478,0.0002962636551621783,0.00015529515721679547,0.0002457344297086294,0.0002422914662232065,0.0002623893319213723,0.00037745674554670177,0.0005662588904278736,0.0026834071077857053
Epilogue for you,0.0005998773553171404,0.0002732562273146384,0.00016051765873300838,0.0002448328577342232,0.00025828045974568727,0.0003169467973512405,0.00021927971307654523,0.0005948131717790814,0.0026678042410515647
Alexxanderkyling,0.00059784807998174,0.0002733172411529998,0.00020686556033858264,0.00024234615433208525,0.00023629851345437536,0.00026535578976411884,0.0002607659445055003,0.0005811319044484805,0.0026639291879778826
유렉이,0.0006171598477770836,0.00026188801088332435,0.00016915235251910844,0.00023976853549327284,0.00024642952710734567,0.00029323743686632476,0.0002122417574027281,0.0006157772011349136,0.0026556546691841013
GoldFish999,0.0005810603120935629,0.00027178552075195135,0.0001615802374370267,0.0002485240032327059,0.00026122246149700275,0.0003215738081638538,0.00020927925841047364,0.0005812229868611856,0.0026362485884477626
Tsar Simeon I,0.0005873113064894951,0.000269625721142079,0.00016234234605531269,0.0002475695604886541,0.0002573118948495874,0.00031078973537344216,0.00020973763179452776,0.0005896844558405196,0.002634372652033618
Imgoingbackto505,0.0005950906615059409,0.0002626626842393526,0.00016224709627386797,0.00023880239929097348,0.00024766307302131406,0.00029749761576189034,0.00021202412171358545,0.000612512519981327,0.002628500171788252
fjlnxm,0.0005750361134030378,0.0002686744664451383,0.00016296143437523767,0.00024764465077712705,0.00025637736567200734,0.0003069574058999682,0.00020943813039857561,0.000575281677199991,0.002602371244171083
smile on face,0.000538425147387833,0.00028938606414946806,0.00018514800392022105,0.00025738126059589246,0.0002539173668721437,0.0002923573721810556,0.0002405821510000207,0.0005449700457426661,0.0026021674118493006
祭改你公,0.0004103776498344023,0.0003263817259725733,0.0002112903901441275,0.00032608676108214046,0.0003265664944540336,0.0003812436859641111,0.00023252541950882194,0.00037391009255819096,0.002588382219518401
Hyper,0.0005503784108456166,0.0002733116198922696,0.00017188457371898359,0.00023416407118636312,0.00023082844790936482,0.0002568373842111797,0.00028189847370627217,0.000577232545172457,0.0025765355266425065
she a bit loco,0.0005409108560248286,0.00027643423464344973,0.00017488743025378142,0.0002375074848179539,0.00023240594937238814,0.00025725287644984745,0.0002859168154627181,0.0005669291497673491,0.0025722447967923166
Love Jax,0.0005765807643518516,0.00025744397030884894,0.0001735992156603414,0.00023374415846464543,0.00023902073419195972,0.000284654201462732,0.00020969451074371134,0.0005870628692553207,0.002561800424439411
Love Jax,0.0005764236548996656,0.00025743174259563377,0.00017366148847755049,0.00023371001490163484,0.00023895154859479386,0.0002845225198462276,0.00020974732533052807,0.0005869376965520241,0.0025613859911980583
VITB Skeanz,0.0005461258518359025,0.0002689731487641461,0.000185345665458073,0.0002494290667356438,0.00025172790751741846,0.00029955583381253786,0.00020846627831992934,0.0005428734404575669,0.0025524971929012184
pazpeaceful2,0.0004616111569353694,0.0003128004886628223,0.00016835009137520636,0.0002628757499274076,0.00025383133895181116,0.00027415118713861085,0.0003419953957536815,0.0004695637268347727,0.002545179135579682
love gatitos,0.0005277206417184233,0.0002783096974142749,0.00018455103064625835,0.0002516951416078193,0.00025128090370192286,0.0002937908674588842,0.00022280279348008456,0.0005314020474232424,0.00254155312345091
준밧드쳐패는놈,0.0005651156227603606,0.0002573887543876961,0.00016504804880037362,0.0002349252642995037,0.00024517684866625413,0.00029675317367799855,0.00020662542051152905,0.0005617944760126729,0.0025328276091163885
Maxxxxxxxx,0.0005482394303606149,0.0002581422439108418,0.0001622677742754994,0.0002371802293096041,0.0002474457106645652,0.0002991713594810578,0.0002033072760702449,0.0005521125163602665,0.0025078665404326943
LF GirIfriend,0.0005509603426269315,0.00025774329032055883,0.00016228914399331454,0.00023729223050079332,0.00024578493124499884,0.00029393263386430333,0.00020455299206803722,0.0005551126125393203,0.002507668177158258
LF GirIfriend,0.000549871627679226,0.00025773681075816265,0.0001622719039526148,0.00023734542497192316,0.0002458471939133279,0.00029396336681943415,0.00020446803301575215,0.0005535882001551139,0.0025050925612655544
Pray u,0.0005686326653343964,0.00024437793987776,0.0001619240655446442,0.00022115225008952454,0.00022723391569431155,0.00026600210774870345,0.00020984569341402618,0.0005900450156911412,0.0024892136533945074
Pray u,0.0005685441973497966,0.0002443677803318471,0.0001619097024264692,0.00022114410415112246,0.0002272286464372268,0.0002659957822531185,0.00020983981540575046,0.000589965690437695,0.0024889957187930263
고마해라마이묻따,0.0005467701459270517,0.0002534218282235436,0.00018382663421370878,0.00022846384412807176,0.00022928060482356276,0.00026606455669897684,0.0002165968061177495,0.0005550577447563885,0.0024794821648890537
Irode,0.00029173868674054154,0.00032208505300133705,0.00014110360620861546,0.00026668756486344746,0.0002513255925253494,0.0002466188186251532,0.0006545166535680118,0.0002942608221934277,0.0024683367977258834
nightblue3,0.0005379655102197312,0.00025334956529022857,0.00016213128567724042,0.000232859540294326,0.00024185293271593257,0.00029009757263184603,0.00020207871866407366,0.0005462681616189038,0.0024666032871122822
Iuckgame9,0.0005488318548409494,0.00024352870593864875,0.00016281304859226987,0.0002210987082808083,0.00022867404430330676,0.00027057104587604655,0.00020548371083930084,0.0005584815896009249,0.0024394827082722553
lllllllllllllllp,0.0004341797166081856,0.00029734167088253216,0.0001872846521224742,0.00027676522266038676,0.00027312663018591116,0.00031805071938108064,0.00021895065595053747,0.0004291201411360278,0.0024348194089271356
NB MaxouTigrou,0.00046804562605228753,0.0002705317404763175,0.0002122373453707996,0.0002606326403036943,0.0002638496945198962,0.00031203188702584773,0.00021012265504133078,0.0004315304884337978,0.0024289820772239717
Novita,0.0005280240561034212,0.000249169662416484,0.00016259402072878903,0.00022928174550508783,0.00023617644853955516,0.0002784226835394799,0.00020233732484132316,0.000535302275489487,0.002421308217163627
Šanti,0.0005202819409323301,0.0002498113430351542,0.00016203374854622366,0.00023037086102689158,0.00023938504942304533,0.00028640317957749693,0.00019945114854086774,0.0005238084264408651,0.0024115456975228747
Šanti,0.0005201356674635509,0.0002497988925172507,0.0001621408541258886,0.00023039779961260966,0.00023940448800256013,0.00028642572997388715,0.00019941035069089225,0.0005234076259502903,0.00241112140833693
visão,0.0005131637136652106,0.00024889109506506037,0.0001626093134760533,0.00022908757682108387,0.0002388466404087019,0.00028794548890439414,0.00019835140578990034,0.0005169603697137553,0.0023958556038441597
HKR Ritaken,0.0004717356616563662,0.0002619350179344395,0.00021200433519777054,0.0002510335867450872,0.0002548702970362359,0.0003017492968143193,0.0002058102053818376,0.0004347432248485754,0.0023938816256146318
visão,0.0005118727388747316,0.00024860822320914094,0.00016256910775238194,0.00022882604879435837,0.00023858209695702708,0.00028759033653751997,0.00019821868781000554,0.0005161621170669491,0.0023924293570021142
DiDï,0.0005171530457172613,0.00024463032104240465,0.00016818969175330217,0.00022579545998481455,0.00023158496620649153,0.00027352378752134633,0.00019918195180569428,0.0005262742919843298,0.0023863335160156443
only rat 1v9,0.0005259193276334623,0.00024151007793404112,0.00016807664468502796,0.0002221998521669641,0.0002271028023055115,0.00026545756881159334,0.0002015643759727489,0.0005328295720473295,0.0023846602215566786
only rat 1v9,0.0005245915081135334,0.00024144385405360368,0.0001680366303095256,0.00022220566811783954,0.00022713059691225647,0.0002655196180472676,0.00020133652494297276,0.0005313415034701978,0.0023816059039671964
Agoniº,0.0003327648164525449,0.00030903373279850884,0.00022625176062046306,0.0003179623963231175,0.00030709943378327885,0.0003328535967682936,0.0002321058309643473,0.0003082601215348655,0.0023663316892454196
Yuki,0.00051723342400044,0.00023899443651749416,0.00016501483688332832,0.00021955027672839914,0.00022501447825923085,0.0002628989868328766,0.00020093118727190141,0.0005284350675222594,0.00235807269401593
Yuki,0.0005169494949546969,0.00023898077663274,0.00016501849743207425,0.00021955903647053403,0.00022503001748063107,0.0002629289357113455,0.00020086740593741782,0.0005280737938896948,0.002357407958509134
Scrappy,0.0003563470805254439,0.0002949418331807963,0.0002220685209293918,0.00029762601575554276,0.00029768525899946386,0.0003391807025428732,0.00021951284888563303,0.00032778615156472463,0.0023551484123838697
already enough,0.0004986441632324951,0.0002446012878665959,0.00016376111851899416,0.00022661971600930792,0.0002333326721966648,0.00027552220228799814,0.0001968649286050215,0.0005046903840643135,0.002344036472781391
Sorien,0.0003069320178151123,0.00028347541240063566,0.000136025569419167,0.0002360065678233073,0.000228097300388858,0.00022887125645690946,0.0006122889724268235,0.00031218396807429846,0.0023438810648051117
already enough,0.0004985458224842732,0.0002446052987838803,0.0001637173392969251,0.00022662864520902785,0.0002333519758575928,0.0002755366391466674,0.00019686711115311594,0.0005045397138542624,0.0023437925457857446
all dog,0.00029445904535751316,0.00036053793760837415,0.00016520609733808867,0.0003312133800465879,0.0003046954851335523,0.0003086839970507137,0.00028360946568691957,0.00029149254763821095,0.0023398979558599603
FATEOFDEATHXXXXX,0.0004309635292676911,0.0002755002416974766,0.00018642378532134933,0.00025592891352896015,0.00025419554439299675,0.00029536003778129615,0.00021028411308250767,0.0004297505240942599,0.0023384066891665375
hwb7,0.0005187208028360196,0.00022974443616156532,0.00016917748586975882,0.00020621762980507408,0.00020775913153391827,0.00023642545573925229,0.0002146560097364699,0.0005431115553624165,0.002325812507044475
Disco Goguś,0.0003494377289900072,0.0002939379372350891,0.00022922362915029393,0.0002939565895411881,0.0002866445698916792,0.000314502011245224,0.00023278333546648754,0.00032259515587150446,0.0023230809573914738
qvttzxcc,0.0005028951967357143,0.00023388460814156072,0.00018261938092756572,0.0002169818212777448,0.00022133312848595722,0.00025831815425249067,0.00019847253175043898,0.0004915075794585555,0.002306012401030028
qvttzxcc,0.0005028874984092748,0.00023387742298462273,0.00018262482387186883,0.00021697354009346176,0.00022132305945509977,0.00025829838905332993,0.00019848674549502714,0.0004914848314809409,0.0023059563108436256
16yo haha,0.000496367915463812,0.0002363529933197218,0.00017222127993669545,0.00021952574084767654,0.00022421864192577112,0.0002612232635714169,0.00019709805116497993,0.0004939952807956661,0.00230100316702574
16yo haha,0.0004960929034801797,0.00023630855955798771,0.00017236495836449634,0.0002195154615367727,0.0002241951994569461,0.00026118516048982855,0.0001970575856655699,0.000493536096653818,0.002300255925205599
MandenMedSkovlen,0.00047134424320331004,0.0002452374138588847,0.00018876207305818126,0.0002172182778043684,0.00021269435285484238,0.00023583898094270121,0.0002433523664945942,0.0004819008806476383,0.0022963485888645207
Canelo Alvarez,0.0004895546588984883,0.00023796475163505808,0.00016503780985917735,0.0002198174474364019,0.00022592566615997771,0.00026586872169228807,0.00019488296538330377,0.0004972667885442526,0.002296318809608948
Canelo Alvarez,0.0004894187825337814,0.00023796929401641328,0.00016507543588967062,0.00021983137662858645,0.00022593179117315085,0.0002658677065930649,0.00019486682890232528,0.0004970493046119559,0.002296010520348949
erevin,0.0002902352129949895,0.0003121622190553161,0.00020597052359276204,0.00032803900034702516,0.0003171604753116625,0.00033018060066287655,0.00023831312171056684,0.0002716271801639688,0.0022936883338391676
οlaf,0.00048294786598100306,0.00024025794699802472,0.00016072643294449246,0.00022219295125586777,0.00023051448276407185,0.00027341772711508665,0.00019450775845020944,0.00048510501176211705,0.002289670177270873
οlaf,0.0004829204267148464,0.00024025753777642697,0.00016072517676408757,0.00022219353826227745,0.0002305148931956231,0.0002734154270199058,0.0001945073867563367,0.00048506772530515924,0.002289602111794663
quitrainbow6,0.0004577547355586592,0.0002488169802154972,0.00016699003391724767,0.0002150855707724923,0.00021150578370534442,0.0002314456846201639,0.0002745269606556141,0.00047835877215163285,0.002284484521596652
FαkeTaxi,0.00045378728190503836,0.0002468343535950498,0.00017611720298255293,0.00021499052055142396,0.00021058315689269374,0.00023061891648912746,0.0002675314434424552,0.00046952399596222226,0.0022699868718205635
Wynncraftian,0.000493492577709119,0.00022868732570042674,0.00017230703500536803,0.00020790366577507833,0.00021041222904201042,0.00024222944662149565,0.00020162899322313416,0.0005088898650301383,0.002265551138106771
Amongusíta,0.00047379930173848804,0.00023676302985744938,0.00016269989166534218,0.00021967719981231678,0.00022575467920877225,0.0002644601178033133,0.000193347468811318,0.0004812480222073472,0.002257749711104347
Amongusíta,0.00047378892694609686,0.00023674467888234777,0.00016268824309041027,0.00021965753821070452,0.0002257379883800234,0.00026444887915645394,0.00019333866767466288,0.00048129402690284123,0.002257698949243541
Pentaless,0.00023355529934521922,0.0002795384244536536,0.00012014021222717661,0.00024024370490181344,0.00023285508597625521,0.00022147059218013268,0.0006866373202807315,0.0002345229351963942,0.0022489635745613764
講話會分心,0.00034736833646538775,0.0002747345881105958,0.00023587318878353874,0.0002759731970732053,0.0002724720003048471,0.0003051779884627849,0.00021308131604341496,0.00032121649703433457,0.0022458971122781093
foreigner,0.00047109773275855725,0.0002351830864326999,0.00016279590663546015,0.00021824706231578318,0.00022414709801605524,0.0002619787354110942,0.00019331470662659937,0.0004762442723749835,0.002243008600571233
foreigner,0.00047104732295545035,0.00023517958647341786,0.0001627807969013646,0.00021824539869234498,0.00022414826949223568,0.00026197738654193777,0.00019331289300676314,0.0004761845221482058,0.00224287617621172
REALG4LlFE,0.00048708810900133427,0.00022638344133267101,0.00015588496099067727,0.00020123205491152498,0.0002031930930172946,0.00022776006755167853,0.00022495996641517887,0.0005150304563637611,0.0022415321495841208
DarkTranquillity,0.000471791130942715,0.000233450247778397,0.00016100341443394593,0.00021582747850159073,0.0002221194205282944,0.0002598153769590374,0.00019355753121098906,0.0004785123642429458,0.0022360769645979155
mliw,0.0004890471708728981,0.0002229792043778175,0.00016416219325818477,0.00020065668308023047,0.0002033280595916646,0.0002316214058762622,0.00020842362427741647,0.0005112027152195769,0.0022314210565540513
mliw,0.0004889400731243019,0.00022295171444224577,0.00016417210785438065,0.00020062727182395428,0.00020329313855540018,0.00023157235792791196,0.00020844371768503583,0.0005111159251470665,0.002231116306560297
REALG4LlFE,0.00048247802487340905,0.0002257862237068164,0.0001554991788153746,0.0002005632085633874,0.00020241970001506093,0.00022654312345757075,0.0002258270954811459,0.0005101425396208545,0.0022292590945336196
我不爛了,0.0003130965849466348,0.00028781582207780895,0.0002306355498957636,0.0002923639914563053,0.0002812579272502206,0.0002987812934036681,0.00023251521559363865,0.00029145406127707073,0.0022279204459011107
zuizuizui,0.0004685423292684682,0.00023045236883278565,0.0001633312582712735,0.00021272292838468376,0.00021924202955593162,0.00025755897349447813,0.00019131109588962277,0.0004770342913037101,0.0022201952750009538
im risk,0.0004291431160284453,0.00023930420516225513,0.00021390397590772043,0.00022910866649688465,0.00023213400297564222,0.00027084051137442545,0.00019530886596217246,0.0004016687248593187,0.0022114120687668644
EL ÅLGUACIL,0.0004611655410728139,0.00023213329650229766,0.00016172746038256298,0.00021523255454613524,0.00022227610463635726,0.00026152016506898485,0.00019031123796058703,0.00046634707906440583,0.002210713439234145
BERTINAT0,0.000450736036022315,0.00023156611824559498,0.00020932806434464317,0.00021756534839468172,0.00021937829995107323,0.00025266441321389414,0.00020049554085689283,0.00042643495890247707,0.0022081687799315724
PokéMart,0.0003839965623947371,0.0002454483914406736,0.0002861171110128287,0.0002364587721313066,0.0002305099062391195,0.0002578044364695337,0.00021023306945645013,0.00035716339102749144,0.002207731640172141
im risk,0.00042703219934136057,0.00023902622123541384,0.00021458769262319062,0.00022903645052062564,0.00023202248477138514,0.00027056293697030865,0.0001950077694887006,0.00039937081286111936,0.0022066465678121042
BERTINAT0,0.00044828894304820835,0.00023116219494406182,0.0002097534029815068,0.00021727799559213525,0.00021905929462441324,0.0002522034389153175,0.00020020630233800804,0.0004241487648145391,0.00220210033725819
哆垃貢,0.0003159750359664882,0.00027662196005756264,0.0002315028538301843,0.00028279678755571745,0.0002767780853078479,0.00030157377466476936,0.00021547138230194486,0.00029377211012439564,0.002194491989808911
UANL Píngus,0.0004567544724227099,0.00022695270042833197,0.00019069115738216272,0.00021298268684097848,0.0002166139785965523,0.00025160530109585855,0.00019115457924188158,0.0004414241649146991,0.0021881790409231747
i never glve up,0.000458460638842753,0.00022744757880010754,0.00016430977066976565,0.0002104258857884827,0.00021655716718032024,0.00025383677990543284,0.00018988260814386678,0.00046656850657323393,0.0021874889359039624
UANL Píngus,0.0004563818378475019,0.00022693107235666416,0.00019057269380815754,0.00021299107474169801,0.00021664187213355543,0.00025164850984624973,0.00019107800596734146,0.00044104230227964874,0.002187287368980817
DOLOR ZEN MENTAL,0.0004539037351520819,0.00022766941852198107,0.00016141531390513128,0.00021085844107230882,0.00021694134551509446,0.00025321299444897445,0.00018980423663724706,0.000461691544100066,0.0021754970293528853
RinaHamu,0.0004371214767446648,0.00023009739258729028,0.0001586957120345174,0.00021279139159005917,0.00022224681068408944,0.00026435489001257895,0.0001881031432798607,0.0004365582580496659,0.0021499690749827265
RinaHamu,0.00043687908039849417,0.0002300931180539836,0.00015868129878970482,0.00021279794490757206,0.00022225120166944918,0.0002643282622922242,0.00018809935873239538,0.0004362327560184649,0.002149363020862288
Ðegurechaff,0.0003241357537076036,0.00026174115954752896,0.00024086190906887604,0.00026406819599414426,0.00026076264347091305,0.00028894583747353375,0.0002065705712114436,0.00030089651702425066,0.002147982587498294
Shysaßßòüó,0.00044868513702115987,0.00022093413392531143,0.0001869903138272385,0.00020618828850136171,0.00020875364961523966,0.00023983122480713496,0.00019202144377344368,0.0004381718038150971,0.002141575995285987
Shysaßßòüó,0.00044825933740499663,0.00022084200394555817,0.00018721252938709015,0.00020612373218871315,0.0002086707299644898,0.00023971570040929381,0.00019198166805677662,0.0004376757884239138,0.002140481489780832
allow317,0.0004375079073679718,0.0002266452762999715,0.00016024661278293633,0.0002109421653388409,0.00021714690636359796,0.00025293320381994464,0.0001874786330809442,0.00044276415523328023,0.0021356648602874877
Love Aurora,0.00043983750200054595,0.0002245621889823538,0.00016042408776533045,0.00020767206471257894,0.00021507049219967065,0.0002532001258469405,0.0001868866470018927,0.0004478307812727869,0.0021354838897820996
LORASOTGAY69,0.00030108732268782954,0.00026872722027838697,0.00023436792194769825,0.00027526043732814873,0.0002698547866321346,0.0002932534908394188,0.00021156300228249603,0.0002807444425746677,0.0021348586245707804
Juhan,0.0002489974049759216,0.00030710350421360227,0.00018035164505574182,0.0002906296159134783,0.00026119974715673144,0.0002492761386819487,0.00034842565180653856,0.0002414349558067362,0.0021274186636106992
INT Nord,0.000353016321405089,0.00024228938929176557,0.00024601030887468826,0.00023863596468058203,0.00023665346144754491,0.00026594499896169125,0.00020016353303096727,0.00032849751643827487,0.002111211494130603
Wonszunio,0.0004063374613709041,0.00022573606114952079,0.00021525173422821158,0.0002157361829022626,0.00021711284018344112,0.00024873098887538014,0.00019105399804990488,0.00038327105984847673,0.002103230326608102
Charolon,0.00027076919808701676,0.00027518922123600956,0.00021940257662708823,0.00029062934285658127,0.0002822991419941563,0.0002960535970178377,0.00021355288334252553,0.0002541783339378139,0.002102074295099029
