,nombre_invocador,region,liga,lps,ranking_mundial,winrate_total,kills_player_kda,deaths_player_kda,assists_player_kda,score,Kongenvenderhjem,칸 나,BiIIy Butcher1,C9 Fudge,FΙGHT
436,ZouSenpai,JP,GrandMaster,565,4294,56.5,3.5,3.6,7.8,0.0014036406194553,8.795379150656384e-05,0.0005431990773801,0.0001895829527406,0.0003500880752887,0.0002328167225392
437,ZouSenpai,JP,GrandMaster,565,4294,56.5,3.5,3.6,7.8,0.0014036406194553,8.795371835732369e-05,0.0005430632179574,0.0001895605720984,0.000349980153915,0.0002328117936293
438,ZouSenpai,JP,GrandMaster,565,4294,56.5,3.5,3.6,7.8,0.0014033694559575,8.795379150656384e-05,0.0005431990773801,0.0001895829527406,0.0003500880752887,0.0002328167225392
439,ZouSenpai,JP,GrandMaster,565,4294,56.5,3.5,3.6,7.8,0.0014033694559575,8.795371835732369e-05,0.0005430632179574,0.0001895605720984,0.000349980153915,0.0002328117936293
440,balkanzacc29,EUW,GrandMaster,821,2750,53.8,5.3,6.4,5.3,0.0014033131908138,9.184810472101772e-05,0.0004250535556931,0.0002300640962719,0.0003039085514045,0.0003524388827232
441,CRINGE GAMER,BR,GrandMaster,618,3742,56.5,6.4,6.7,7.1,0.0014031873451227,8.933582785237627e-05,0.0005170236324449,0.0001997749106458,0.0003355762490696,0.0002614767251099
442,CRINGE GAMER,BR,GrandMaster,618,3742,56.5,6.4,6.7,7.1,0.0014031873451227,8.932986384391399e-05,0.0005157266346677,0.0001996271775221,0.0003353944916961,0.0002611328570189
443,CRINGE GAMER,BR,GrandMaster,618,3742,56.5,6.4,6.7,7.1,0.0014012110247489,8.933582785237627e-05,0.0005170236324449,0.0001997749106458,0.0003355762490696,0.0002614767251099
444,CRINGE GAMER,BR,GrandMaster,618,3742,56.5,6.4,6.7,7.1,0.0014012110247489,8.932986384391399e-05,0.0005157266346677,0.0001996271775221,0.0003353944916961,0.0002611328570189
445,IMT Revenge,EUW,Challenger,941,600,59.6,6.1,4.7,5.5,0.0014031036899343,9.593459036304552e-05,0.0002727445471092,0.0002555432812043,0.0002243077554355,0.0005545735158221
446,BurritoTopKing,EUW,GrandMaster,639,3564,51.3,4.4,4.9,5.0,0.0014017140762415,8.989743198571811e-05,0.0004999724928897,0.0002061943793327,0.0003304932751234,0.0002751564969099
447,千鶴千鶴千鶴千鶴,TW,Challenger,532,2368,55.1,7.2,6.9,5.2,0.0014003790270043,9.240618108011528e-05,0.0003845856511406,0.0002408321849233,0.0002877983363185,0.0003947566735416
448,unplayable,EUW,GrandMaster,638,3575,53.0,5.1,4.7,4.5,0.0013987453573812,8.977650231256691e-05,0.0004976951687559,0.0002058233066769,0.0003337653492766,0.0002716850303592
449,King Chup4pinga,LAN,GrandMaster,618,3752,60.7,7.6,4.8,8.0,0.0013962950124869,9.115648696594922e-05,0.0005076237227334,0.000199883074692,0.0003335339505774,0.0002640977775181
450,Kęii,EUW,GrandMaster,680,3313,52.0,6.2,6.8,4.2,0.001395217370605,9.093014648002818e-05,0.0004755281799929,0.0002123015363763,0.0003209176242781,0.0002955398834776
451,GO Ragner,EUW,Challenger,1104,252,53.7,5.5,4.5,6.0,0.0013944286622588,9.403310589021836e-05,0.0002531674819718,0.0002939483940295,0.0002235481417166,0.0005297315386506
452,Rival,OCE,GrandMaster,643,3538,52.4,6.4,4.5,4.7,0.0013887609281112,8.992367919708158e-05,0.0004886912057387,0.0002069853484662,0.0003246866782525,0.0002784740164565
453,DLPW S1425713161,OCE,GrandMaster,551,4455,53.5,7.1,6.6,5.6,0.0013863247994,8.799354161110458e-05,0.0005381479381004,0.0001851781673409,0.0003502180348939,0.0002247871174536
454,DLPW S1425713161,OCE,GrandMaster,551,4455,53.5,7.1,6.6,5.6,0.0013863247994,8.798620438627862e-05,0.0005376942010821,0.0001851341095283,0.0003499566177528,0.0002247681755845
455,DLPW S1425713161,OCE,GrandMaster,551,4455,53.5,7.1,6.6,5.6,0.001385539308334,8.799354161110458e-05,0.0005381479381004,0.0001851781673409,0.0003502180348939,0.0002247871174536
456,DLPW S1425713161,OCE,GrandMaster,551,4455,53.5,7.1,6.6,5.6,0.001385539308334,8.798620438627862e-05,0.0005376942010821,0.0001851341095283,0.0003499566177528,0.0002247681755845
457,Xiaolaoshuzzz,KR,GrandMaster,546,4481,52.8,5.0,5.1,4.5,0.0013830738756979,8.759495517395442e-05,0.0005536161103101,0.0001805354046396,0.0003387516775153,0.0002225757280588
458,Xiaolaoshuzzz,KR,GrandMaster,546,4481,52.8,5.0,5.1,4.5,0.0013830738756979,8.760241143427714e-05,0.0005533842623065,0.0001805376616787,0.0003387256464452,0.0002225802003907
459,Xiaolaoshuzzz,KR,GrandMaster,546,4481,52.8,5.0,5.1,4.5,0.0013828301822556,8.759495517395442e-05,0.0005536161103101,0.0001805354046396,0.0003387516775153,0.0002225757280588
460,Xiaolaoshuzzz,KR,GrandMaster,546,4481,52.8,5.0,5.1,4.5,0.0013828301822556,8.760241143427714e-05,0.0005533842623065,0.0001805376616787,0.0003387256464452,0.0002225802003907
461,Darkdeka,LAN,GrandMaster,534,4640,52.3,5.7,5.5,4.4,0.0013807771011705,8.698521341639181e-05,0.0005382839923556,0.0001821922119223,0.0003574974779796,0.0002158182054965
462,TTV zDevost,LAN,Challenger,1081,281,57.3,8.0,4.5,5.1,0.0013806031193059,0.0001164765484243,0.0002168733149154,0.0002650821701998,0.0002028968180145,0.0005792742677517
463,Sk8er Boi,VN,Challenger,579,2157,55.2,3.4,4.5,7.1,0.0013768180334445,0.0001018296194592,0.0003417322779863,0.0002413611402994,0.0002759754205226,0.0004159195751768
464,MaruchanHabanero,EUW,GrandMaster,518,4793,52.1,4.5,4.8,5.1,0.0013758685939751,8.934455048824786e-05,0.0005287585079659,0.0001783380323747,0.0003713701969574,0.0002080573061887
465,MaruchanHabanero,EUW,GrandMaster,518,4793,52.1,4.5,4.8,5.1,0.0013758685939751,8.938431085803087e-05,0.0005281457424519,0.0001783177833733,0.0003714096556239,0.0002080108213097
466,MaruchanHabanero,EUW,GrandMaster,518,4793,52.1,4.5,4.8,5.1,0.001375268313617,8.934455048824786e-05,0.0005287585079659,0.0001783380323747,0.0003713701969574,0.0002080573061887
467,MaruchanHabanero,EUW,GrandMaster,518,4793,52.1,4.5,4.8,5.1,0.001375268313617,8.938431085803087e-05,0.0005281457424519,0.0001783177833733,0.0003714096556239,0.0002080108213097
468,terankoman1,EUNE,Challenger,664,1671,53.1,5.3,6.2,5.8,0.001375558981069,0.0001068469861811,0.0002955575656318,0.0002496101728764,0.0002531472040777,0.0004703970523017
469,Diavolo,OCE,GrandMaster,590,4061,51.7,5.1,4.2,5.3,0.0013750293026979,8.865694121257203e-05,0.0005165379019875,0.000192201228373,0.0003327595577465,0.0002448736733783
470,Perma Ban Kayle,EUNE,GrandMaster,588,4078,57.8,5.1,4.2,8.5,0.0013739434462683,9.521408398366928e-05,0.0004934352106566,0.0001930701167558,0.0003483604764307,0.0002438635584413
471,spiritual state,BR,GrandMaster,586,4100,51.5,4.2,6.4,5.8,0.0013725723197496,8.851096134503761e-05,0.0005194900482974,0.0001898498721002,0.0003342040222251,0.0002405174157817
472,spiritual state,BR,GrandMaster,586,4100,51.5,4.2,6.4,5.8,0.0013725723197496,8.849377611051438e-05,0.0005177883681851,0.0001896582330417,0.0003341996277078,0.0002400272503761
473,spiritual state,BR,GrandMaster,586,4100,51.5,4.2,6.4,5.8,0.0013701672554214,8.851096134503761e-05,0.0005194900482974,0.0001898498721002,0.0003342040222251,0.0002405174157817
474,spiritual state,BR,GrandMaster,586,4100,51.5,4.2,6.4,5.8,0.0013701672554214,8.849377611051438e-05,0.0005177883681851,0.0001896582330417,0.0003341996277078,0.0002400272503761
475,HARDFIST,EUW,GrandMaster,563,4318,50.8,6.2,6.4,4.9,0.0013684649674844,8.795476902588165e-05,0.0005241950994948,0.0001857697991794,0.0003414546390145,0.0002290906607696
476,HARDFIST,EUW,GrandMaster,563,4318,50.8,6.2,6.4,4.9,0.0013684649674844,8.79534145585744e-05,0.0005237363387348,0.0001857353208457,0.0003412934849748,0.0002290569532844
477,HARDFIST,EUW,GrandMaster,563,4318,50.8,6.2,6.4,4.9,0.0013677755123985,8.795476902588165e-05,0.0005241950994948,0.0001857697991794,0.0003414546390145,0.0002290906607696
478,HARDFIST,EUW,GrandMaster,563,4318,50.8,6.2,6.4,4.9,0.0013677755123985,8.79534145585744e-05,0.0005237363387348,0.0001857353208457,0.0003412934849748,0.0002290569532844
479,Masterian,TR,Challenger,515,2482,54.1,6.5,5.5,6.7,0.0013651243540021,0.0001029809996298,0.0003683226948758,0.0002317196992722,0.0002924912092154,0.0003696097510087
480,panda zzz,OCE,GrandMaster,579,4166,51.5,6.3,5.5,4.9,0.0013637743016249,8.83479702328319e-05,0.0005157482576035,0.0001890865842751,0.000331825270148,0.0002387662193653
481,panda zzz,OCE,GrandMaster,579,4166,51.5,6.3,5.5,4.9,0.0013637743016249,8.83482322454386e-05,0.0005154414390656,0.0001890883365602,0.0003317125261436,0.0002387717753564
482,panda zzz,OCE,GrandMaster,579,4166,51.5,6.3,5.5,4.9,0.0013633623093714,8.83479702328319e-05,0.0005157482576035,0.0001890865842751,0.000331825270148,0.0002387662193653
483,panda zzz,OCE,GrandMaster,579,4166,51.5,6.3,5.5,4.9,0.0013633623093714,8.83482322454386e-05,0.0005154414390656,0.0001890883365602,0.0003317125261436,0.0002387717753564
484,HiKaRi Yone36,VN,Challenger,577,2162,58.6,6.6,4.4,5.2,0.0013627169118143,0.000109681704467,0.0003256559780087,0.0002510996061833,0.0002901323031761,0.000386147319979
485,BROK3N123,RU,GrandMaster,525,4727,49.7,4.0,5.6,6.6,0.0013600408843751,8.668955128579471e-05,0.0005250922000911,0.0001805744715706,0.0003556478054734,0.0002120368559541
486,BROK3N123,RU,GrandMaster,525,4727,49.7,4.0,5.6,6.6,0.0013600408843751,8.668968307538737e-05,0.0005246055599552,0.0001805541936123,0.0003554728573824,0.0002120266037263
487,BROK3N123,RU,GrandMaster,525,4727,49.7,4.0,5.6,6.6,0.0013593488977517,8.668955128579471e-05,0.0005250922000911,0.0001805744715706,0.0003556478054734,0.0002120368559541
488,BROK3N123,RU,GrandMaster,525,4727,49.7,4.0,5.6,6.6,0.0013593488977517,8.668968307538737e-05,0.0005246055599552,0.0001805541936123,0.0003554728573824,0.0002120266037263
489,FixDiff,LAS,Challenger,602,2026,67.4,4.8,5.3,9.1,0.0013591621124578,0.0001085776661446,0.0003201022319743,0.0002459836875405,0.0002769688968494,0.0004075296299488
490,Anya Starlight,LAN,GrandMaster,551,4456,57.4,4.3,4.5,6.5,0.0013562066425657,8.992670626206976e-05,0.0005161603841604,0.0001827406131212,0.0003431675887223,0.0002242113502995
491,Anya Starlight,LAN,GrandMaster,551,4456,57.4,4.3,4.5,6.5,0.0013562066425657,8.98677621159293e-05,0.0005158146311785,0.0001826944112943,0.0003427285301855,0.0002242003309765
492,Anya Starlight,LAN,GrandMaster,551,4456,57.4,4.3,4.5,6.5,0.0013553056657509,8.992670626206976e-05,0.0005161603841604,0.0001827406131212,0.0003431675887223,0.0002242113502995
493,Anya Starlight,LAN,GrandMaster,551,4456,57.4,4.3,4.5,6.5,0.0013553056657509,8.98677621159293e-05,0.0005158146311785,0.0001826944112943,0.0003427285301855,0.0002242003309765
494,pzxctqw,EUW,GrandMaster,610,3824,52.0,4.4,3.5,5.1,0.0013518162366504,8.945716796458191e-05,0.000489192521651,0.0001947568654987,0.0003268837106464,0.0002515259708896
495,Hanna 2K4,VN,Challenger,501,2604,67.4,8.7,5.3,8.4,0.0013505724787621,0.0001078348248715,0.0003789563822945,0.0002233256555589,0.0003012199218175,0.0003392356942195
496,bie yi han,EUW,GrandMaster,570,4258,54.3,5.2,4.6,5.6,0.0013471294842604,9.257614696942224e-05,0.0004975633557364,0.0001853157309882,0.0003394881388073,0.000232186111759
497,bie yi han,EUW,GrandMaster,570,4258,54.3,5.2,4.6,5.6,0.0013471294842604,9.263523227208248e-05,0.0004960080636721,0.0001852275100794,0.000339990870053,0.0002317394156602
498,bie yi han,EUW,GrandMaster,570,4258,54.3,5.2,4.6,5.6,0.001345601091737,9.257614696942224e-05,0.0004975633557364,0.0001853157309882,0.0003394881388073,0.000232186111759
499,bie yi han,EUW,GrandMaster,570,4258,54.3,5.2,4.6,5.6,0.001345601091737,9.263523227208248e-05,0.0004960080636721,0.0001852275100794,0.000339990870053,0.0002317394156602
500,Yoda Sansky,LAN,GrandMaster,530,4674,55.3,4.9,5.3,7.1,0.0013443996922207,8.688509887284862e-05,0.0005196199995727,0.0001791558509014,0.0003449988761536,0.00021373986672
501,ΤΟR,EUNE,GrandMaster,547,4480,53.5,5.8,4.8,8.0,0.0013440298715082,8.832559777277418e-05,0.000517034960619,0.0001811639449966,0.000334693747962,0.0002228116201576
502,ΤΟR,EUNE,GrandMaster,547,4480,53.5,5.8,4.8,8.0,0.0013440298715082,8.83757650362063e-05,0.0005165836963282,0.0001811419126084,0.0003346284147855,0.0002228188839974
503,ΤΟR,EUNE,GrandMaster,547,4480,53.5,5.8,4.8,8.0,0.0013435486727559,8.832559777277418e-05,0.000517034960619,0.0001811639449966,0.000334693747962,0.0002228116201576
504,ΤΟR,EUNE,GrandMaster,547,4480,53.5,5.8,4.8,8.0,0.0013435486727559,8.83757650362063e-05,0.0005165836963282,0.0001811419126084,0.0003346284147855,0.0002228188839974
505,Venhamin,LAS,GrandMaster,540,4566,52.6,5.2,5.9,4.9,0.0013342196730704,8.806940025612432e-05,0.0005131405581178,0.0001792945118565,0.0003349284669562,0.0002187867358836
506,Venhamin,LAS,GrandMaster,540,4566,52.6,5.2,5.9,4.9,0.0013342196730704,8.806969913390828e-05,0.0005129008385544,0.0001792783295723,0.0003347802406233,0.0002187886476136
507,Venhamin,LAS,GrandMaster,540,4566,52.6,5.2,5.9,4.9,0.0013338177554977,8.806940025612432e-05,0.0005131405581178,0.0001792945118565,0.0003349284669562,0.0002187867358836
508,Venhamin,LAS,GrandMaster,540,4566,52.6,5.2,5.9,4.9,0.0013338177554977,8.806969913390828e-05,0.0005129008385544,0.0001792783295723,0.0003347802406233,0.0002187886476136
509,Senkı,LAS,Challenger,580,2150,54.9,9.0,7.6,4.5,0.0013336275674202,0.0001075139269101,0.0003252122101032,0.0002356919293691,0.00027295403536,0.0003922554656777
510,Besso,EUW,GrandMaster,541,4549,52.0,4.9,4.5,6.9,0.0013324740144682,8.714888430923019e-05,0.0005103752064022,0.0001796383765819,0.0003379126936477,0.0002173988535271
511,Besso,EUW,GrandMaster,541,4549,52.0,4.9,4.5,6.9,0.0013324740144682,8.711180579347512e-05,0.0005084325845261,0.0001793850145474,0.0003378664774886,0.0002168538087707
512,Besso,EUW,GrandMaster,541,4549,52.0,4.9,4.5,6.9,0.0013296496911265,8.714888430923019e-05,0.0005103752064022,0.0001796383765819,0.0003379126936477,0.0002173988535271
513,Besso,EUW,GrandMaster,541,4549,52.0,4.9,4.5,6.9,0.0013296496911265,8.711180579347512e-05,0.0005084325845261,0.0001793850145474,0.0003378664774886,0.0002168538087707
514,little Aatrox,EUW,GrandMaster,555,4400,52.8,5.2,4.8,4.5,0.0013295141396224,9.095426116557517e-05,0.0004980972943727,0.0001817996372956,0.0003326354736359,0.0002260274731525
515,rainy days,SG,GrandMaster,526,4706,54.1,7.1,5.3,7.0,0.0013262743051201,8.676744460546138e-05,0.0005142371180735,0.0001770193572517,0.0003356785127426,0.0002125718724466
516,rainy days,SG,GrandMaster,526,4706,54.1,7.1,5.3,7.0,0.0013262743051201,8.676732080667402e-05,0.0005141107018392,0.0001770006827487,0.0003355802743408,0.0002125673330553
517,rainy days,SG,GrandMaster,526,4706,54.1,7.1,5.3,7.0,0.0013260263127909,8.676744460546138e-05,0.0005142371180735,0.0001770193572517,0.0003356785127426,0.0002125718724466
518,rainy days,SG,GrandMaster,526,4706,54.1,7.1,5.3,7.0,0.0013260263127909,8.676732080667402e-05,0.0005141107018392,0.0001770006827487,0.0003355802743408,0.0002125673330553
519,ARAM,EUNE,Challenger,625,1885,56.8,5.2,5.1,7.1,0.0013246044788011,0.0001185349835727,0.0002753845838648,0.0003010859362548,0.0003126315255853,0.0003169674495233
520,Expelles,EUW,GrandMaster,536,4598,52.9,4.5,4.9,6.8,0.0013226754091365,8.693754340788938e-05,0.0005014870988939,0.0001796782630295,0.0003396868302366,0.0002148856735683
521,o temido bagre,BR,GrandMaster,552,4442,53.4,4.8,4.3,7.2,0.0013170197962473,9.377414837027544e-05,0.0004793126781918,0.0001809166233671,0.0003409843378228,0.0002220320084951
522,o temido bagre,BR,GrandMaster,552,4442,53.4,4.8,4.3,7.2,0.0013170197962473,9.396436009927686e-05,0.0004786700600669,0.0001809961721372,0.00034093630796,0.0002222148254904
523,o temido bagre,BR,GrandMaster,552,4442,53.4,4.8,4.3,7.2,0.001316781725754,9.377414837027544e-05,0.0004793126781918,0.0001809166233671,0.0003409843378228,0.0002220320084951
524,o temido bagre,BR,GrandMaster,552,4442,53.4,4.8,4.3,7.2,0.001316781725754,9.396436009927686e-05,0.0004786700600669,0.0001809961721372,0.00034093630796,0.0002222148254904
525,Soy Vegeta,LAN,Challenger,618,1934,52.4,6.5,6.6,6.9,0.0013113431904851,0.0001150519163581,0.0003143377134558,0.0002340166720469,0.0002701797707714,0.0003777571178528
526,Split Push,JP,GrandMaster,539,4573,52.5,4.2,5.4,4.6,0.0013063966121792,8.832833154553186e-05,0.0004938259508079,0.0001784931773416,0.0003273374695085,0.0002184116829756
527,Split Push,JP,GrandMaster,539,4573,52.5,4.2,5.4,4.6,0.0013063966121792,8.832834636310272e-05,0.000493784207736,0.0001784932029366,0.0003273208928052,0.0002184119799836
528,Split Push,JP,GrandMaster,539,4573,52.5,4.2,5.4,4.6,0.0013063386298247,8.832833154553186e-05,0.0004938259508079,0.0001784931773416,0.0003273374695085,0.0002184116829756
529,Split Push,JP,GrandMaster,539,4573,52.5,4.2,5.4,4.6,0.0013063386298247,8.832834636310272e-05,0.000493784207736,0.0001784932029366,0.0003273208928052,0.0002184119799836
530,なつめです,JP,GrandMaster,532,4658,55.6,4.4,4.9,7.2,0.0013002245396337,8.686558092713294e-05,0.0004957427026167,0.0001766537326185,0.0003270358765681,0.0002139266469031
531,WindLoL,EUW,GrandMaster,788,2835,55.9,6.9,4.9,4.7,0.001299888926911,0.0001068555729768,0.000362769802729,0.0002165214516237,0.0002945414502524,0.0003192006493288
532,Waku Waku Week,EUW,GrandMaster,521,4755,52.8,5.0,4.6,5.3,0.0012970005890341,9.474917202846192e-05,0.0004602076494926,0.000177134694017,0.0003573703400312,0.0002075387334647
533,Waku Waku Week,EUW,GrandMaster,521,4755,52.8,5.0,4.6,5.3,0.0012970005890341,9.481748417255746e-05,0.0004594752284467,0.0001771654760367,0.0003576865254737,0.0002074512471782
534,Waku Waku Week,EUW,GrandMaster,521,4755,52.8,5.0,4.6,5.3,0.001296595961308,9.474917202846192e-05,0.0004602076494926,0.000177134694017,0.0003573703400312,0.0002075387334647
535,Waku Waku Week,EUW,GrandMaster,521,4755,52.8,5.0,4.6,5.3,0.001296595961308,9.481748417255746e-05,0.0004594752284467,0.0001771654760367,0.0003576865254737,0.0002074512471782
536,wlzz,EUW,GrandMaster,554,4417,52.7,4.1,4.4,5.5,0.0012961128240862,9.36316398921092e-05,0.000470233917071,0.0001796103915471,0.0003298794342988,0.0002227574412771
537,wlzz,EUW,GrandMaster,554,4417,52.7,4.1,4.4,5.5,0.0012961128240862,9.374776126411122e-05,0.0004686903531237,0.0001795044004461,0.000329529068031,0.0002226259430631
538,wlzz,EUW,GrandMaster,554,4417,52.7,4.1,4.4,5.5,0.0012940975259282,9.36316398921092e-05,0.000470233917071,0.0001796103915471,0.0003298794342988,0.0002227574412771
539,wlzz,EUW,GrandMaster,554,4417,52.7,4.1,4.4,5.5,0.0012940975259282,9.374776126411122e-05,0.0004686903531237,0.0001795044004461,0.000329529068031,0.0002226259430631
540,Solarbacca,EUW,Challenger,996,470,53.5,6.5,5.5,6.4,0.0012954307812888,8.618731973638946e-05,0.000178924749753,0.0005867935871323,0.0002256147455371,0.0002179103791299
541,Kirov,LAS,Challenger,801,1109,52.3,5.5,5.3,6.4,0.0012948380608541,0.0001165106984302,0.0002460242590131,0.0002440837663919,0.0002229639766199,0.0004652553603988
542,BeteIgeuse,EUW,Challenger,922,665,66.2,6.8,5.1,5.2,0.0012946075958484,8.92043069279841e-05,0.000235894080547,0.0004197618739518,0.0002666432529586,0.0002831040814629
543,Find Team,KR,GrandMaster,452,5623,52.7,4.4,3.7,5.5,0.0012803437739007,8.23528701171793e-05,0.0003644874655396,0.0001806232825019,0.0004851270650647,0.0001677530906771
544,Pichu,LAN,GrandMaster,510,4900,51.0,4.0,6.7,8.9,0.0012740484698178,8.61083964697165e-05,0.0004913224914086,0.0001700640147109,0.000323190875386,0.0002033626918424
545,Helcrank,LAN,GrandMaster,573,4236,57.3,7.0,5.7,4.5,0.0012660266127221,0.0001014757308036,0.0004173251893822,0.0001851476650269,0.0003350550917577,0.0002270229357515
546,어쩌라고맞짱뜰까,KR,Challenger,791,1149,58.7,4.4,4.7,4.9,0.0012656545709082,9.128866340205489e-05,0.0001972502502911,0.0004944982714014,0.0002660845877608,0.0002165327980528
547,Shrek,EUNE,GrandMaster,518,4789,55.8,4.8,6.0,8.1,0.0012550359601954,9.253839351968505e-05,0.0004575411216701,0.0001718555133879,0.0003252763700522,0.0002078245615654
548,Shrek,EUNE,GrandMaster,518,4789,55.8,4.8,6.0,8.1,0.0012550359601954,9.295635683788416e-05,0.000453168909191,0.0001716548888677,0.0003244351342773,0.000207586098786
549,Shrek,EUNE,GrandMaster,518,4789,55.8,4.8,6.0,8.1,0.00124980138796,9.253839351968505e-05,0.0004575411216701,0.0001718555133879,0.0003252763700522,0.0002078245615654
550,Shrek,EUNE,GrandMaster,518,4789,55.8,4.8,6.0,8.1,0.00124980138796,9.295635683788416e-05,0.000453168909191,0.0001716548888677,0.0003244351342773,0.000207586098786
551,한국화약 황사장,KR,Challenger,920,673,63.2,5.6,4.6,5.0,0.0012529051714491,8.992072648989199e-05,0.0002318913851029,0.0003954129368343,0.0002620798272316,0.0002736002957903
552,Geiger,EUW,GrandMaster,520,4772,53.2,4.4,4.3,6.9,0.0012435630092767,8.515715083226946e-05,0.0004639806290358,0.0001652294179513,0.00035276386863,0.0001764319428271
553,Geiger,EUW,GrandMaster,520,4772,53.2,4.4,4.3,6.9,0.0012435630092767,8.50968587678151e-05,0.0004588892044368,0.000165210767758,0.0003523941000312,0.0001759480073109
554,Geiger,EUW,GrandMaster,520,4772,53.2,4.4,4.3,6.9,0.0012375389383049,8.515715083226946e-05,0.0004639806290358,0.0001652294179513,0.00035276386863,0.0001764319428271
555,Geiger,EUW,GrandMaster,520,4772,53.2,4.4,4.3,6.9,0.0012375389383049,8.50968587678151e-05,0.0004588892044368,0.000165210767758,0.0003523941000312,0.0001759480073109
556,SappyMaskSalesmn,EUW,GrandMaster,482,5239,50.4,4.3,4.8,5.4,0.0012359127627384,8.512011943931071e-05,0.0004706070927895,0.0001643687227509,0.0003253750461493,0.0001904417816093
557,SappyMaskSalesmn,EUW,GrandMaster,482,5239,50.4,4.3,4.8,5.4,0.0012359127627384,8.512589717910356e-05,0.000467881815504,0.000164511456969,0.0003247797063315,0.0001905640914075
558,SappyMaskSalesmn,EUW,GrandMaster,482,5239,50.4,4.3,4.8,5.4,0.0012328629673913,8.512011943931071e-05,0.0004706070927895,0.0001643687227509,0.0003253750461493,0.0001904417816093
559,SappyMaskSalesmn,EUW,GrandMaster,482,5239,50.4,4.3,4.8,5.4,0.0012328629673913,8.512589717910356e-05,0.000467881815504,0.000164511456969,0.0003247797063315,0.0001905640914075
560,摳腳JO太郎,TW,Challenger,604,2001,55.4,4.8,3.7,6.7,0.0012306302579624,0.0001156003356874,0.0002819532847868,0.0002253745623341,0.0002488197579576,0.0003588823171963
561,台服蠻王教科書1,TW,Challenger,580,2152,55.7,5.9,5.2,5.9,0.0012301935618989,0.00011516575383,0.0002909670417111,0.0002222603446952,0.0002553027826845,0.0003464976389778
562,Divinetheon,EUNE,Challenger,626,1877,53.8,9.3,6.5,6.9,0.0012301883822576,0.0001213324432476,0.0002444604554627,0.0002948769577795,0.0002901957392493,0.0002793227865182
563,0NSUZ UCURUM,TR,Challenger,627,1874,68.3,6.0,4.4,8.4,0.0012288451225083,0.0001171234224843,0.0002745460078129,0.0002274081744423,0.0002457124957733,0.0003640550219953
564,recep ivedik OTP,TR,Challenger,525,2413,54.8,9.0,6.2,5.5,0.001224209589965,0.0001143138959939,0.000303911621039,0.0002173296314811,0.0002651987423287,0.0003234556991222
565,OtpRiku,LAN,GrandMaster,518,4797,55.3,7.0,6.0,6.3,0.0012239820718678,9.641878727432948e-05,0.0004318961933994,0.0001695430391511,0.0003214330417595,0.0002046910102834
566,OtpRiku,LAN,GrandMaster,518,4797,55.3,7.0,6.0,6.3,0.0012239820718678,9.651568493726175e-05,0.0004309333321333,0.00016946245842,0.0003212017918554,0.0002045768000279
567,OtpRiku,LAN,GrandMaster,518,4797,55.3,7.0,6.0,6.3,0.001222690067374,9.641878727432948e-05,0.0004318961933994,0.0001695430391511,0.0003214330417595,0.0002046910102834
568,OtpRiku,LAN,GrandMaster,518,4797,55.3,7.0,6.0,6.3,0.001222690067374,9.651568493726175e-05,0.0004309333321333,0.00016946245842,0.0003212017918554,0.0002045768000279
569,Dương Phạm 15 HP,VN,Challenger,591,2101,59.9,6.9,4.7,5.6,0.0012187566189075,0.0001174208981169,0.0002830265890957,0.0002237525578388,0.0002538784618807,0.0003406781119752
570,GARENK1NG,KR,Challenger,720,1433,53.3,5.7,3.6,3.8,0.0012181922549496,0.0001199928627062,0.0002498212773496,0.0002321047828707,0.0002279034001214,0.0003883699319017
571,siornn,TH,Challenger,506,2555,60.9,6.0,5.2,6.7,0.0012167661879345,0.0001136145794797,0.0003095176973814,0.0002132296176119,0.0002673224907891,0.0003130818026721
572,Haka,LAN,GrandMaster,543,4537,53.8,7.7,6.9,4.8,0.0012077594518211,0.0001011077319515,0.000401862064411,0.0001743745394978,0.0003184881184533,0.0002119269975073
573,Riven king,RU,Challenger,1203,141,56.4,6.6,5.8,6.0,0.0012024925443267,0.0001228772629389,0.0001992909523565,0.000240066702146,0.0001878130494379,0.0004524445774472
574,ni lai wo siii,KR,GrandMaster,673,3346,61.4,4.8,4.5,5.6,0.0011997491649682,0.0001191073457822,0.0003185401761867,0.0002048653529506,0.000315031481171,0.0002422048088776
575,Δ Desperate,EUNE,Challenger,1158,177,58.4,6.4,3.4,4.4,0.0011980404428641,0.000123136520037,0.0002002130870682,0.0002385115488757,0.0001884319011924,0.0004477473856906
576,SK JENAX,EUW,GrandMaster,714,3103,52.5,5.4,4.5,6.4,0.0011929479503373,9.041100088303168e-05,0.0002760871899051,0.000241960682683,0.000395517823596,0.00018897125327
577,Gantim,TW,Challenger,728,1404,55.6,5.8,3.9,6.1,0.0011814160956111,0.0001237725323209,0.0002410037824054,0.0002272684859588,0.0002229841807687,0.000366387114157
578,ZRUXKNFNGI,EUW,GrandMaster,672,3341,60.3,8.1,5.8,4.7,0.0011769216928576,8.787137249748799e-05,0.0004039826990342,0.0001810149565836,0.0002929214305142,0.000211131234228
579,Thago,BR,GrandMaster,637,3585,51.7,5.2,4.8,5.6,0.0011737062760223,0.0001106199498787,0.00033881483081,0.0001895015948322,0.0002899136390331,0.0002448562614681
580,Trùm top,VN,Challenger,541,2322,58.8,8.4,5.4,5.0,0.0011700810379795,0.0001194559749864,0.0002798144213053,0.0002115481202692,0.0002506450728307,0.0003086174485877
