nombre_invocador,champ_1,regional_rank_1,kills_champ_1,deaths_champ_1,assists_champ_1,winrate_champ_1,champ_2,regional_rank_2,kills_champ_2,deaths_champ_2,assists_champ_2,winrate_champ_2,champ_3,regional_rank_3,kills_champ_3,deaths_champ_3,assists_champ_3,winrate_champ_3,score
SRY TOP GAP 15FF,K'Sante,115,5.5,5.4,7.6,70.2,Aatrox,9284,7.1,6.1,5.6,61.5,Ornn,1,4.8,5.7,9.3,65.0,0.0007833364468892
Aruø,Renekton,108,3.9,2.8,4.7,61.9,K'Sante,7415,4.2,2.6,5.5,56.4,Aatrox,2,3.7,4.7,7.3,83.3,0.0007781521100153
Jeche,Kayle,263,6.7,4.4,5.8,76.9,Fiora,5768,3.6,5.0,4.1,50.0,Lucian,10,9.4,5.0,5.5,54.5,0.0007685486293892
Jeche,Kayle,268,6.7,4.4,5.8,76.9,Fiora,5790,3.6,5.0,4.1,50.0,Lucian,10,9.4,5.0,5.5,54.5,0.0007685486293892
Jeche,Kayle,263,6.7,4.4,5.8,76.9,Fiora,5768,3.6,5.0,4.1,50.0,Lucian,10,9.4,5.0,5.5,54.5,0.0007672021583785
Jeche,Kayle,268,6.7,4.4,5.8,76.9,Fiora,5790,3.6,5.0,4.1,50.0,Lucian,10,9.4,5.0,5.5,54.5,0.0007672021583785
Deathmaśter,Shen,139,4.7,4.8,11.5,60.0,Zed,11691,9.9,6.1,5.4,56.5,Vladimir,28,4.4,4.2,4.5,54.5,0.0007617399489564
YOUSEEBIGGIRL123,Camille,383,6.1,5.4,5.7,66.7,Sion,6581,5.5,5.8,5.1,54.5,Gragas,26,5.7,6.1,6.0,48.3,0.0007586705141105
Ruì,Xayah,113,6.8,5.1,7.7,60.0,Camille,5555,6.1,6.1,5.9,56.5,Fiora,7,5.8,4.5,4.8,72.7,0.0007570729501482
Onaldash,Gragas,630,5.4,3.9,6.8,72.2,Wukong,6129,8.7,5.7,6.5,68.0,Sett,37,6.5,4.6,6.1,66.7,0.00075184173666
Onaldash,Gragas,628,5.4,3.9,6.8,72.2,Wukong,6087,8.7,5.7,6.5,68.0,Sett,35,6.5,4.6,6.1,66.7,0.00075184173666
Onaldash,Gragas,630,5.4,3.9,6.8,72.2,Wukong,6129,8.7,5.7,6.5,68.0,Sett,37,6.5,4.6,6.1,66.7,0.0007495412775446
Onaldash,Gragas,628,5.4,3.9,6.8,72.2,Wukong,6087,8.7,5.7,6.5,68.0,Sett,35,6.5,4.6,6.1,66.7,0.0007495412775446
PCS Misanthiel,Olaf,597,7.6,4.7,5.0,62.9,Darius,7026,5.1,4.1,3.0,50.0,Jax,20,6.4,5.7,5.6,52.6,0.0007488447301055
T21 Kedeck,Olaf,374,5.7,5.2,3.8,57.7,Shen,8084,3.8,4.3,8.5,61.9,Sion,284,3.9,4.6,6.9,68.8,0.000727002050829
Weakside Chump,Fiora,545,4.6,4.3,4.0,55.2,Aatrox,7529,4.4,4.0,5.1,50.0,Camille,33,4.2,3.4,4.2,76.5,0.0007132596807381
ZEN Miyahara,Riven,398,8.5,5.2,3.8,59.6,Udyr,8952,7.9,3.3,7.6,59.3,Lee Sin,33,7.4,6.8,6.5,42.1,0.0007126379825688
B4nny,Gangplank,538,4.8,3.7,6.3,61.2,Sion,9768,4.5,3.9,9.4,65.8,Cho'Gath,21,4.2,3.2,4.1,56.8,0.0006664639727385
socorromcorro,Janna,411,1.9,4.3,16.4,64.6,Ashe,6,3.3,4.3,9.8,33.3,Morgana,7459,2.2,4.5,9.8,66.7,0.0006302880596699
Permaban12368903,Riven,153,4.7,5.5,6.2,59.5,Gragas,62,4.1,4.4,6.2,63.2,Yone,852,4.3,6.5,4.4,31.3,0.0006204665217362
Shién,Mordekaiser,325,5.2,5.0,5.4,43.7,Malphite,8624,4.3,4.5,7.1,57.6,Yorick,39,4.7,4.9,3.3,47.6,0.0005946710094051
Shién,Mordekaiser,333,5.2,5.0,5.4,43.7,Malphite,8679,4.3,4.5,7.1,57.6,Yorick,39,4.7,4.9,3.3,47.6,0.0005946710094051
Shién,Mordekaiser,333,5.2,5.0,5.4,43.7,Malphite,8679,4.3,4.5,7.1,57.6,Yorick,39,4.7,4.9,3.3,47.6,0.0005930485185071
Shién,Mordekaiser,325,5.2,5.0,5.4,43.7,Malphite,8624,4.3,4.5,7.1,57.6,Yorick,39,4.7,4.9,3.3,47.6,0.0005930485185071
No1 Proga,Jax,135,4.3,5.1,3.1,62.2,Gwen,13452,5.1,3.7,4.5,66.7,Fiora,110,4.2,3.9,3.5,52.9,0.0005579271882303
PapiTeero,Camille,181,5.1,4.8,4.3,58.7,Gnar,14618,3.9,4.2,5.0,55.3,Jayce,62,4.3,4.9,3.7,38.6,0.000512708374581
Octobonus,K'Sante,915,5.1,3.5,6.6,69.0,Olaf,13022,7.8,5.8,5.2,60.5,Jax,51,6.0,6.0,3.6,37.5,0.0005121290440907
WANGZAI QQT,K'Sante,515,3.4,3.1,6.8,58.6,Darius,14286,5.5,4.5,4.4,51.5,Aatrox,28,4.7,4.6,6.6,51.9,0.0004703251771649
WANGZAI QQT,K'Sante,608,3.4,3.1,6.7,56.9,Darius,14352,5.5,4.5,4.4,51.5,Aatrox,34,4.7,4.6,6.6,51.9,0.0004703251771649
WANGZAI QQT,K'Sante,608,3.4,3.1,6.7,56.9,Darius,14352,5.5,4.5,4.4,51.5,Aatrox,34,4.7,4.6,6.6,51.9,0.0004669578259015
WANGZAI QQT,K'Sante,515,3.4,3.1,6.8,58.6,Darius,14286,5.5,4.5,4.4,51.5,Aatrox,28,4.7,4.6,6.6,51.9,0.0004669578259015
zjoaomegaferapvp,Yorick,622,4.6,4.3,3.6,53.1,Draven,14788,7.2,9.2,6.0,60.0,Sivir,3,8.0,7.8,11.2,83.3,0.0004471681888446
Isshin Ashina,Jax,625,4.9,4.4,4.1,56.3,K'Sante,15254,4.5,3.9,4.8,53.3,Camille,33,4.6,4.5,4.8,48.8,0.0004232714666783
Isshin Ashina,Jax,633,4.9,4.4,4.1,56.3,K'Sante,16273,4.5,3.9,4.8,53.3,Camille,34,4.6,4.5,4.8,48.8,0.0004232714666783
kocourek kolofou,Nidalee,73,8.6,5.7,9.4,54.9,Irelia,16692,9.9,7.8,4.3,59.7,Seraphine,8,4.2,5.6,13.0,70.8,0.0003967383341186
Zacarvis,Kai'Sa,112,9.3,6.0,7.9,63.5,Gangplank,16771,6.0,6.3,7.3,48.3,Jayce,4,5.9,7.0,6.7,51.9,0.0003882965477437
Isshin Ashina,Jax,625,4.9,4.4,4.1,56.3,K'Sante,15254,4.5,3.9,4.8,53.3,Camille,33,4.6,4.5,4.8,48.8,0.0003882194900203
Isshin Ashina,Jax,633,4.9,4.4,4.1,56.3,K'Sante,16273,4.5,3.9,4.8,53.3,Camille,34,4.6,4.5,4.8,48.8,0.0003882194900203
Wufo9,K'Sante,386,5.8,4.5,5.8,54.9,Kled,17027,6.9,4.5,6.8,75.0,Illaoi,55,4.7,5.4,3.7,43.2,0.000376177741633
果醬同學,K'Sante,157,4.8,3.8,6.3,57.3,Lissandra,17292,4.5,4.6,8.8,55.7,Jayce,19,5.1,5.5,5.5,51.4,0.0003712675731126
l3R0K3N,Jayce,103,7.2,5.8,5.4,62.8,Camille,17513,5.7,6.8,4.4,50.0,Olaf,19,6.1,7.3,3.8,50.0,0.0003683165741438
anibalon3,Aatrox,106,4.0,3.3,4.5,63.6,Camille,18358,4.4,5.3,5.9,46.9,Renekton,12,4.1,5.0,2.9,55.6,0.0003419366772485
TPAA IhY0,Olaf,312,7.1,4.5,4.8,55.6,Jayce,18397,5.1,6.5,5.1,35.5,Jax,78,6.0,4.6,4.6,58.5,0.0003366402007069
Saymonela,Jax,585,5.0,5.1,3.5,61.8,Fiora,18280,4.8,4.9,3.2,53.4,Darius,14,5.8,4.8,3.5,47.4,0.0003360093074447
Saymonela,Jax,484,4.9,5.1,3.4,60.5,Fiora,18489,4.9,4.9,3.1,53.3,Darius,17,5.8,4.8,3.5,48.3,0.0003360093074447
Saymonela,Jax,585,5.0,5.1,3.5,61.8,Fiora,18280,4.8,4.9,3.2,53.4,Darius,14,5.8,4.8,3.5,47.4,0.0003310905257181
Saymonela,Jax,484,4.9,5.1,3.4,60.5,Fiora,18489,4.9,4.9,3.1,53.3,Darius,17,5.8,4.8,3.5,48.3,0.0003310905257181
TARDE SETT TUTE,Sett,81,7.8,6.5,4.4,58.4,Vi,22700,11.3,5.7,7.8,63.8,Zed,5,9.1,7.3,5.9,57.7,0.0002572142170382
P1K1T1T0,Jayce,583,7.1,5.4,6.0,61.0,Varus,22638,8.8,5.2,10.6,42.9,Zeri,16,8.1,5.5,7.3,53.3,0.0002571877751889
Lawas,Gangplank,52,8.7,4.8,5.6,59.3,Jayce,23306,7.5,4.4,5.1,68.8,Thresh,18,2.5,6.6,11.3,16.7,0.0002500258166908
Ta Pewnie Tak XD,Jax,249,7.7,5.3,4.0,70.8,Jayce,23342,7.7,6.6,4.8,47.8,Camille,6,7.9,4.8,4.6,58.1,0.0002448765859629
Ta Pewnie Tak XD,Jax,252,7.7,5.3,4.0,70.8,Jayce,24211,7.7,6.6,4.8,47.8,Camille,6,7.9,4.8,4.6,58.1,0.0002448765859629
Ta Pewnie Tak XD,Jax,249,7.7,5.3,4.0,70.8,Jayce,23342,7.7,6.6,4.8,47.8,Camille,6,7.9,4.8,4.6,58.1,0.0002345741476753
Ta Pewnie Tak XD,Jax,252,7.7,5.3,4.0,70.8,Jayce,24211,7.7,6.6,4.8,47.8,Camille,6,7.9,4.8,4.6,58.1,0.0002345741476753
Quý Không Béo,Fiora,16,7.8,6.1,4.5,68.3,Cho'Gath,24897,9.9,4.1,4.6,75.0,Zac,65,3.3,3.7,7.6,61.1,0.0002303668867551
TusRo,Rakan,776,1.8,4.8,19.7,67.4,Pantheon,28606,6.6,6.0,11.5,76.9,Anivia,87,5.4,3.3,7.5,69.2,0.0001974581619519
TusRo,Rakan,805,1.8,4.8,19.7,67.4,Pantheon,28237,6.6,6.0,11.5,76.9,Anivia,85,5.6,3.3,7.8,72.7,0.0001974581619519
TusRo,Rakan,776,1.8,4.8,19.7,67.4,Pantheon,28606,6.6,6.0,11.5,76.9,Anivia,87,5.4,3.3,7.5,69.2,0.0001945486939896
TusRo,Rakan,805,1.8,4.8,19.7,67.4,Pantheon,28237,6.6,6.0,11.5,76.9,Anivia,85,5.6,3.3,7.8,72.7,0.0001945486939896
Srimakonda,Darius,557,4.9,4.7,4.7,54.0,Camille,29932,4.4,4.7,6.1,57.0,Jax,73,4.9,4.8,3.6,47.7,0.0001846474881183
RANGED TOP LANER,Quinn,530,4.7,4.5,5.2,53.5,Karma,30809,1.7,3.4,5.9,35.0,Jayce,5,14.7,7.7,10.7,100.0,0.0001786641034309
하루카,Jhin,182,6.1,4.3,8.8,46.4,Malphite,31594,3.7,2.6,6.2,59.7,Yorick,261,2.2,3.3,3.8,61.8,0.0001743946610537
CMNZ,Gangplank,197,5.8,6.4,5.9,53.5,Jayce,32924,5.8,7.3,5.8,50.9,Irelia,47,5.7,6.7,5.2,54.1,0.0001664410918946
love Yue Ying,Warwick,148,5.8,4.7,5.2,59.2,Fiddlesticks,36136,9.0,5.7,8.2,60.0,Sylas,13,13.9,5.1,9.4,85.7,0.0001501484435701
UTC Jpeeid,Kled,47,4.9,3.9,7.4,64.7,Akali,40716,9.2,5.8,5.9,36.4,Vex,15,8.1,7.1,6.8,37.5,0.0001313189022889
RISE Zecas,Jax,15,5.6,3.8,4.0,64.6,Jayce,42694,5.7,4.5,5.7,46.8,K'Sante,9,4.1,3.2,6.2,52.3,0.0001249872415549
NautiIus Bot,Nautilus,966,3.9,4.2,10.5,65.2,Ornn,43385,4.2,4.5,8.2,61.5,Zed,23,11.0,8.4,7.4,62.5,0.0001226772482972
NautiIus Bot,Nautilus,919,3.9,4.2,10.5,65.2,Ornn,45552,4.2,4.5,8.2,61.5,Zed,22,11.0,8.4,7.4,62.5,0.0001226772482972
NautiIus Bot,Nautilus,919,3.9,4.2,10.5,65.2,Ornn,45552,4.2,4.5,8.2,61.5,Zed,22,11.0,8.4,7.4,62.5,0.0001164371633001
NautiIus Bot,Nautilus,966,3.9,4.2,10.5,65.2,Ornn,43385,4.2,4.5,8.2,61.5,Zed,23,11.0,8.4,7.4,62.5,0.0001164371633001
dọn nhà đi em,Darius,131,6.9,4.8,4.6,53.8,Zed,45729,11.3,5.5,7.6,76.9,Syndra,39,7.1,4.9,6.6,61.5,0.0001161245697446
H0rnlime,Warwick,122,5.4,7.0,4.4,54.2,Taric,58597,4.3,7.5,8.1,51.5,Nasus,22,3.0,4.9,4.3,62.5,8.924018043076886e-05
maces,K'Sante,615,5.4,4.7,6.8,65.7,Gragas,70718,3.6,4.0,5.8,47.4,Renekton,6,4.3,4.9,3.2,46.7,7.325973851196961e-05
Lithosphere,Darius,581,5.0,3.5,3.9,55.4,Olaf,72974,4.4,3.6,4.4,53.7,Renekton,35,4.1,3.8,5.0,62.5,7.095385309162307e-05
Chin Chin NPC,Olaf,47,8.0,3.9,4.1,65.3,Ezreal,97250,7.9,3.7,8.2,59.1,Zac,2,5.4,3.8,9.9,64.3,5.2748236857641374e-05
6Słodk9iBartuś,Sett,152,7.9,5.8,5.0,66.9,Jax,116438,9.0,6.5,3.7,64.0,Viego,1,13.6,5.3,7.5,68.0,4.3859012098397406e-05
GaoGe,Camille,170,4.6,3.9,5.2,57.5,Kai'Sa,116852,6.7,4.7,5.8,51.0,Fiora,20,3.2,3.3,3.3,47.6,4.3698717563759626e-05
WestW SeMi GoD,Amumu,69,3.5,6.6,11.3,54.5,Shen,123430,3.1,4.8,11.2,66.7,Kled,18,10.6,5.9,7.8,75.0,4.132068526838582e-05
LAEsports Gaming,Renekton,174,4.9,4.9,5.7,61.7,Camille,159833,7.9,4.8,6.6,65.9,Gnar,30,5.4,5.1,6.0,63.4,3.1758646190189604e-05
Objectif Cafard,Darius,402,5.5,5.0,4.3,58.0,Kennen,179699,5.5,6.0,5.2,73.9,Aatrox,53,3.6,6.6,5.3,23.5,2.819775709940928e-05
Zackary911,Kled,298,6.5,5.7,6.7,55.5,Warwick,185336,4.5,7.1,5.7,42.4,Twitch,33,7.4,8.5,8.9,52.6,2.7329412915376213e-05
Ringed Knight,K'Sante,115,4.2,3.2,5.7,62.4,Poppy,208470,3.6,3.2,5.1,53.6,Sejuani,9,3.1,3.4,8.9,53.3,2.4261288196061955e-05
EZDOGS,Gangplank,13,5.7,5.1,7.1,59.0,Sion,241830,3.9,6.8,8.8,53.6,Thresh,25,1.4,6.6,9.4,14.3,2.088005289275997e-05
25 ping,Kled,783,5.5,4.0,5.5,61.7,Renekton,332200,5.5,4.9,5.1,52.9,Karma,19,2.7,3.6,7.2,42.1,1.5158192922811743e-05
CZADPLANK,Gangplank,440,6.1,4.7,6.5,57.0,Jayce,402190,4.7,5.3,5.6,58.2,Ornn,66,2.7,3.1,6.7,38.5,1.250475535326397e-05
