nombre_invocador,champ_1,regional_rank_1,kills_champ_1,deaths_champ_1,assists_champ_1,winrate_champ_1,champ_2,regional_rank_2,kills_champ_2,deaths_champ_2,assists_champ_2,winrate_champ_2,champ_3,regional_rank_3,kills_champ_3,deaths_champ_3,assists_champ_3,winrate_champ_3,score
Shysaßßòüó,Shen,221,2.7,2.0,9.2,61.9,Maokai,1057,3.9,4.1,12.4,57.1,Ashe,100,2.1,3.7,13.0,44.4,0.0021415759952859
Shysaßßòüó,Shen,221,2.7,2.0,9.2,61.9,Maokai,1057,3.9,4.1,12.4,57.1,Ashe,100,2.1,3.7,13.0,44.4,0.0021404814897808
Shysaßßòüó,Shen,215,2.7,2.0,9.2,61.9,Maokai,1049,3.9,4.1,12.4,57.1,Ashe,100,2.1,3.7,13.0,44.4,0.0021404814897808
allow317,Kindred,70,9.5,8.0,8.0,60.7,Graves,1,6.1,5.9,8.8,51.4,Nidalee,6,7.0,4.5,6.3,83.3,0.0021356648602874
Love Aurora,Elise,697,7.8,4.8,8.4,59.2,Kha'Zix,23,9.0,4.9,5.8,50.7,Viego,28,7.9,5.8,6.5,34.0,0.002135483889782
LORASOTGAY69,Elise,194,7.3,4.7,10.3,64.1,Sylas,3263,7.6,5.8,8.6,57.1,Bel'Veth,9,6.6,4.7,7.3,62.5,0.0021348586245707
Juhan,Sylas,12,9.4,5.2,7.9,66.7,Lee Sin,1962,9.8,5.5,9.3,58.3,Elise,2325,7.4,4.0,8.3,54.5,0.0021274186636106
INT Nord,Nunu y Willump,548,3.1,3.2,12.6,59.4,Maokai,2880,3.0,3.6,8.6,59.1,Elise,25,7.0,4.5,8.0,54.2,0.0021112114941306
Wonszunio,Nidalee,204,7.9,5.1,8.9,59.6,Samira,1976,12.5,10.0,5.7,67.7,Brand,6,12.5,7.9,7.5,63.6,0.0021032303266081
Charolon,Fiddlesticks,55,6.2,4.5,9.8,69.8,Hecarim,3401,5.9,5.6,7.9,46.4,Diana,1,5.9,4.6,7.8,76.5,0.002102074295099
궁댕히,Nidalee,497,7.2,3.0,6.7,62.6,Graves,17,8.0,4.7,7.8,65.2,Kai'Sa,359,9.8,5.1,6.7,72.2,0.0020905005313438
Dragonjindi,Wukong,784,6.9,5.1,8.1,60.5,Rakan,38,1.5,4.0,14.5,54.8,Lee Sin,371,6.9,5.1,7.8,50.0,0.0020890832607017
timeforsleep,Nidalee,99,7.9,4.8,8.2,50.9,Kindred,2,7.5,5.5,8.1,62.5,Rumble,10,7.9,4.6,10.3,78.3,0.0020768835574346
blueblue,Rengar,151,9.0,4.9,6.9,61.6,Yasuo,3512,5.7,6.2,5.9,50.0,Camille,8,6.7,4.8,9.3,57.1,0.0020562685637153
YummiBananas,Udyr,650,6.2,4.4,9.3,59.3,Maokai,29,4.6,5.2,10.6,63.3,Lee Sin,874,9.0,5.3,9.5,60.7,0.0020559391662257
YummiBananas,Udyr,658,6.2,4.4,9.3,59.3,Maokai,29,4.6,5.2,10.6,63.3,Lee Sin,878,9.0,5.3,9.5,60.7,0.0020559391662257
YummiBananas,Udyr,650,6.2,4.4,9.3,59.3,Maokai,29,4.6,5.2,10.6,63.3,Lee Sin,874,9.0,5.3,9.5,60.7,0.002055142000721
YummiBananas,Udyr,658,6.2,4.4,9.3,59.3,Maokai,29,4.6,5.2,10.6,63.3,Lee Sin,878,9.0,5.3,9.5,60.7,0.002055142000721
Techoteco v9,Skarner,300,5.6,4.6,8.6,61.5,Vi,3582,6.9,5.3,9.5,57.1,Zac,5,4.4,4.5,9.9,51.0,0.0020155650090047
星海ゆかこ,Lee Sin,35,8.0,5.6,9.2,45.5,Ekko,103,9.3,3.4,5.5,62.5,Kai'Sa,67,8.2,3.2,5.4,64.3,0.002009910550579
kaka qvq,Fiddlesticks,657,5.9,4.6,9.4,59.9,Ashe,11,2.1,5.6,10.0,45.0,Lee Sin,2065,8.2,5.2,7.4,38.5,0.0020017984945977
kaka qvq,Fiddlesticks,736,5.9,4.7,9.4,59.6,Ashe,11,2.1,5.6,10.0,45.0,Lee Sin,2047,8.2,5.2,7.4,38.5,0.0020017984945977
枕邊聽心,Nidalee,194,8.6,3.4,7.3,70.0,Ekko,2,10.8,4.0,7.6,76.9,Lee Sin,48,6.5,4.5,9.5,73.3,0.0019978136080445
kaka qvq,Fiddlesticks,657,5.9,4.6,9.4,59.9,Ashe,11,2.1,5.6,10.0,45.0,Lee Sin,2065,8.2,5.2,7.4,38.5,0.0019974658943233
kaka qvq,Fiddlesticks,736,5.9,4.7,9.4,59.6,Ashe,11,2.1,5.6,10.0,45.0,Lee Sin,2047,8.2,5.2,7.4,38.5,0.0019974658943233
im 16 years old,Elise,21,8.6,4.1,7.8,66.7,Nidalee,3626,7.9,3.1,8.4,73.3,Sylas,5,6.9,4.7,6.2,50.0,0.0019924521930834
Taxer,Sejuani,924,3.9,4.2,12.8,58.3,Maokai,479,4.0,3.2,11.5,81.8,Vi,268,3.8,5.2,9.4,38.1,0.0019894508239895
Taxer,Sejuani,974,3.9,4.2,12.8,58.3,Maokai,478,4.0,3.2,11.5,81.8,Vi,269,3.8,5.2,9.4,38.1,0.0019894508239895
Taxer,Sejuani,974,3.9,4.2,12.8,58.3,Maokai,478,4.0,3.2,11.5,81.8,Vi,269,3.8,5.2,9.4,38.1,0.0019705633719952
Taxer,Sejuani,924,3.9,4.2,12.8,58.3,Maokai,479,4.0,3.2,11.5,81.8,Vi,268,3.8,5.2,9.4,38.1,0.0019705633719952
deadmire,Kindred,614,2.0,2.0,5.0,65.0,Vi,5,0.0,13.0,4.0,60.0,Caitlyn,715,7.3,6.5,7.8,0.0,0.0019525211516718
deadmire,Kindred,611,2.0,2.0,5.0,65.0,Vi,5,0.0,13.0,4.0,60.0,Caitlyn,709,7.3,6.5,7.8,0.0,0.0019525211516718
deadmire,Kindred,614,2.0,2.0,5.0,65.0,Vi,5,0.0,13.0,4.0,60.0,Caitlyn,715,7.3,6.5,7.8,0.0,0.0019520297310895
deadmire,Kindred,611,2.0,2.0,5.0,65.0,Vi,5,0.0,13.0,4.0,60.0,Caitlyn,709,7.3,6.5,7.8,0.0,0.0019520297310895
Çhích ßôÑg,Taliyah,62,8.0,4.5,8.2,72.4,Yuumi,3660,1.5,4.4,15.9,47.8,Gragas,2,7.1,4.4,9.4,57.1,0.0019452558280671
da go lapa6,Lee Sin,287,9.4,4.0,8.1,64.0,Kindred,441,7.0,4.1,5.9,57.1,Elise,612,7.2,4.8,7.0,41.7,0.001940868004682
XXBD1,Sylas,382,7.4,4.1,6.5,54.4,Nidalee,74,7.1,3.1,7.3,56.8,Lee Sin,74,5.5,3.9,6.6,44.2,0.0019298303232052
타 잔,Sylas,77,8.6,3.9,8.0,67.7,Elise,298,9.1,4.3,9.9,77.8,Lee Sin,540,6.3,4.7,9.2,55.6,0.0019182713323305
Permaban07845219,Kindred,37,9.1,7.0,7.3,55.3,Sylas,3740,10.8,7.0,8.2,56.3,Ekko,4,8.8,6.3,7.2,62.5,0.00191660227294
NO MORE HARAM,Bel'Veth,412,8.4,4.9,5.6,60.4,Maokai,3591,4.1,5.3,9.7,48.9,Wukong,21,7.5,4.7,7.9,67.7,0.0019100964617554
Zezas,Ekko,208,8.9,4.7,6.7,53.5,Lillia,3796,4.7,4.0,6.7,40.0,Jarvan IV,33,8.0,5.1,12.8,44.4,0.0019088049468591
Agurin,Jarvan IV,2,6.2,5.0,12.6,60.3,Elise,3641,7.2,3.8,6.7,67.0,Wukong,42,5.9,4.3,7.0,55.9,0.0019005422984433
NS Sounda,Lee Sin,521,7.0,4.2,7.1,61.5,Nidalee,1606,7.3,4.6,7.6,54.5,Elise,1813,6.7,4.0,6.5,63.2,0.0018953018107096
NS Sounda,Lee Sin,520,7.0,4.2,7.1,61.5,Nidalee,1597,7.3,4.6,7.6,54.5,Elise,1810,6.7,4.0,6.5,63.2,0.0018953018107096
NS Sounda,Lee Sin,521,7.0,4.2,7.1,61.5,Nidalee,1606,7.3,4.6,7.6,54.5,Elise,1813,6.7,4.0,6.5,63.2,0.0018935014950507
NS Sounda,Lee Sin,520,7.0,4.2,7.1,61.5,Nidalee,1597,7.3,4.6,7.6,54.5,Elise,1810,6.7,4.0,6.5,63.2,0.0018935014950507
Timon,Bel'Veth,291,8.3,6.1,6.1,57.1,Maokai,3859,5.0,5.9,10.7,62.1,Zac,49,5.3,5.0,7.2,51.5,0.0018929689245037
kidbuuprovip,Tristana,37,8.2,8.4,7.4,51.3,Twitch,4026,10.5,8.2,5.8,50.0,Sylas,196,8.0,5.4,7.2,60.0,0.001884972940582
NYN,Taliyah,423,5.7,4.5,8.7,67.3,Viego,3225,5.1,5.1,7.3,55.3,Lee Sin,1,7.1,4.4,9.7,60.9,0.0018699334942776
NYN,Taliyah,422,5.7,4.5,8.7,67.3,Viego,3230,5.1,5.1,7.3,55.3,Lee Sin,1,7.1,4.4,9.7,60.9,0.0018699334942776
NYN,Taliyah,423,5.7,4.5,8.7,67.3,Viego,3225,5.1,5.1,7.3,55.3,Lee Sin,1,7.1,4.4,9.7,60.9,0.001868779728963
NYN,Taliyah,422,5.7,4.5,8.7,67.3,Viego,3230,5.1,5.1,7.3,55.3,Lee Sin,1,7.1,4.4,9.7,60.9,0.001868779728963
EIoHigh Nocturne,Rengar,266,11.2,3.9,5.2,65.2,Talon,3954,10.7,5.1,7.2,26.7,Ekko,6,9.2,3.8,5.2,46.2,0.0018579638412608
GZeus,Elise,34,10.2,5.7,9.0,51.2,Rek'Sai,4055,9.3,5.4,9.1,70.2,Jarvan IV,46,6.1,5.9,13.5,63.4,0.0018467864267
SyluhZZZ,Fiddlesticks,217,7.1,5.1,9.0,61.0,Elise,3415,9.6,3.8,7.5,79.3,Maokai,20,4.7,5.8,12.6,55.6,0.0018229005991448
jorskiiii,Xayah,272,8.9,5.3,5.6,60.0,Jarvan IV,2916,7.6,4.5,14.4,73.7,Syndra,1188,6.4,4.3,5.9,71.4,0.0017982943797045
Shoujae,Kayn,167,7.7,4.8,7.4,54.4,Lee Sin,4201,5.8,4.5,6.7,42.6,Hecarim,8,6.7,4.1,9.0,55.0,0.0017848274953065
Kerri,Rengar,311,8.8,5.0,5.8,58.2,Jax,3289,5.1,4.4,4.1,61.8,Sylas,9,7.6,5.3,7.4,43.8,0.0017805732641233
Remax201,Fiddlesticks,62,6.2,5.4,12.3,61.1,Elise,4309,4.9,3.3,7.1,60.0,Vi,46,4.2,3.9,8.3,64.0,0.0017724989946337
조이마더,Graves,435,6.6,3.9,7.5,57.1,Rumble,47,8.5,4.8,8.8,57.1,Lee Sin,3258,7.4,4.0,6.9,57.1,0.0017674027879759
조이마더,Graves,432,6.6,3.9,7.5,57.1,Rumble,47,8.5,4.8,8.8,57.1,Lee Sin,3258,7.4,4.0,6.9,57.1,0.0017674027879759
조이마더,Graves,435,6.6,3.9,7.5,57.1,Rumble,47,8.5,4.8,8.8,57.1,Lee Sin,3258,7.4,4.0,6.9,57.1,0.0017673487850002
조이마더,Graves,432,6.6,3.9,7.5,57.1,Rumble,47,8.5,4.8,8.8,57.1,Lee Sin,3258,7.4,4.0,6.9,57.1,0.0017673487850002
ADC IS FRONTLINE,Wukong,705,7.7,4.1,8.3,56.3,Jarvan IV,4300,7.2,5.2,13.1,69.0,Vi,611,6.7,5.4,8.8,55.2,0.0017230340146916
KC Skeanz,Lee Sin,449,7.1,4.5,9.3,59.5,Wukong,182,7.4,4.0,6.6,32.0,Viego,4217,7.8,4.4,8.7,52.2,0.0017100907546391
Albetrayber,Graves,28,7.8,3.5,7.3,60.0,Sylas,43,6.9,5.8,7.7,53.3,Elise,4382,8.8,2.5,9.1,90.0,0.0017048320056364
LOLPROLEGITPLAYE,Bel'Veth,745,8.4,4.1,5.8,55.4,Hecarim,3497,9.7,6.1,6.9,37.1,Kai'Sa,20,8.1,4.3,6.1,56.3,0.0016742600250891
LOLPROLEGITPLAYE,Bel'Veth,754,8.4,4.1,5.8,55.4,Hecarim,3525,9.7,6.1,6.9,37.1,Kai'Sa,21,8.1,4.3,6.1,56.3,0.0016742600250891
LOLPROLEGITPLAYE,Bel'Veth,754,8.4,4.1,5.8,55.4,Hecarim,3525,9.7,6.1,6.9,37.1,Kai'Sa,21,8.1,4.3,6.1,56.3,0.0016687636530105
LOLPROLEGITPLAYE,Bel'Veth,745,8.4,4.1,5.8,55.4,Hecarim,3497,9.7,6.1,6.9,37.1,Kai'Sa,20,8.1,4.3,6.1,56.3,0.0016687636530105
maimai0v0,Kayn,289,7.2,4.0,7.1,59.5,Fiora,4924,4.1,3.5,3.8,63.2,Camille,8,5.1,4.7,6.9,54.5,0.0016180742669081
babi fanboy,Kindred,853,6.3,6.1,8.5,54.5,Maokai,945,3.3,5.3,13.3,62.5,Vi,3430,6.8,5.6,10.0,50.0,0.0016102808674664
똥 방귀 뿡뿡,Lee Sin,255,8.8,4.0,7.5,60.9,Wukong,112,7.9,4.2,7.6,56.8,Sylas,153,8.5,5.8,7.1,42.3,0.0016074099667532
TwTv Crawlxzz,Talon,92,9.9,5.5,7.4,57.9,Rengar,5089,10.2,5.2,6.0,63.6,Gangplank,2,8.3,6.7,3.7,0.0,0.0015716488009385
24 ËKÎM 2015,Sejuani,40,6.1,4.8,10.3,53.2,Rek'Sai,5167,10.2,5.0,6.8,63.9,Yone,12,7.7,8.8,5.9,57.1,0.0015454986416055
TheEliteJohn,Viego,535,8.4,7.0,7.1,57.4,Varus,5167,7.9,7.8,5.4,60.0,Jax,11,6.5,8.5,6.0,38.5,0.0014971182556394
XiaoHuaSheng7,Lee Sin,412,6.5,5.6,7.9,40.0,Sylas,6552,6.8,4.8,6.5,52.2,Vi,3797,6.0,2.7,7.7,73.7,0.001493523783911
Pochitx,Lee Sin,100,7.3,4.1,9.3,62.3,Sejuani,5472,4.6,3.7,12.9,65.5,Elise,5,7.8,4.9,8.3,37.5,0.0014844918423415
ehfs,Elise,697,6.5,3.3,7.4,67.9,Sylas,146,4.9,4.3,5.8,38.9,Maokai,3188,4.5,3.1,9.1,53.3,0.0014769031016027
heâven,Kha'Zix,173,9.0,4.5,6.3,62.0,Ryze,5725,6.0,4.0,5.2,64.3,Diana,2,8.3,9.0,10.7,33.3,0.0014377336119898
Mathý,Ekko,126,7.4,3.3,6.3,54.8,Kai'Sa,5868,6.9,5.0,6.5,55.6,Diana,134,6.8,3.7,7.6,48.1,0.0014235960480007
MitelJgKing,Hecarim,301,8.9,5.2,8.2,55.2,Graves,4860,8.0,5.2,9.4,58.7,Kai'Sa,40,9.1,5.3,6.4,51.3,0.0014174341814212
MitelJgKing,Hecarim,305,8.9,5.2,8.2,55.2,Graves,4826,8.0,5.2,9.4,58.7,Kai'Sa,38,9.1,5.3,6.4,51.3,0.0014174341814212
MitelJgKing,Hecarim,305,8.9,5.2,8.2,55.2,Graves,4826,8.0,5.2,9.4,58.7,Kai'Sa,38,9.1,5.3,6.4,51.3,0.0014130257084482
MitelJgKing,Hecarim,301,8.9,5.2,8.2,55.2,Graves,4860,8.0,5.2,9.4,58.7,Kai'Sa,40,9.1,5.3,6.4,51.3,0.0014130257084482
Yuxiayizhengwan,Ekko,280,8.6,4.6,6.7,57.2,Kha'Zix,5845,7.0,5.2,6.2,51.0,Yasuo,31,6.5,5.2,3.7,53.8,0.0014052665096604
21kid,Graves,619,5.2,4.1,6.9,42.1,Elise,1474,6.5,3.9,6.4,60.0,Karma,3883,3.2,4.5,10.7,53.8,0.0013863039031218
Riverrrrrrrrrrrr,Jayce,709,6.5,6.3,4.4,54.5,Irelia,544,6.3,7.0,3.1,46.2,Sylas,2675,6.8,6.2,8.4,50.0,0.0013747896664483
LOL x Khen1,Lee Sin,138,10.0,5.6,9.8,74.5,Kai'Sa,6033,12.1,7.7,6.8,57.1,Jarvan IV,2,6.4,5.4,14.9,66.7,0.0013604848621591
Nunu Main,Nunu y Willump,582,4.0,8.0,6.0,56.6,Zac,20,3.1,4.4,11.4,30.0,Hecarim,5073,2.4,4.3,8.8,28.6,0.0013534172704789
Nunu Main,Nunu y Willump,581,4.0,8.0,6.0,56.6,Zac,20,3.1,4.4,11.4,30.0,Hecarim,5051,2.4,4.3,8.8,28.6,0.0013534172704789
Nunu Main,Nunu y Willump,582,4.0,8.0,6.0,56.6,Zac,20,3.1,4.4,11.4,30.0,Hecarim,5073,2.4,4.3,8.8,28.6,0.0013495735893676
Nunu Main,Nunu y Willump,581,4.0,8.0,6.0,56.6,Zac,20,3.1,4.4,11.4,30.0,Hecarim,5051,2.4,4.3,8.8,28.6,0.0013495735893676
a lot 3rd verse,Maokai,91,3.8,4.9,11.6,59.3,Lee Sin,6231,8.1,4.8,9.6,64.7,Elise,20,7.5,5.1,7.4,57.1,0.0012968057440448
Zorian,Zac,281,5.0,3.4,9.5,60.7,Ivern,6804,2.3,2.9,11.1,47.4,Gragas,15,8.3,4.7,6.7,33.3,0.0012441932980219
HLE Key1,Lee Sin,173,7.1,3.2,8.6,74.6,Sylas,1,7.4,4.6,7.0,54.2,Samira,3450,8.3,5.7,6.8,34.8,0.0012265490856616
Kurau,Nunu y Willump,109,4.4,6.1,12.7,66.1,Udyr,6947,4.7,4.5,8.6,57.1,Rakan,2,1.0,6.9,17.6,50.0,0.0012226913174369
PËLUKÏNG GÄP,Jarvan IV,296,2.0,7.0,1.0,57.4,Kindred,7064,6.5,5.3,12.9,69.2,Yasuo,10,10.3,5.1,5.7,50.0,0.0011496239271173
PËLUKÏNG GÄP,Jarvan IV,292,2.0,7.0,1.0,57.4,Kindred,7007,6.5,5.3,12.9,69.2,Yasuo,10,10.3,5.1,5.7,50.0,0.0011496239271173
PËLUKÏNG GÄP,Jarvan IV,292,2.0,7.0,1.0,57.4,Kindred,7007,6.5,5.3,12.9,69.2,Yasuo,10,10.3,5.1,5.7,50.0,0.0011421666856732
PËLUKÏNG GÄP,Jarvan IV,296,2.0,7.0,1.0,57.4,Kindred,7064,6.5,5.3,12.9,69.2,Yasuo,10,10.3,5.1,5.7,50.0,0.0011421666856732
Piwo,Sylas,214,8.3,4.7,7.1,70.0,Graves,7972,8.6,5.5,8.4,56.3,Ivern,225,1.1,3.5,20.5,84.6,0.0010860573132731
그만 날 놔줘,Ekko,174,7.8,3.8,7.4,66.4,Sylas,1,8.4,5.4,7.1,47.4,Kayn,7454,6.1,3.1,8.2,86.7,0.001078781551866
PAGYS,Nunu y Willump,188,4.1,4.8,12.8,55.6,Lillia,7827,6.8,5.6,7.4,36.0,Maokai,19,4.2,4.5,9.6,55.6,0.0010761620431011
Shortley,Lee Sin,173,7.6,5.6,8.8,53.7,Elise,7872,7.7,5.3,8.9,65.1,Wukong,33,7.7,4.6,8.7,67.6,0.0010739962927794
LF BLACK,Xin Zhao,60,8.1,6.2,6.9,63.1,Kha'Zix,7961,9.4,6.2,6.0,46.4,Ekko,7,4.3,5.1,6.8,60.0,0.0010689406549298
Diva Thủ Dầu 1,Evelynn,18,10.7,4.2,6.8,64.6,Elise,8206,8.6,5.0,7.5,44.0,Lux,7,6.7,5.0,10.7,77.8,0.0010447244108119
lNote,Sylas,41,9.4,5.4,6.5,64.1,Graves,8152,7.2,4.3,7.1,42.9,Maokai,55,4.2,3.6,10.9,66.7,0.0010444980817597
zZHuyềnThọaiZz,Lee Sin,160,7.6,5.2,9.0,54.0,Nidalee,8247,7.2,4.5,9.4,60.0,Graves,57,5.8,5.1,7.4,57.9,0.0010434091618384
Pb Lead,Udyr,35,5.7,3.5,8.3,59.0,Maokai,8850,4.7,5.1,14.6,61.8,Blitzcrank,5,3.3,6.6,16.5,58.6,0.0009706349702231
Hero Lone,Kayn,500,9.2,5.2,5.9,54.5,Gragas,8966,7.3,6.2,9.6,63.6,Maestro Yi,25,9.0,6.8,3.9,28.6,0.0009290088466647
wutian,Kindred,158,8.3,4.8,6.3,59.3,Sylas,372,9.5,6.1,6.8,52.6,Graves,8837,8.4,5.6,8.6,56.3,0.0009271592992462
muratar,Kha'Zix,324,11.7,5.0,5.5,63.9,Sylas,9281,9.1,5.9,6.4,52.6,Rengar,1,7.6,6.5,5.4,34.1,0.000924636157474
mâHSEN,Olaf,43,9.5,5.1,6.0,70.8,Udyr,9663,6.8,4.4,9.4,59.1,Maokai,36,5.4,4.8,12.9,65.0,0.0008882766140389
Elokrix Fanboy,Ekko,205,9.8,4.3,6.9,60.9,Irelia,10230,7.2,5.4,3.5,61.5,Graves,590,8.3,5.3,7.5,58.3,0.0008476014543402
野區爸爸,Elise,160,7.5,4.6,8.4,67.1,Jarvan IV,10180,5.7,3.6,12.6,70.6,Hecarim,3,5.3,5.5,8.5,36.4,0.0008423898244997
swaglord,Udyr,132,6.8,4.0,7.6,53.2,Hecarim,10927,9.6,5.6,7.6,63.8,Rengar,119,9.5,5.3,5.1,59.6,0.0007835597800339
Numvu,Gragas,157,6.7,3.9,8.5,62.4,Lee Sin,10981,6.7,5.4,7.1,41.7,Ekko,6,8.6,4.9,5.9,50.0,0.0007800744521075
Kusa o Miko,Kayn,382,7.8,5.8,6.2,56.0,Maestro Yi,10984,8.8,6.2,4.7,50.0,Kled,38,4.5,5.1,6.7,46.2,0.0007785318435772
Viego is trash,Viego,699,7.6,4.6,6.0,50.0,Kha'Zix,11073,6.9,4.3,5.5,61.1,Sylas,24,7.0,6.6,7.2,80.0,0.0007598513139371
TryhardEkko,Ekko,71,8.9,4.2,6.2,58.6,Viego,11384,6.3,5.3,5.1,46.7,Karma,18,2.5,3.3,7.2,33.3,0.0007485900335226
Beyond Souls,Graves,117,7.1,3.9,6.7,59.2,Zed,11429,8.4,4.0,4.3,52.2,Ekko,14,10.5,5.8,6.4,47.1,0.0007484607099986
AJVV COMEBACK,Kayn,240,7.6,5.4,7.2,58.1,Warwick,11462,5.3,5.4,6.1,60.0,Mordekaiser,8,5.1,4.2,4.9,59.3,0.0007346534814765
Betongmisch Gary,Gragas,524,7.0,8.0,8.0,54.6,Jarvan IV,11711,5.4,5.4,8.8,54.2,LeBlanc,85,6.9,6.4,13.7,28.6,0.0007260805312159
Oscaarin,Viego,213,7.3,5.8,6.4,47.2,Wukong,12634,5.4,4.4,8.1,63.2,Vi,197,5.1,3.8,10.2,78.6,0.0006740390233068
Sufle,Maokai,260,3.8,5.7,11.4,56.4,Sejuani,12625,3.8,4.1,10.7,55.3,Kindred,126,7.4,6.3,7.7,63.6,0.0006724569696689
Iuuuu Inaa,Maokai,162,3.9,3.8,10.7,67.6,Lee Sin,12931,8.1,5.0,11.0,72.2,Sylas,21,11.5,6.4,8.6,63.2,0.0006556549401012
Gabriela Infante,Gragas,179,6.5,4.0,8.9,75.0,Elise,13088,8.3,4.9,8.8,81.3,Vi,12,5.6,4.5,10.3,80.0,0.0006476863299661
just dont care,Zac,191,4.9,4.1,10.4,57.4,Ivern,13269,1.7,4.0,12.3,46.9,Elise,13,5.7,6.2,4.8,40.0,0.0006380588329225
Kurt Guterres,Evelynn,346,11.1,5.6,7.1,58.9,Kha'Zix,13515,10.9,7.1,5.5,52.6,Kayn,23,11.8,7.5,5.1,46.2,0.0006230154627863
dn1,Ivern,91,2.8,3.6,13.9,59.6,Irelia,15178,8.3,5.3,3.8,65.0,Karma,1,3.2,5.5,15.2,62.5,0.0005540096079483
Theocacs,Zac,510,5.1,3.8,11.2,61.2,Wukong,15793,6.6,4.5,6.3,45.9,Sejuani,18,3.4,4.4,11.2,50.0,0.0005304868902339
SewerBoy,Zac,164,4.4,3.5,10.5,58.9,Sejuani,15829,5.2,4.9,12.4,49.3,Malphite,8,3.4,4.8,6.6,48.4,0.0005304767264468
JKG Dude,Lee Sin,383,5.6,5.6,9.1,49.6,Maokai,17109,3.6,4.3,10.3,63.4,Jarvan IV,78,4.8,5.5,13.9,60.0,0.000487328628165
9드론스포닝풀발업저글링,Graves,473,5.9,3.3,7.8,58.3,Lee Sin,1782,7.8,5.3,11.8,41.7,Aurelion Sol,16282,4.1,5.3,4.5,50.0,0.000483711685569
9드론스포닝풀발업저글링,Graves,477,5.9,3.3,7.8,58.3,Lee Sin,1788,7.8,5.3,11.8,41.7,Aurelion Sol,16361,4.1,5.3,4.5,50.0,0.000483711685569
J1MIZERA1337,Lee Sin,231,8.2,5.2,9.2,56.9,Kai'Sa,17351,7.2,5.6,5.8,51.4,Kha'Zix,37,8.6,5.5,6.8,56.0,0.000481630684382
9드론스포닝풀발업저글링,Graves,477,5.9,3.3,7.8,58.3,Lee Sin,1788,7.8,5.3,11.8,41.7,Aurelion Sol,16361,4.1,5.3,4.5,50.0,0.0004813851155329
9드론스포닝풀발업저글링,Graves,473,5.9,3.3,7.8,58.3,Lee Sin,1782,7.8,5.3,11.8,41.7,Aurelion Sol,16282,4.1,5.3,4.5,50.0,0.0004813851155329
SHAŁŁ,Elise,156,7.1,4.3,8.8,72.2,Lee Sin,18478,8.1,4.6,8.6,47.6,Sejuani,2,3.9,5.2,10.7,41.7,0.0004518994896347
Sambíno,Rumble,569,7.2,4.2,7.6,53.1,Yasuo,19274,6.4,4.7,7.5,72.2,Ashe,20,9.0,4.0,14.7,100.0,0.0004269438351056
Sambíno,Rumble,537,7.2,4.2,7.7,53.3,Yasuo,19374,6.4,4.7,7.5,72.2,Ashe,20,9.0,4.0,14.7,100.0,0.0004269438351056
Sambíno,Rumble,537,7.2,4.2,7.7,53.3,Yasuo,19374,6.4,4.7,7.5,72.2,Ashe,20,9.0,4.0,14.7,100.0,0.0004247137757793
Sambíno,Rumble,569,7.2,4.2,7.6,53.1,Yasuo,19274,6.4,4.7,7.5,72.2,Ashe,20,9.0,4.0,14.7,100.0,0.0004247137757793
mai 1 tinh iu,Diana,139,9.6,4.2,7.6,70.4,Rengar,21826,8.6,4.3,5.5,72.0,Irelia,83,8.6,4.2,5.0,80.0,0.0003796176009963
Lowest,Graves,182,5.4,3.7,8.2,73.1,Diana,22324,5.2,5.7,7.4,40.0,Elise,2,5.3,5.0,8.3,47.6,0.000371265806358
BIGFATPO,Elise,731,6.5,4.4,7.0,56.6,Maokai,23686,3.7,5.3,11.4,65.7,Jarvan IV,98,4.5,4.9,11.9,45.8,0.0003479155095257
Curselol1,Udyr,74,7.1,4.3,8.5,65.4,Ivern,23910,2.7,2.9,14.8,72.7,Zac,211,6.9,5.6,13.6,66.7,0.0003451205724356
OhSehun1,Nidalee,98,11.3,4.9,7.8,60.3,Diana,27717,6.9,5.6,6.7,35.7,Olaf,27,9.8,4.5,6.5,76.9,0.0002967329604913
Blackest Man,Rengar,578,8.3,6.1,5.8,59.3,Kayn,29858,7.0,6.5,9.0,42.9,Kha'Zix,75,7.1,6.2,5.3,31.3,0.0002741175474378
Chaeyeoni stan,Rek'Sai,123,8.3,6.0,6.6,58.2,Graves,33242,6.5,5.8,7.7,48.4,Bel'Veth,2,8.1,5.3,7.9,58.1,0.0002463328971944
누누교수,Nunu y Willump,497,3.7,3.3,11.3,52.7,Blitzcrank,33654,1.3,5.6,13.5,60.0,Nautilus,31,1.6,6.3,14.2,61.5,0.0002411311126136
누누교수,Nunu y Willump,501,3.7,3.3,11.3,52.7,Blitzcrank,33718,1.3,5.6,13.5,60.0,Nautilus,32,1.6,6.3,14.2,61.5,0.0002411311126136
누누교수,Nunu y Willump,501,3.7,3.3,11.3,52.7,Blitzcrank,33718,1.3,5.6,13.5,60.0,Nautilus,32,1.6,6.3,14.2,61.5,0.000240664661423
누누교수,Nunu y Willump,497,3.7,3.3,11.3,52.7,Blitzcrank,33654,1.3,5.6,13.5,60.0,Nautilus,31,1.6,6.3,14.2,61.5,0.000240664661423
DMG Crakan,Elise,558,8.4,4.8,8.4,62.3,Sylas,37373,11.3,5.5,7.7,60.9,Xin Zhao,63,6.6,5.9,7.3,51.1,0.0002183363051743
