nombre_invocador,champ_1,regional_rank_1,kills_champ_1,deaths_champ_1,assists_champ_1,winrate_champ_1,champ_2,regional_rank_2,kills_champ_2,deaths_champ_2,assists_champ_2,winrate_champ_2,champ_3,regional_rank_3,kills_champ_3,deaths_champ_3,assists_champ_3,winrate_champ_3,score
Trinn,Katarina,729,7.6,4.6,4.6,57.4,Soraka,10,0.9,5.2,17.1,63.6,Lux,548,7.6,4.2,11.6,70.0,0.0042629721832692
Trinn,Katarina,592,7.6,4.6,4.6,57.4,Lux,10,7.6,4.2,11.6,70.0,Soraka,1099,0.9,4.9,17.3,70.0,0.0042629721832692
y0ung,Sylas,284,6.4,4.7,5.3,52.5,LeBlanc,190,8.3,3.4,7.0,53.1,Akali,54,6.9,3.9,4.5,55.2,0.0042576512432265
Boots of Speed,Malzahar,45,4.3,3.6,8.8,63.0,Annie,131,7.1,4.5,9.0,69.6,Pantheon,147,6.9,5.4,6.6,40.0,0.0042565975267574
pumpybIo,LeBlanc,304,8.4,4.1,6.3,56.5,Syndra,7,5.5,4.8,5.2,52.3,Karma,94,2.8,5.2,12.5,57.7,0.0042442213541986
ScareMagic,Aurelion Sol,513,7.5,3.3,7.7,65.3,Viktor,1,5.1,4.3,6.3,53.3,Vladimir,850,5.8,2.9,6.8,61.5,0.0042416236075284
õreo,Sylas,261,6.1,4.5,6.3,61.9,Qiyana,647,5.2,3.3,3.9,50.0,Yasuo,505,5.2,3.6,3.7,54.5,0.004238329789703
스눈이,Zoe,147,6.2,3.2,6.5,61.9,Ryze,65,6.6,3.6,7.5,54.2,Jayce,1567,6.7,5.0,7.3,58.3,0.0042362566251753
GG Kyuki,Gragas,495,6.0,3.8,7.8,69.0,Swain,60,5.9,3.8,8.0,73.3,Aurelion Sol,440,8.7,4.3,7.0,69.2,0.0042280052271598
P42 Dirss,Taliyah,81,6.1,4.9,8.8,66.7,Irelia,1267,6.5,5.9,5.5,66.7,Aurelion Sol,7,7.1,4.5,7.5,53.3,0.0042220168327112
Scârface,Anivia,142,6.8,4.3,7.4,58.9,Taliyah,852,7.1,6.7,10.8,62.5,Jax,6,6.8,6.3,4.1,76.9,0.0042106878911386
SUG4U,Fiddlesticks,410,6.0,5.7,9.8,62.6,Lulu,4,0.9,6.0,15.3,52.6,Karma,871,2.0,6.4,12.4,42.9,0.0042063774263894
UntiI i Win,Vladimir,573,6.1,3.5,4.9,56.0,Kassadin,28,8.0,5.0,5.5,52.8,Garen,63,5.7,5.0,4.2,55.8,0.0042058826982527
下北澤的喜多醬,Katarina,188,9.5,5.5,5.4,58.3,Zoe,784,8.0,5.3,8.9,56.3,Akali,10,9.4,5.4,5.4,48.7,0.0041961025209434
fxrget my name,Yone,526,8.2,5.1,5.8,63.6,Ezreal,404,6.8,4.5,7.5,57.9,Sylas,1052,7.4,5.3,6.1,47.4,0.0041836752837028
TTV LLAbdul,Yasuo,501,6.0,2.0,10.0,57.1,Vladimir,34,6.0,0.0,5.0,52.2,Yone,583,5.0,5.0,5.0,61.9,0.0041824015196412
ELCAMINANTE,Tristana,787,7.5,3.1,4.9,71.2,Syndra,2,4.8,3.5,5.7,57.1,Lee Sin,1366,7.7,5.5,9.5,57.9,0.0041808642084126
Fanthom,LeBlanc,477,9.4,3.1,5.3,58.3,Cassiopeia,6,7.3,4.9,6.6,62.5,Ahri,28,6.4,3.6,8.2,45.2,0.0041773912755988
ZONGO LE DOZ0,Kled,465,6.7,6.2,7.1,55.0,Kennen,33,5.7,6.8,6.1,48.9,Zac,17,4.6,6.5,9.4,44.3,0.0041755515173851
ER54DSW,Azir,747,5.0,4.7,5.9,63.9,Syndra,22,5.1,4.3,5.9,62.9,Jayce,314,6.9,7.4,5.1,58.8,0.0041635356233958
쪼렙이다말로하자,Zoe,24,6.0,3.3,7.4,59.2,LeBlanc,15,5.1,3.5,6.9,51.2,Ahri,68,4.8,4.6,7.7,36.0,0.0041607396379321
ShinRyujin3,Zoe,632,6.6,3.9,7.1,59.5,Akali,51,8.2,5.0,5.8,55.2,Sylas,468,7.9,5.2,6.7,54.2,0.0041544419828359
Rinuseash,Sylas,466,6.0,5.3,7.0,60.4,Irelia,20,6.2,6.6,5.7,60.5,Akali,103,6.1,5.9,3.8,45.0,0.0041518870425603
BoIuIu,Jarvan IV,458,7.0,4.5,11.1,75.6,Zoe,10,7.7,3.5,7.3,60.6,Ahri,57,5.0,3.5,7.7,57.7,0.0041483611063768
MUSTACHEmanFIGHT,Kled,327,6.7,6.2,7.6,68.4,Tristana,29,5.9,6.0,4.1,48.4,Cassiopeia,417,5.3,4.3,4.3,52.2,0.0041473784252152
Dahyun x Twice,Gragas,342,3.9,4.4,7.8,50.0,Zed,281,7.1,5.0,5.7,50.0,Viktor,1908,5.0,5.7,6.8,70.0,0.0041444401653676
π M π,Sett,426,6.3,7.1,6.1,52.1,Galio,30,6.7,6.3,10.1,56.6,Yone,13,7.0,7.1,5.0,54.5,0.0041345932701315
SAD GAME GG XD,Renekton,222,4.2,4.0,5.9,55.0,Syndra,121,4.6,3.8,6.6,50.0,Ahri,112,6.1,3.1,7.4,72.0,0.0041326267755807
Ketsvne,Ryze,510,5.6,3.5,7.2,54.2,Akali,669,5.4,4.3,3.9,50.0,Aatrox,326,5.5,4.5,4.6,52.6,0.0041307513068548
Kami,Ziggs,486,5.8,3.3,8.8,76.9,Miss Fortune,12,7.2,5.9,7.2,40.0,Annie,1062,7.0,2.8,6.5,81.3,0.0041202271484757
Noarsy11,Lux,77,6.4,3.0,7.4,56.5,Zoe,1370,8.9,4.2,6.8,53.8,Seraphine,552,4.0,2.9,13.1,63.6,0.0041165444899408
마라탕맛있네,Irelia,435,7.3,6.0,4.3,58.3,Akali,1562,8.7,3.8,4.2,68.4,Zoe,464,6.0,4.5,6.6,57.9,0.0041164994580203
마라탕맛있네,Irelia,434,7.3,6.0,4.3,58.3,Akali,1568,8.7,3.8,4.2,68.4,Zoe,465,6.0,4.5,6.6,57.9,0.0041164994580203
LFT ƒëär,Maokai,162,4.6,5.9,11.9,57.9,Akshan,1345,11.4,7.1,5.6,50.0,Irelia,499,7.0,7.4,3.7,50.0,0.0041157024211664
jojoooooooooooo,Azir,396,3.6,6.0,4.9,22.2,Sylas,820,6.7,5.7,6.3,69.2,Irelia,1542,6.1,7.8,4.4,60.0,0.0041075727092325
마라탕맛있네,Irelia,434,7.3,6.0,4.3,58.3,Akali,1568,8.7,3.8,4.2,68.4,Zoe,465,6.0,4.5,6.6,57.9,0.004107054762804
마라탕맛있네,Irelia,435,7.3,6.0,4.3,58.3,Akali,1562,8.7,3.8,4.2,68.4,Zoe,464,6.0,4.5,6.6,57.9,0.004107054762804
Bollito de Cacao,Akali,685,7.7,4.6,5.4,58.3,Jayce,18,5.8,6.3,7.0,45.2,Syndra,324,6.2,4.8,6.8,63.6,0.0041064030576524
the inexorable,Sylas,66,9.8,4.8,5.8,62.6,Kassadin,1008,6.4,3.1,4.3,47.5,Ryze,5,6.0,4.6,5.9,48.3,0.00409662724799
Topson fan,Zed,189,9.0,1.0,9.0,56.4,Nasus,14,5.0,5.0,5.0,50.0,Kassadin,1367,3.0,2.0,0.0,54.5,0.0040888590183926
15 02 2022,Viktor,819,4.4,3.9,6.0,56.5,Azir,51,4.2,4.4,5.0,43.2,Orianna,59,4.5,4.2,5.9,42.4,0.0040743981026652
Cupic,Seraphine,370,5.2,3.4,10.2,55.6,Lux,18,6.4,3.5,8.4,61.0,Zoe,31,6.0,4.1,6.9,66.7,0.0040723978141234
Cupic,Lux,611,5.5,4.5,8.8,53.6,Seraphine,768,4.0,3.7,11.8,55.0,Sona,264,2.7,4.6,16.1,66.7,0.0040723978141234
Cupic,Lux,610,5.5,4.5,8.8,53.6,Seraphine,771,4.0,3.7,11.8,55.0,Sona,266,2.7,4.6,16.1,66.7,0.0040723978141234
Divad,Vladimir,129,5.4,3.0,6.3,52.0,Gragas,162,4.3,3.9,6.3,43.8,Akali,499,8.7,5.3,4.3,46.7,0.0040683940778131
Cupic,Lux,610,5.5,4.5,8.8,53.6,Seraphine,771,4.0,3.7,11.8,55.0,Sona,266,2.7,4.6,16.1,66.7,0.0040679175195061
Cupic,Lux,611,5.5,4.5,8.8,53.6,Seraphine,768,4.0,3.7,11.8,55.0,Sona,264,2.7,4.6,16.1,66.7,0.0040679175195061
Cupic,Seraphine,370,5.2,3.4,10.2,55.6,Lux,18,6.4,3.5,8.4,61.0,Zoe,31,6.0,4.1,6.9,66.7,0.0040679175195061
Cupic,Lux,610,5.5,4.5,8.8,53.6,Seraphine,771,4.0,3.7,11.8,55.0,Sona,266,2.7,4.6,16.1,66.7,0.0040667236413205
Cupic,Lux,611,5.5,4.5,8.8,53.6,Seraphine,768,4.0,3.7,11.8,55.0,Sona,264,2.7,4.6,16.1,66.7,0.0040667236413205
Cupic,Seraphine,370,5.2,3.4,10.2,55.6,Lux,18,6.4,3.5,8.4,61.0,Zoe,31,6.0,4.1,6.9,66.7,0.0040667236413205
Cupic,Seraphine,370,5.2,3.4,10.2,55.6,Lux,18,6.4,3.5,8.4,61.0,Zoe,31,6.0,4.1,6.9,66.7,0.0040635136139259
Cupic,Lux,611,5.5,4.5,8.8,53.6,Seraphine,768,4.0,3.7,11.8,55.0,Sona,264,2.7,4.6,16.1,66.7,0.0040635136139259
Cupic,Lux,610,5.5,4.5,8.8,53.6,Seraphine,771,4.0,3.7,11.8,55.0,Sona,266,2.7,4.6,16.1,66.7,0.0040635136139259
Cupic,Lux,611,5.5,4.5,8.8,53.6,Seraphine,768,4.0,3.7,11.8,55.0,Sona,264,2.7,4.6,16.1,66.7,0.004062289840664
Cupic,Lux,610,5.5,4.5,8.8,53.6,Seraphine,771,4.0,3.7,11.8,55.0,Sona,266,2.7,4.6,16.1,66.7,0.004062289840664
Cupic,Seraphine,370,5.2,3.4,10.2,55.6,Lux,18,6.4,3.5,8.4,61.0,Zoe,31,6.0,4.1,6.9,66.7,0.004062289840664
철학자,Akali,509,8.3,4.2,4.9,58.5,Zed,52,8.8,4.2,5.7,56.4,Sylas,151,8.1,4.3,6.3,77.8,0.0040617946809741
철학자,Akali,508,8.3,4.2,4.9,58.5,Zed,52,8.8,4.2,5.7,56.4,Sylas,151,8.1,4.3,6.3,77.8,0.0040617946809741
철학자,Akali,508,8.3,4.2,4.9,58.5,Zed,52,8.8,4.2,5.7,56.4,Sylas,151,8.1,4.3,6.3,77.8,0.0040609874751938
철학자,Akali,509,8.3,4.2,4.9,58.5,Zed,52,8.8,4.2,5.7,56.4,Sylas,151,8.1,4.3,6.3,77.8,0.0040609874751938
SNøWMAKéR,Orianna,512,5.0,4.1,8.3,57.7,Lulu,13,1.6,4.3,15.6,55.6,Azir,2506,4.8,5.5,7.0,46.2,0.0040609135421503
Cupic,Lux,611,5.5,4.5,8.8,53.6,Seraphine,768,4.0,3.7,11.8,55.0,Sona,264,2.7,4.6,16.1,66.7,0.0040604549039136
Cupic,Seraphine,370,5.2,3.4,10.2,55.6,Lux,18,6.4,3.5,8.4,61.0,Zoe,31,6.0,4.1,6.9,66.7,0.0040604549039136
Cupic,Lux,610,5.5,4.5,8.8,53.6,Seraphine,771,4.0,3.7,11.8,55.0,Sona,266,2.7,4.6,16.1,66.7,0.0040604549039136
zafenate paneia,Vex,361,6.9,4.2,6.6,60.0,Syndra,3,4.4,3.9,5.5,47.6,Ekko,343,8.1,5.0,5.1,42.9,0.0040543835524948
3 c,Aurelion Sol,97,6.4,2.4,8.1,64.3,Malphite,1025,6.6,3.5,8.3,76.9,Corki,76,5.2,3.5,8.3,83.3,0.0040529220555556
zNyk,Zoe,120,6.8,5.2,5.0,48.3,Lucian,1307,8.8,6.8,5.4,60.0,Ornn,167,4.0,4.0,7.5,61.9,0.0040474426696542
Kanye Omari West,Singed,202,4.8,4.8,12.3,71.7,Garen,1261,6.1,4.1,5.0,58.8,Illaoi,1,4.3,6.7,5.0,0.0,0.0040474024374939
ffrygo,Sylas,784,8.5,6.9,6.0,51.2,Yone,294,8.4,5.1,5.6,73.0,Akshan,39,9.4,7.3,4.9,69.2,0.0040420165188665
RISE Anyyy,Ryze,368,6.3,4.4,6.1,62.5,Kassadin,254,8.8,4.9,5.5,58.3,Jax,673,8.1,5.9,5.3,54.5,0.0040346225314801
Bonya Slade,Anivia,730,4.9,4.3,6.3,63.4,Aurelion Sol,15,6.9,4.5,6.7,56.8,Syndra,218,5.4,4.7,5.6,51.7,0.0040290392690287
Jotäro,Yone,600,6.6,6.0,5.2,58.0,Orianna,11,4.4,5.3,7.4,40.0,Darius,190,6.0,5.8,5.8,64.3,0.0040219338196779
Apex BlindGoat,Syndra,629,4.6,3.3,5.4,57.7,Akali,6,6.0,3.3,4.2,47.1,Yone,30,5.0,4.1,5.4,51.4,0.0039976320684996
Apex BlindGoat,Syndra,617,4.6,3.3,5.4,57.1,Akali,8,6.0,3.3,4.2,47.1,Yone,30,5.0,4.2,5.2,50.0,0.0039976320684996
Sabali,Ryze,462,5.1,4.6,6.9,52.0,Syndra,12,6.1,4.3,7.3,64.4,Orianna,6,6.3,4.0,10.1,59.0,0.0039803898657192
Capalot,Zed,62,7.1,3.8,6.3,63.4,Lulu,1,1.5,3.5,15.6,50.0,Sylas,56,7.2,3.6,5.5,66.7,0.0039741834895961
Apex BlindGoat,Syndra,629,4.6,3.3,5.4,57.7,Akali,6,6.0,3.3,4.2,47.1,Yone,30,5.0,4.1,5.4,51.4,0.0039678692742801
Apex BlindGoat,Syndra,617,4.6,3.3,5.4,57.1,Akali,8,6.0,3.3,4.2,47.1,Yone,30,5.0,4.2,5.2,50.0,0.0039678692742801
aicaomei,Jayce,242,6.8,4.9,5.5,52.4,Tristana,361,7.6,4.1,4.2,75.0,Varus,186,6.3,4.7,7.1,63.2,0.0039571703510307
xxmm,Azir,388,3.2,3.1,4.7,55.2,Yone,205,5.2,3.7,4.8,64.0,Taliyah,468,4.8,2.4,7.5,64.0,0.0039570068484019
TTVronaldoo,Ryze,848,6.2,4.0,6.2,63.2,Syndra,231,5.7,3.9,8.2,73.1,Zoe,1303,5.0,3.8,6.1,54.5,0.0039544221937696
Fxxkin new year,Sett,175,4.0,3.7,6.2,72.2,Syndra,24,5.0,3.9,6.1,62.5,Lee Sin,121,5.4,5.5,6.5,53.3,0.0039532680246589
im Ahj,Yone,411,6.2,4.6,5.3,53.3,Ahri,27,6.3,4.2,6.4,55.9,Akali,9,8.7,5.0,4.0,52.4,0.003945454871672
IceCreamAssassin,Talon,234,7.9,5.2,6.6,55.1,Maokai,20,3.7,4.4,8.9,42.1,Galio,1963,3.3,5.8,12.0,63.6,0.0039388758236361
ahri buff,Ahri,116,8.5,4.3,7.6,68.1,Katarina,1,8.8,6.6,5.8,42.9,Vayne,1684,7.0,5.3,6.7,66.7,0.0039361625670525
Ýun,Yasuo,190,10.0,3.0,4.0,65.5,Talon,75,11.0,9.0,7.0,54.2,Yone,82,7.3,5.4,4.7,68.4,0.0039327141279755
PERCMAN7,Ekko,980,8.4,3.7,3.8,61.1,Akshan,192,7.5,3.9,4.7,58.1,Jayce,380,5.2,4.8,6.2,61.5,0.0039221391172428
PERCMAN7,Ekko,929,8.4,3.7,3.8,61.1,Akshan,190,7.5,3.9,4.7,58.1,Jayce,381,5.2,4.8,6.2,61.5,0.0039221391172428
pile of atoms,Syndra,669,5.9,5.0,6.3,47.1,Azir,145,5.6,4.1,6.4,58.5,Viktor,33,7.6,3.8,6.0,61.8,0.003905953309985
On Meta Rank,Malzahar,53,5.0,3.9,7.2,58.5,Lissandra,1,5.7,5.3,9.2,63.3,Aurelion Sol,1,6.2,5.3,6.5,46.5,0.0039039797465685
PERCMAN7,Ekko,929,8.4,3.7,3.8,61.1,Akshan,190,7.5,3.9,4.7,58.1,Jayce,381,5.2,4.8,6.2,61.5,0.0039026073566292
PERCMAN7,Ekko,980,8.4,3.7,3.8,61.1,Akshan,192,7.5,3.9,4.7,58.1,Jayce,380,5.2,4.8,6.2,61.5,0.0039026073566292
Sebeks,Syndra,120,5.8,3.7,6.4,65.4,Tristana,428,7.3,2.6,4.9,80.0,Annie,100,4.4,3.6,5.0,45.0,0.0038982261367464
KatEvolved,Katarina,493,7.9,4.8,5.3,49.1,Irelia,28,7.0,6.2,5.1,62.2,Zoe,29,4.8,4.6,6.5,47.1,0.0038979700770661
Shrimp Shark1,Akali,609,6.8,6.5,5.1,48.4,Ryze,596,6.8,5.6,8.5,75.0,Kai'Sa,75,11.5,6.7,5.3,59.3,0.0038871086453305
0tty1,Pyke,148,5.8,6.9,9.5,66.7,Sylas,1413,7.5,6.0,5.5,48.0,Akali,21,6.8,5.6,4.3,53.8,0.0038864458226341
NIKJOJO 1,Akshan,440,8.0,4.2,5.6,58.6,Talon,9,7.1,4.4,6.8,52.4,Vi,72,6.4,5.4,8.9,47.2,0.0038857523404217
PENGUIN L,Lissandra,392,7.3,3.8,10.1,65.9,Malzahar,71,5.0,4.6,6.9,56.0,Sylas,2,7.9,6.1,7.4,50.0,0.0038856683497324
yerbamate,Zed,475,3.0,3.0,7.0,45.1,Talon,75,6.3,6.3,5.2,48.6,Fizz,33,8.7,6.9,6.7,62.9,0.0038812701857134
Hide on Bush7,Akali,526,9.4,5.8,4.7,47.2,Irelia,157,7.0,6.7,4.5,60.0,Sylas,245,9.5,4.9,5.3,46.7,0.0038775334056022
abeabe,Galio,566,4.0,3.6,8.3,53.0,Tristana,17,5.8,4.8,5.4,67.6,Jhin,124,5.9,4.6,8.2,44.1,0.0038658842929717
TDS Phantomles,Syndra,913,6.2,4.5,6.7,46.9,Akali,888,8.1,3.4,6.0,76.9,Orianna,104,6.2,3.4,10.1,78.3,0.0038640029685142
TDS Phantomles,Syndra,972,6.2,4.5,6.7,46.9,Akali,904,8.1,3.4,6.0,76.9,Orianna,103,6.2,3.4,10.1,78.3,0.0038640029685142
劉溫秋,Yasuo,184,5.5,4.6,5.5,51.1,Yone,1264,5.7,4.2,6.0,65.1,Sylas,15,6.7,5.3,4.8,60.0,0.0038575415853599
Chị Sáu Đấm Bốc,Vi,92,7.8,5.6,5.6,56.9,K'Sante,1236,4.4,4.5,5.3,58.8,Akali,5,6.3,4.9,4.3,37.3,0.0038569078696043
Branqc27,Yasuo,597,5.5,4.8,5.3,51.7,Vel'Koz,45,4.6,3.2,5.4,52.9,Zeri,553,5.1,4.3,8.4,64.3,0.0038442692918192
Branqc27,Yasuo,655,5.5,4.8,5.4,51.3,Vel'Koz,45,4.6,3.2,5.4,52.9,Zeri,550,5.1,4.3,8.4,64.3,0.0038442692918192
NS Showfαker,Gragas,497,4.0,4.1,7.7,62.5,Cassiopeia,265,6.7,5.8,5.8,50.0,Zoe,2656,4.4,4.6,8.3,52.4,0.0038405985592688
Branqc27,Yasuo,597,5.5,4.8,5.3,51.7,Vel'Koz,45,4.6,3.2,5.4,52.9,Zeri,553,5.1,4.3,8.4,64.3,0.0038355449319332
Branqc27,Yasuo,655,5.5,4.8,5.4,51.3,Vel'Koz,45,4.6,3.2,5.4,52.9,Zeri,550,5.1,4.3,8.4,64.3,0.0038355449319332
TDS Phantomles,Syndra,972,6.2,4.5,6.7,46.9,Akali,904,8.1,3.4,6.0,76.9,Orianna,103,6.2,3.4,10.1,78.3,0.0038340435464182
TDS Phantomles,Syndra,913,6.2,4.5,6.7,46.9,Akali,888,8.1,3.4,6.0,76.9,Orianna,104,6.2,3.4,10.1,78.3,0.0038340435464182
Laceration,Zed,586,8.7,6.3,4.9,56.6,Malzahar,646,5.4,6.9,7.6,40.7,Shaco,31,7.1,9.7,7.6,14.3,0.003830300101975
Laceration,Zed,483,8.8,6.3,5.0,57.1,Malzahar,635,5.4,6.9,7.6,40.7,Shaco,25,7.1,9.7,7.6,14.3,0.003830300101975
PRK Maxiblob,Malzahar,458,4.7,4.2,8.6,61.1,Karma,1,3.1,4.4,9.9,55.7,Lissandra,30,4.9,5.0,8.0,61.7,0.0038285822331787
Laceration,Zed,586,8.7,6.3,4.9,56.6,Malzahar,646,5.4,6.9,7.6,40.7,Shaco,31,7.1,9.7,7.6,14.3,0.0038232188387645
Laceration,Zed,483,8.8,6.3,5.0,57.1,Malzahar,635,5.4,6.9,7.6,40.7,Shaco,25,7.1,9.7,7.6,14.3,0.0038232188387645
Brksson Bosanac,Yone,220,8.1,6.2,5.1,73.5,Ryze,28,5.9,5.2,5.9,46.9,Yasuo,133,5.5,6.0,5.1,41.7,0.0038207923874087
Brksson Bosanac,Yone,198,8.1,6.3,5.1,74.3,Ryze,21,5.9,5.2,5.9,46.9,Yasuo,135,5.3,6.2,5.0,40.0,0.0038207923874087
kasadei,Qiyana,509,7.4,4.3,5.7,57.5,Azir,19,5.1,4.1,6.3,53.6,Zed,156,7.1,4.5,5.9,55.6,0.0038160029383702
dang iiu,Jax,76,5.9,6.9,5.0,40.9,Akali,1261,6.4,6.8,5.6,50.0,Yone,1626,5.8,5.4,5.6,50.0,0.0037962732078026
ALKSJHDLKCH,Akshan,279,6.8,3.9,5.8,60.0,Vladimir,5,4.6,3.3,3.6,36.7,Swain,698,3.5,3.9,7.8,41.7,0.0037962509715797
paraiso,Katarina,270,11.8,7.4,5.5,58.0,Diana,12,7.2,6.6,4.4,41.7,Lux,1741,6.5,4.1,7.6,63.6,0.003794802443819
Soligo,Sylas,134,5.5,4.4,6.2,55.0,Gragas,1150,3.0,5.1,6.8,35.7,Tristana,1376,5.3,4.5,5.0,54.5,0.003791626770574
TTV Deadly405,Zed,4,9.5,3.9,5.3,61.9,Kassadin,2,9.7,3.3,5.7,50.0,Lux,273,6.6,4.1,8.5,50.0,0.0037890129227966
Brksson Bosanac,Yone,198,8.1,6.3,5.1,74.3,Ryze,21,5.9,5.2,5.9,46.9,Yasuo,135,5.3,6.2,5.0,40.0,0.0037861764161757
Brksson Bosanac,Yone,220,8.1,6.2,5.1,73.5,Ryze,28,5.9,5.2,5.9,46.9,Yasuo,133,5.5,6.0,5.1,41.7,0.0037861764161757
GodlyStriker,Zed,161,9.1,4.8,6.4,64.1,Kassadin,3,6.5,3.2,6.3,63.6,Akali,1984,9.4,3.4,4.8,75.0,0.0037844520174263
midqaqq,Jayce,353,7.4,3.6,8.0,72.4,Lucian,269,7.1,4.4,5.4,71.4,Ahri,162,5.1,2.8,7.5,65.0,0.0037842482974818
Fallschirmjäger,Viktor,37,5.4,3.7,6.6,54.4,Mordekaiser,1633,6.1,4.0,5.2,50.7,Ezreal,2,6.3,3.9,5.7,56.5,0.0037804581082403
Quantum,Aurelion Sol,502,7.5,4.4,7.0,51.2,Diana,24,7.4,4.8,5.6,47.6,Swain,31,7.0,4.7,9.0,56.1,0.003777498301455
Sang Vlogs,Zed,58,7.3,6.3,5.9,31.8,Jayce,1572,5.2,6.5,6.2,57.9,Azir,806,4.7,6.7,6.8,50.0,0.0037696532597224
CG Einard,Syndra,842,4.9,4.7,6.7,54.6,Zoe,81,5.7,4.3,7.6,58.9,LeBlanc,13,7.3,4.3,6.2,55.8,0.0037693151383212
TTV GGodmaw,Kog'Maw,266,2.0,7.0,0.0,67.5,Fiddlesticks,1,5.0,6.0,5.0,73.3,Xayah,3,8.3,5.3,4.9,43.8,0.0037670404092962
TTV GGodmaw,Kog'Maw,255,7.0,10.0,9.0,67.8,Fiddlesticks,1,6.0,2.0,12.0,73.3,Xayah,3,8.4,5.3,4.9,43.8,0.0037670404092962
B Ζ,Zed,513,6.5,4.4,5.6,51.3,Sylas,80,7.4,5.1,6.1,56.4,Taliyah,84,5.2,5.0,8.0,27.3,0.003765573649026
TTV GGodmaw,Kog'Maw,266,2.0,7.0,0.0,67.5,Fiddlesticks,1,5.0,6.0,5.0,73.3,Xayah,3,8.3,5.3,4.9,43.8,0.0037652436845484
TTV GGodmaw,Kog'Maw,255,7.0,10.0,9.0,67.8,Fiddlesticks,1,6.0,2.0,12.0,73.3,Xayah,3,8.4,5.3,4.9,43.8,0.0037652436845484
Helli,Zed,57,9.7,6.1,5.1,61.3,Tristana,1,8.1,6.1,4.5,61.3,Syndra,10,7.2,6.0,6.7,52.4,0.0037639269425409
Peridot,Kog'Maw,635,6.4,4.1,6.5,66.7,Viego,28,5.9,5.0,7.0,60.9,Brand,197,5.2,6.2,8.4,53.8,0.0037570649642004
Peridot,Kog'Maw,634,6.4,4.1,6.5,66.7,Viego,29,5.9,5.0,7.0,60.9,Brand,194,5.2,6.2,8.4,53.8,0.0037570649642004
TTV chenchen53,Aurelion Sol,655,5.8,5.6,6.1,50.9,Akshan,27,7.5,5.5,6.5,57.1,Tryndamere,23,5.3,4.3,4.3,61.3,0.0037545497434694
TTV chenchen53,Aurelion Sol,855,5.8,5.6,6.1,50.9,Akshan,27,7.5,5.5,6.5,57.1,Tryndamere,23,5.3,4.3,4.3,61.3,0.0037545497434694
Peridot,Kog'Maw,635,6.4,4.1,6.5,66.7,Viego,28,5.9,5.0,7.0,60.9,Brand,197,5.2,6.2,8.4,53.8,0.0037513759078725
Peridot,Kog'Maw,634,6.4,4.1,6.5,66.7,Viego,29,5.9,5.0,7.0,60.9,Brand,194,5.2,6.2,8.4,53.8,0.0037513759078725
cdrc,Ryze,760,5.1,4.7,6.7,54.9,Jayce,61,6.0,5.1,5.6,66.7,Akali,3,7.4,5.0,6.0,63.0,0.0037496761639163
Quicksie,Ryze,604,5.8,5.0,7.9,54.3,Anivia,27,5.0,3.9,6.7,72.1,Viktor,18,4.8,5.0,5.7,50.0,0.0037495994156685
DK 에이스,Kassadin,217,5.1,3.2,4.6,61.8,Rumble,3,6.5,3.6,7.8,62.7,Udyr,4,4.3,4.4,5.9,60.0,0.0037432394202445
akam1,Jayce,359,5.5,5.5,4.5,36.8,Sylas,1068,5.3,4.2,5.4,38.9,Zilean,1888,2.1,3.6,11.9,66.7,0.0037424667152979
Rądar,Syndra,472,6.0,4.2,6.7,58.8,Karma,81,1.6,4.0,11.6,51.7,Lux,340,4.6,3.9,9.9,68.0,0.0037228719212596
superjackpot,Talon,65,9.4,5.1,6.8,70.0,Sylas,66,7.6,4.7,6.3,56.7,Kassadin,10,9.5,4.2,6.8,76.9,0.0037212588900226
Terold,Akshan,321,9.4,5.4,6.7,77.3,Ryze,214,7.7,4.0,8.0,89.5,Varus,510,6.3,4.9,7.0,62.5,0.0037179908035221
rediri,Yone,152,6.9,5.2,6.5,74.2,Ezreal,47,5.3,4.7,6.7,50.0,Jhin,1666,6.8,4.0,7.9,50.0,0.0037163290732459
HOWCANWlN,Syndra,236,4.6,3.3,4.9,48.3,Akali,1104,7.9,4.6,4.4,48.0,Sylas,1562,6.7,4.6,5.6,48.0,0.0037150010684035
whatisfreedom,Sylas,476,6.5,4.7,6.9,50.0,Zed,137,6.3,4.1,6.3,60.9,Aurelion Sol,4,6.4,4.0,7.9,51.4,0.0037030401656467
whatisfreedom,Sylas,475,6.5,4.7,6.9,50.0,Zed,137,6.3,4.1,6.3,60.9,Aurelion Sol,4,6.4,4.0,7.9,51.4,0.0037030401656467
whatisfreedom,Sylas,476,6.5,4.7,6.9,50.0,Zed,137,6.3,4.1,6.3,60.9,Aurelion Sol,4,6.4,4.0,7.9,51.4,0.0037030330526768
whatisfreedom,Sylas,475,6.5,4.7,6.9,50.0,Zed,137,6.3,4.1,6.3,60.9,Aurelion Sol,4,6.4,4.0,7.9,51.4,0.0037030330526768
Lynter,Katarina,536,0.0,0.0,0.0,53.4,Lulu,33,16.0,2.0,6.0,41.7,Akali,75,9.5,5.2,5.7,39.3,0.003701340307351
NS Calix,Azir,286,4.6,3.8,5.6,54.2,Jayce,16,5.5,6.0,4.8,45.9,Ryze,1092,5.0,4.2,6.6,59.5,0.0037008186785109
