,nombre_invocador,region,liga,lps,ranking_mundial,winrate_total,kills_player_kda,deaths_player_kda,assists_player_kda,score,FNC Hylissang,TL Honda CoreJJ,Vulcan 01,역천괴,school phobia,mersa777,Targamas,KC Leona,Zaunite Mylo
525,Amonos,LAN,GrandMaster,527,4706,57.8,4.5,6.3,10.8,0.001948821968164,0.0002150921687593,0.0002209339437037,0.0002326699967129,0.0002648726575243,0.0002045624915289,0.0001663640025776,0.0002090109561579,0.000378768161432,5.7177704479003614e-05
526,Amonos,LAN,GrandMaster,527,4706,57.8,4.5,6.3,10.8,0.001948821968164,0.0002148295400005,0.0002207619103332,0.0002328713250657,0.000264919445951,0.0002044497612058,0.0001662935851524,0.0002087650324658,0.0003787030269574,5.72283410316488e-05
527,Synotic,EUW,GrandMaster,553,4429,51.7,2.3,5.5,12.9,0.0019446019503911,0.0002423267488549,0.0002321476755534,0.0002169533783825,0.0002487927015891,0.0002088904959864,0.0001739835979361,0.0002342865459399,0.0003331191581165,5.410164803193134e-05
528,Newto,OCE,GrandMaster,562,4327,52.8,2.9,6.1,13.6,0.0019412777275422,0.0002487569404649,0.0002349713467929,0.0002173233110701,0.0002360631586826,0.0002116385783306,0.000173728059834,0.0002402867077511,0.0003246736215915,5.383600302416631e-05
529,Newto,OCE,GrandMaster,562,4327,52.8,2.9,6.1,13.6,0.0019412777275422,0.0002487563861778,0.0002349572170104,0.0002173064044713,0.0002360623692115,0.000211622281538,0.0001737270005004,0.0002402857086179,0.0003246092771909,5.383597072347908e-05
530,Newto,OCE,GrandMaster,562,4327,52.8,2.9,6.1,13.6,0.001941162615442,0.0002487569404649,0.0002349713467929,0.0002173233110701,0.0002360631586826,0.0002116385783306,0.000173728059834,0.0002402867077511,0.0003246736215915,5.383600302416631e-05
531,Newto,OCE,GrandMaster,562,4327,52.8,2.9,6.1,13.6,0.001941162615442,0.0002487563861778,0.0002349572170104,0.0002173064044713,0.0002360623692115,0.000211622281538,0.0001737270005004,0.0002402857086179,0.0003246092771909,5.383597072347908e-05
532,BoskETI,EUW,GrandMaster,547,4482,50.7,3.4,5.4,11.1,0.0019395744176038,0.0002372857392147,0.0002283245560181,0.0002149770333358,0.0002574650058062,0.0002060862228403,0.0001747474266441,0.00022933268692,0.0003371109542674,5.424479255690036e-05
533,BoskETI,EUW,GrandMaster,547,4482,50.7,3.4,5.4,11.1,0.0019395744176038,0.0002372402297835,0.0002282976478108,0.0002149491198543,0.0002574416810524,0.0002060773243642,0.0001747091266097,0.000229290733217,0.0003371499935207,5.42435533597902e-05
534,BoskETI,EUW,GrandMaster,547,4482,50.7,3.4,5.4,11.1,0.0019393994095726,0.0002372857392147,0.0002283245560181,0.0002149770333358,0.0002574650058062,0.0002060862228403,0.0001747474266441,0.00022933268692,0.0003371109542674,5.424479255690036e-05
535,BoskETI,EUW,GrandMaster,547,4482,50.7,3.4,5.4,11.1,0.0019393994095726,0.0002372402297835,0.0002282976478108,0.0002149491198543,0.0002574416810524,0.0002060773243642,0.0001747091266097,0.000229290733217,0.0003371499935207,5.42435533597902e-05
536,eV Eplow,LAS,GrandMaster,542,4554,57.1,4.1,5.8,10.6,0.0019307396503265,0.0002221975164786,0.0002218183836258,0.000240154970015,0.0002656230258044,0.0002010427759388,0.0001739437310094,0.0002155559261102,0.0003318718286078,5.853149273612433e-05
537,eV Eplow,LAS,GrandMaster,542,4554,57.1,4.1,5.8,10.6,0.0019307396503265,0.0002219497998782,0.0002216490042298,0.0002403369358064,0.0002655403094973,0.0002009183996954,0.0001739134534685,0.0002153275375577,0.0003314950015988,5.857914417875051e-05
538,eV Eplow,LAS,GrandMaster,542,4554,57.1,4.1,5.8,10.6,0.0019297095859113,0.0002221975164786,0.0002218183836258,0.000240154970015,0.0002656230258044,0.0002010427759388,0.0001739437310094,0.0002155559261102,0.0003318718286078,5.853149273612433e-05
539,eV Eplow,LAS,GrandMaster,542,4554,57.1,4.1,5.8,10.6,0.0019297095859113,0.0002219497998782,0.0002216490042298,0.0002403369358064,0.0002655403094973,0.0002009183996954,0.0001739134534685,0.0002153275375577,0.0003314950015988,5.857914417875051e-05
540,Vel Style,EUW,GrandMaster,539,4572,51.8,3.1,6.9,10.5,0.0019245142333906,0.0001929246297315,0.0002117492711627,0.0002177819716116,0.0002399091946566,0.0002062027711489,0.0001602301454578,0.0001886299978956,0.0004525498500796,5.45364016459429e-05
541,Vel Style,EUW,GrandMaster,539,4572,51.8,3.1,6.9,10.5,0.0019245142333906,0.0001922359227397,0.0002113104380867,0.0002175690057261,0.000238643228914,0.0002060376127854,0.0001599473787023,0.0001879981655036,0.0004513427770024,5.451781675349932e-05
542,Vel Style,EUW,GrandMaster,539,4572,51.8,3.1,6.9,10.5,0.0019196023462141,0.0001929246297315,0.0002117492711627,0.0002177819716116,0.0002399091946566,0.0002062027711489,0.0001602301454578,0.0001886299978956,0.0004525498500796,5.45364016459429e-05
543,Vel Style,EUW,GrandMaster,539,4572,51.8,3.1,6.9,10.5,0.0019196023462141,0.0001922359227397,0.0002113104380867,0.0002175690057261,0.000238643228914,0.0002060376127854,0.0001599473787023,0.0001879981655036,0.0004513427770024,5.451781675349932e-05
544,Ri Sails,EUNE,GrandMaster,526,4716,57.5,5.0,3.9,11.5,0.0019220985560781,0.0002261537008594,0.0002222987923573,0.0002138046827634,0.0002700298494542,0.0002016333969848,0.0001724405568082,0.0002191021807809,0.0003419373901709,5.4698005898626216e-05
545,Ri Sails,EUNE,GrandMaster,526,4716,57.5,5.0,3.9,11.5,0.0019220985560781,0.0002261709990368,0.0002222362326841,0.0002137069544696,0.0002698220725619,0.0002015668027573,0.0001723749541732,0.0002191181946964,0.0003414176238273,5.4697008919059605e-05
546,Ri Sails,EUNE,GrandMaster,526,4716,57.5,5.0,3.9,11.5,0.001921110843126,0.0002261537008594,0.0002222987923573,0.0002138046827634,0.0002700298494542,0.0002016333969848,0.0001724405568082,0.0002191021807809,0.0003419373901709,5.4698005898626216e-05
547,Ri Sails,EUNE,GrandMaster,526,4716,57.5,5.0,3.9,11.5,0.001921110843126,0.0002261709990368,0.0002222362326841,0.0002137069544696,0.0002698220725619,0.0002015668027573,0.0001723749541732,0.0002191181946964,0.0003414176238273,5.4697008919059605e-05
548,deadprince19,EUNE,GrandMaster,529,4679,63.6,2.5,4.8,14.1,0.0019168712227784,0.000198778112162,0.000214104342834,0.0002293701602425,0.0002458036815101,0.0002048346920769,0.0001595066525356,0.0001941615872039,0.0004136915296324,5.662046458049201e-05
549,deadprince19,EUNE,GrandMaster,529,4679,63.6,2.5,4.8,14.1,0.0019168712227784,0.0001984942461466,0.0002138826123931,0.0002294328296678,0.00024553663868,0.0002046880461827,0.0001593964952438,0.0001938963915336,0.0004130448247202,5.6655183321852e-05
550,deadprince19,EUNE,GrandMaster,529,4679,63.6,2.5,4.8,14.1,0.00191502726789,0.000198778112162,0.000214104342834,0.0002293701602425,0.0002458036815101,0.0002048346920769,0.0001595066525356,0.0001941615872039,0.0004136915296324,5.662046458049201e-05
551,deadprince19,EUNE,GrandMaster,529,4679,63.6,2.5,4.8,14.1,0.00191502726789,0.0001984942461466,0.0002138826123931,0.0002294328296678,0.00024553663868,0.0002046880461827,0.0001593964952438,0.0001938963915336,0.0004130448247202,5.6655183321852e-05
552,Unméi,EUW,GrandMaster,746,2952,53.4,3.0,5.1,12.1,0.0019161769172627,0.0001771841584196,0.0001973963022097,0.0002036054949109,0.0002403890869062,0.0001813927188088,0.0004334553916799,0.0001740259135036,0.0002571660767875,5.156177403599248e-05
553,D K º,EUW,GrandMaster,543,4525,51.0,4.2,5.4,10.4,0.0019116670013819,0.0002348332603931,0.0002258408624812,0.0002128547857682,0.0002526588945265,0.0002042784832484,0.0001709487123277,0.0002271526660312,0.0003288006632671,5.429867333825921e-05
554,D K º,EUW,GrandMaster,543,4525,51.0,4.2,5.4,10.4,0.0019116670013819,0.0002347733807148,0.000225772439129,0.0002127796406235,0.0002526529658797,0.0002042211131685,0.0001709256003967,0.0002270962332197,0.0003286363472218,5.429692120899888e-05
555,D K º,EUW,GrandMaster,543,4525,51.0,4.2,5.4,10.4,0.0019111546415631,0.0002348332603931,0.0002258408624812,0.0002128547857682,0.0002526588945265,0.0002042784832484,0.0001709487123277,0.0002271526660312,0.0003288006632671,5.429867333825921e-05
556,D K º,EUW,GrandMaster,543,4525,51.0,4.2,5.4,10.4,0.0019111546415631,0.0002347733807148,0.000225772439129,0.0002127796406235,0.0002526529658797,0.0002042211131685,0.0001709256003967,0.0002270962332197,0.0003286363472218,5.429692120899888e-05
557,珍愛生命遠離綠茶,TW,GrandMaster,516,4817,53.0,2.8,5.7,9.9,0.0019054478976134,0.0002210022872266,0.0002180216478644,0.0002091875995937,0.0002788649702332,0.0001980047562089,0.000172960892634,0.0002142041081458,0.0003387171469113,5.448448879524324e-05
558,珍愛生命遠離綠茶,TW,GrandMaster,516,4817,53.0,2.8,5.7,9.9,0.0019054478976134,0.0002210097426439,0.0002180078163162,0.0002091632996251,0.0002788239268635,0.0001979857320713,0.0001729610401246,0.0002142110439134,0.0003385622433729,5.448364893162725e-05
559,珍愛生命遠離綠茶,TW,GrandMaster,516,4817,53.0,2.8,5.7,9.9,0.0019052084938629,0.0002210022872266,0.0002180216478644,0.0002091875995937,0.0002788649702332,0.0001980047562089,0.000172960892634,0.0002142041081458,0.0003387171469113,5.448448879524324e-05
560,珍愛生命遠離綠茶,TW,GrandMaster,516,4817,53.0,2.8,5.7,9.9,0.0019052084938629,0.0002210097426439,0.0002180078163162,0.0002091632996251,0.0002788239268635,0.0001979857320713,0.0001729610401246,0.0002142110439134,0.0003385622433729,5.448364893162725e-05
561,我們可是純愛呢,TW,Challenger,624,1896,53.8,2.1,4.7,11.5,0.0019052906922943,0.0002487779010193,0.0002430628339992,0.0003338134609128,0.0001544760567787,0.0002202916381316,0.0001791728622109,0.0002439995971684,0.0002203610356349,6.133530643811807e-05
562,Living Legeno,EUW,GrandMaster,525,4722,52.8,2.0,5.2,13.2,0.0018964921400419,0.0002236858088936,0.0002194708446972,0.0002100887356239,0.0002620528785586,0.0002007763394071,0.000167011810269,0.0002167209012858,0.0003421005269467,5.458429435952707e-05
563,Living Legeno,EUW,GrandMaster,525,4722,52.8,2.0,5.2,13.2,0.0018964921400419,0.0002237432430262,0.0002194429196738,0.0002100176765339,0.0002619337346396,0.0002007247163275,0.0001670047682893,0.0002167739288628,0.0003416003319799,5.458186541507096e-05
564,Living Legeno,EUW,GrandMaster,525,4722,52.8,2.0,5.2,13.2,0.0018958231847484,0.0002236858088936,0.0002194708446972,0.0002100887356239,0.0002620528785586,0.0002007763394071,0.000167011810269,0.0002167209012858,0.0003421005269467,5.458429435952707e-05
565,Living Legeno,EUW,GrandMaster,525,4722,52.8,2.0,5.2,13.2,0.0018958231847484,0.0002237432430262,0.0002194429196738,0.0002100176765339,0.0002619337346396,0.0002007247163275,0.0001670047682893,0.0002167739288628,0.0003416003319799,5.458186541507096e-05
566,gpetto,BR,GrandMaster,606,3876,51.8,2.7,5.2,12.3,0.0018928294326373,0.0002334613734542,0.0002269298726017,0.0002629208772333,0.0002213372207518,0.0002036870611771,0.0001760015288956,0.0002265414885812,0.0002813499037409,6.0600106201134925e-05
567,Meju,LAS,GrandMaster,530,4682,56.5,5.8,5.1,10.3,0.0018825594055379,0.0002249402448299,0.0002189563473305,0.0002205386066658,0.0002605307731934,0.000197950993191,0.0001694425720595,0.0002180378527806,0.0003155836609096,5.657835457729274e-05
568,Meju,LAS,GrandMaster,530,4682,56.5,5.8,5.1,10.3,0.0018825594055379,0.0002247088276229,0.0002187435238895,0.0002207957252212,0.0002604463783151,0.0001977598029148,0.0001693841779239,0.0002178223391975,0.0003148691874219,5.665796272799077e-05
569,Meju,LAS,GrandMaster,530,4682,56.5,5.8,5.1,10.3,0.001881187925235,0.0002249402448299,0.0002189563473305,0.0002205386066658,0.0002605307731934,0.000197950993191,0.0001694425720595,0.0002180378527806,0.0003155836609096,5.657835457729274e-05
570,Meju,LAS,GrandMaster,530,4682,56.5,5.8,5.1,10.3,0.001881187925235,0.0002247088276229,0.0002187435238895,0.0002207957252212,0.0002604463783151,0.0001977598029148,0.0001693841779239,0.0002178223391975,0.0003148691874219,5.665796272799077e-05
571,MURILAAAAAAAAAAO,BR,Challenger,912,715,52.8,2.7,4.7,12.2,0.0018773158729943,0.0002443822367677,0.0002441807126276,0.0003510233689272,0.0001337198831938,0.0002274870889242,0.0001774307348058,0.0002423248015459,0.0001966151085709,6.01519376308179e-05
572,GG Pepi,EUNE,GrandMaster,518,4791,55.3,2.6,6.1,13.0,0.0018620032148383,0.0002231454644075,0.0002164255658142,0.000206091869442,0.0002621176240185,0.0001966023356222,0.0001679969904847,0.0002163204943485,0.0003188071868844,5.449568381601123e-05
573,GG Pepi,EUNE,GrandMaster,518,4791,55.3,2.6,6.1,13.0,0.0018620032148383,0.0002231491264824,0.0002164177435574,0.0002060641338067,0.0002620784800492,0.000196593386454,0.0001679943704949,0.0002163242456888,0.0003187323224156,5.449232308992164e-05
574,GG Pepi,EUNE,GrandMaster,518,4791,55.3,2.6,6.1,13.0,0.0018618461320394,0.0002231454644075,0.0002164255658142,0.000206091869442,0.0002621176240185,0.0001966023356222,0.0001679969904847,0.0002163204943485,0.0003188071868844,5.449568381601123e-05
575,GG Pepi,EUNE,GrandMaster,518,4791,55.3,2.6,6.1,13.0,0.0018618461320394,0.0002231491264824,0.0002164177435574,0.0002060641338067,0.0002620784800492,0.000196593386454,0.0001679943704949,0.0002163242456888,0.0003187323224156,5.449232308992164e-05
576,Snabipojk,EUW,GrandMaster,601,3930,53.5,2.6,5.9,13.3,0.0018583822759165,0.0002278787698237,0.000221253308092,0.0002558362859057,0.0002224830934995,0.0001993433163716,0.0001736337208761,0.0002211044551629,0.0002759547228195,6.08946033651632e-05
577,MWD Kidiro v9,EUW,GrandMaster,741,2972,54.1,1.7,5.3,12.8,0.0018564995671547,0.0002337053849372,0.0002290830732809,0.0002967477406502,0.0001804627207116,0.000207663754804,0.0001751828175989,0.0002281801386386,0.0002430067677651,6.246716876779508e-05
578,Vengenesis,EUW,GrandMaster,525,4728,52.2,1.8,4.5,11.5,0.0018516851572934,0.0002206188849461,0.0002131886978786,0.0002159933944404,0.0002651042770796,0.0001930012838118,0.0001679857937433,0.0002137928139909,0.0003049903693227,5.700964207961239e-05
579,Vengenesis,EUW,GrandMaster,525,4728,52.2,1.8,4.5,11.5,0.0018516851572934,0.0002200520544149,0.0002126330398195,0.0002150844374523,0.0002654935795025,0.0001925728026422,0.0001677548712526,0.0002132511061437,0.0003044308807765,5.695962158514792e-05
580,Vengenesis,EUW,GrandMaster,525,4728,52.2,1.8,4.5,11.5,0.0018482323935898,0.0002206188849461,0.0002131886978786,0.0002159933944404,0.0002651042770796,0.0001930012838118,0.0001679857937433,0.0002137928139909,0.0003049903693227,5.700964207961239e-05
581,Vengenesis,EUW,GrandMaster,525,4728,52.2,1.8,4.5,11.5,0.0018482323935898,0.0002200520544149,0.0002126330398195,0.0002150844374523,0.0002654935795025,0.0001925728026422,0.0001677548712526,0.0002132511061437,0.0003044308807765,5.695962158514792e-05
582,VOICES ARE ßACK,EUW,GrandMaster,654,3459,55.6,2.0,3.7,13.4,0.0018469675239007,0.0001795711230492,0.0002131247760646,0.0002295359003393,0.0001903054644389,0.0002180568780213,0.0001668293596745,0.0001768501046151,0.000419725924206,5.296799349139746e-05
583,YørdleQuęęn,EUW,GrandMaster,521,4754,51.3,3.5,5.7,11.3,0.0018438496377185,0.0002240371589462,0.0002148667094551,0.0002040205959329,0.0002580910413762,0.0001950568186947,0.0001668949028757,0.0002170220062476,0.0003093203606782,5.454004351157094e-05
584,imagine a legend,TR,Challenger,905,747,55.6,3.4,5.4,13.9,0.0018413232776695,0.0002438004090058,0.0002399802659957,0.0003330002367757,0.0001328639314415,0.0002224177800484,0.0001753251905287,0.0002418324790378,0.0001920261587178,6.0076826117946206e-05
585,Bleecky,BR,Challenger,916,682,56.0,2.3,5.4,13.9,0.0018362769491239,0.0002454372230527,0.0002394614433428,0.0003279616793074,0.0001321659019315,0.000222054326736,0.0001751874274354,0.0002432973443714,0.0001907631912449,5.994841170154963e-05
586,MKL Sol,PH,GrandMaster,515,4813,50.0,2.8,5.6,11.8,0.0018195511711871,0.000222382785351,0.0002127482233447,0.0002010949234687,0.0002521786696361,0.0001936149695445,0.0001653226191196,0.0002155759900097,0.0003023128657141,5.432012499848476e-05
587,DOKURČILO MI XD,EUNE,GrandMaster,537,4600,54.9,4.0,4.3,10.7,0.0018159636674441,0.0002147345882711,0.0002093915106174,0.0002293310129766,0.0002518400808962,0.0001896643645239,0.0001684154026214,0.0002085239749398,0.0002842367338024,5.982599879491301e-05
588,225,OCE,GrandMaster,511,4884,55.5,5.0,6.1,12.1,0.001811369895208,0.000218780843304,0.0002109710864385,0.0002004079265766,0.0002568257766531,0.0001918647555252,0.0001648197600043,0.0002121871472122,0.000301107832641,5.440476685261722e-05
589,KTCHORO O GATO,BR,GrandMaster,608,3857,52.3,5.9,5.6,9.8,0.0018112669109512,0.0002231325917883,0.0002162009145158,0.0002553357865651,0.0002111364190239,0.0001957699238519,0.0001704369735642,0.0002169894055531,0.0002604685979399,6.179629814866567e-05
590,Amethyst A kelly,LAN,GrandMaster,571,4251,50.6,4.9,4.9,10.0,0.0018099723110769,0.0002187578364781,0.0002129942777572,0.0002431697008136,0.0002283932905975,0.000192754079358,0.0001688525976578,0.0002126273855343,0.0002714296171754,6.099352570468536e-05
591,Amethyst A kelly,LAN,GrandMaster,571,4251,50.6,4.9,4.9,10.0,0.0018099723110769,0.0002184954351209,0.0002126730582984,0.0002428519917537,0.0002291828183618,0.0001923478518506,0.0001693298164144,0.0002123805349942,0.0002707323760785,6.102258357540953e-05
592,Amethyst A kelly,LAN,GrandMaster,571,4251,50.6,4.9,4.9,10.0,0.0018090164664483,0.0002187578364781,0.0002129942777572,0.0002431697008136,0.0002283932905975,0.000192754079358,0.0001688525976578,0.0002126273855343,0.0002714296171754,6.099352570468536e-05
593,Amethyst A kelly,LAN,GrandMaster,571,4251,50.6,4.9,4.9,10.0,0.0018090164664483,0.0002184954351209,0.0002126730582984,0.0002428519917537,0.0002291828183618,0.0001923478518506,0.0001693298164144,0.0002123805349942,0.0002707323760785,6.102258357540953e-05
594,kauri,BR,GrandMaster,664,3397,54.9,2.5,4.4,12.8,0.0017950752932871,0.0002198896601802,0.0002171254903637,0.000276210941792,0.0001908963297217,0.0001976608574877,0.0001705611883764,0.0002146364570739,0.0002449082833375,6.318608495373448e-05
595,HEUN XINH GÁI,VN,Challenger,515,2486,57.5,4.9,5.0,11.0,0.0017854269285596,0.0002235473819473,0.0002211394342822,0.0002993358038665,0.0001642215563677,0.0002015790159286,0.0001734127455987,0.0002191778722454,0.0002197649273524,6.324819097043672e-05
596,Caüse,BR,GrandMaster,704,3161,54.3,3.8,4.4,13.1,0.0017784919446936,0.0002187935462779,0.0002161874997842,0.0002802598389955,0.0001825713103141,0.0001971799702491,0.0001705136674048,0.0002139171176175,0.0002354933497104,6.357564433981393e-05
597,Powerless Sorrow,RU,GrandMaster,501,5008,58.0,6.5,5.7,9.1,0.0017768967129568,0.000213190320134,0.000205386585439,0.0001959040532536,0.0002586371449346,0.0001873817660192,0.0001622448545679,0.0002069516151455,0.0002926691899509,5.453118351171706e-05
598,Sätori,LAN,Challenger,623,1905,54.9,6.0,6.1,9.8,0.0017656998603205,0.0002278015317643,0.0002221227334557,0.000299366608022,0.000150047940698,0.0002039527343813,0.000170944211726,0.0002239291782114,0.0002049611375305,6.257378453094585e-05
599,Little Pawn,EUW,GrandMaster,485,5200,50.4,3.1,5.3,10.9,0.001739683529754,0.0002041745747458,0.0001971453050288,0.0001896767320665,0.0002688685521386,0.0001809937392207,0.000158499619753,0.0001983144740772,0.0002871290980277,5.4881434695367455e-05
600,Boltox,EUW,GrandMaster,562,4316,54.1,2.6,5.2,12.6,0.0016813554420377,0.0001920877937642,0.0001929900803433,0.0002369751718031,0.0002199918313499,0.0001783725913699,0.0001599707260005,0.0001875869782094,0.000248658417227,6.472185197010436e-05
601,CT 9904,EUW,GrandMaster,615,3792,54.7,2.1,6.5,14.4,0.0016267013720279,0.0001499386743683,0.0001757285051562,0.0001926223715635,0.000226560523148,0.0001736674493032,0.0002018304819573,0.0001478278209893,0.0003058925092187,5.263303632290775e-05
602,1Sano,LAS,GrandMaster,536,4609,54.8,2.5,4.3,11.8,0.0016227717526637,0.0001893330681527,0.0001860935644322,0.0002185717690334,0.0002206319301627,0.0001710006482721,0.000156066861787,0.0001848779122556,0.0002320195135224,6.417648504519055e-05
603,Nubobo,EUW,Challenger,978,502,60.0,2.3,3.7,13.2,0.0016206957534937,0.0001646606815836,0.0002064244588818,0.0002276727130378,0.0001364403363505,0.0002175258507987,0.0002195855846923,0.0001639976713273,0.0002351947285734,4.919372824812858e-05
604,HorniMichaaś,EUNE,GrandMaster,556,4396,60.4,3.5,3.9,13.0,0.001620606545859,0.0001860311891733,0.0001863966613185,0.0002289581641917,0.0002106587676225,0.0001726206448037,0.0001557222008982,0.0001820240665935,0.0002326513626116,6.554348864561702e-05
605,HorniMichaaś,EUNE,GrandMaster,556,4396,60.4,3.5,3.9,13.0,0.001620606545859,0.0001844452331656,0.000184815396477,0.0002274393989643,0.0002088404040751,0.0001713014531192,0.0001549159461494,0.0001805293448941,0.0002295582494136,6.58215049535227e-05
606,HorniMichaaś,EUNE,GrandMaster,556,4396,60.4,3.5,3.9,13.0,0.001607666931212,0.0001860311891733,0.0001863966613185,0.0002289581641917,0.0002106587676225,0.0001726206448037,0.0001557222008982,0.0001820240665935,0.0002326513626116,6.554348864561702e-05
607,HorniMichaaś,EUNE,GrandMaster,556,4396,60.4,3.5,3.9,13.0,0.001607666931212,0.0001844452331656,0.000184815396477,0.0002274393989643,0.0002088404040751,0.0001713014531192,0.0001549159461494,0.0001805293448941,0.0002295582494136,6.58215049535227e-05
608,ca phe muoi,VN,Challenger,603,2010,56.9,4.8,5.0,11.7,0.001594034355027,0.0001986525884242,0.0001964971494252,0.0002646041240993,0.0001444766826567,0.0001827501487622,0.0001601601206572,0.0001959014632126,0.0001859986974306,6.499338035872251e-05
609,Mute And Pray,EUW,GrandMaster,665,3380,52.0,5.4,5.3,8.1,0.0015923440463562,0.0001653748584299,0.0001919437672947,0.0002045444180568,0.0001625665108908,0.0002005308238494,0.0001449391848944,0.0001634128699115,0.0003064394641666,5.2592148861710936e-05
610,Hououín Kyouma,LAN,Challenger,640,1798,55.0,6.0,6.6,7.4,0.0015683756502475,0.000196512532791,0.0001939042848637,0.0002598266118909,0.0001399305736365,0.0001808665005999,0.000158178094092,0.0001940121019041,0.0001801978306246,6.49471198444482e-05
611,missss,BR,GrandMaster,727,3045,55.4,2.0,4.7,13.4,0.0015079384174229,0.0001760843137258,0.000178733690845,0.0002401155132316,0.000159414228371,0.0001681256875138,0.0001520225497232,0.0001734876349472,0.0001912839877008,6.867081136418759e-05
612,GetABetterName,OCE,GrandMaster,605,3877,57.7,1.9,5.5,14.2,0.0014910064836918,0.0001761536694089,0.0001741264619835,0.000217978091757,0.0001759208507344,0.0001620560235984,0.0001492609617773,0.0001729685943731,0.0001945286699629,6.80131600960074e-05
613,GetABetterName,OCE,GrandMaster,605,3877,57.7,1.9,5.5,14.2,0.0014910064836918,0.0001760811584969,0.0001740635928318,0.0002179134211245,0.0001758616321711,0.0001620063864383,0.0001492223386341,0.0001728998361685,0.0001944475877452,6.802530593833215e-05
614,GetABetterName,OCE,GrandMaster,605,3877,57.7,1.9,5.5,14.2,0.001490521259549,0.0001761536694089,0.0001741264619835,0.000217978091757,0.0001759208507344,0.0001620560235984,0.0001492609617773,0.0001729685943731,0.0001945286699629,6.80131600960074e-05
615,GetABetterName,OCE,GrandMaster,605,3877,57.7,1.9,5.5,14.2,0.001490521259549,0.0001760811584969,0.0001740635928318,0.0002179134211245,0.0001758616321711,0.0001620063864383,0.0001492223386341,0.0001728998361685,0.0001944475877452,6.802530593833215e-05
616,Noula,EUNE,GrandMaster,666,3377,52.7,4.0,6.4,12.4,0.0014585233135326,0.0001741273984249,0.0001721362712517,0.0002194110278964,0.0001606437600067,0.0001609736095018,0.0001479218225746,0.0001713425219127,0.0001833045224052,6.866237955832162e-05
617,wustebulgarski,LAS,Challenger,557,2249,54.6,3.2,4.2,12.0,0.0014396435065527,0.0001739127508586,0.0001737590234361,0.0002305143751446,0.0001397056351019,0.0001636883839407,0.0001475958853297,0.0001718766722244,0.000170463368033,6.812741248329331e-05
618,Skyrrel,EUW,GrandMaster,666,3380,60.5,6.4,3.5,11.0,0.0014306739058588,0.0001694788857666,0.0001681545191823,0.000214765425711,0.0001593610312567,0.000157423439828,0.0001457631815167,0.0001669211071254,0.0001792381502404,6.956816523134458e-05
619,Shaozhe1,TW,Challenger,532,2371,50.6,3.2,5.1,11.2,0.0014047815613171,0.0001691512453412,0.0001685732562939,0.0002210776653629,0.0001394681520111,0.0001588250895143,0.0001450710754742,0.0001671165063147,0.0001665922424244,6.890632858013747e-05
620,Joker Was Here,LAN,GrandMaster,513,4869,49.4,6.1,6.1,9.2,0.0014018670816987,0.0001584629533894,0.000157648354301,0.0001905952339206,0.0001936486682935,0.0001475285881409,0.0001398344308217,0.0001556508385397,0.0001885319866242,6.996602766727295e-05
621,younce,BR,Challenger,963,543,52.8,2.0,4.4,12.1,0.0013925329203618,0.0001743087052203,0.0001734622742665,0.0002268871664221,0.000117311300236,0.0001659467822053,0.0001454176454024,0.0001735518431722,0.0001510535531783,6.459365025838354e-05
622,Thresh Maker,LAN,Challenger,624,1888,51.1,2.4,5.4,12.8,0.0013290869986859,0.0001608843230294,0.0001598831820512,0.000207023768452,0.0001282881015792,0.0001517850207342,0.0001392736028907,0.0001593666353648,0.0001532404339907,6.934193059348304e-05
623,Thresh Maker,LAN,Challenger,624,1888,51.1,2.4,5.4,12.8,0.0013290869986859,0.0001600356036436,0.000159063650305,0.0002057587018115,0.0001279197518137,0.0001510676202176,0.0001387681541075,0.0001585385509429,0.0001525275891754,6.947161560465261e-05
624,Thresh Maker,LAN,Challenger,624,1888,51.1,2.4,5.4,12.8,0.0013231512376222,0.0001608843230294,0.0001598831820512,0.000207023768452,0.0001282881015792,0.0001517850207342,0.0001392736028907,0.0001593666353648,0.0001532404339907,6.934193059348304e-05
625,Thresh Maker,LAN,Challenger,624,1888,51.1,2.4,5.4,12.8,0.0013231512376222,0.0001600356036436,0.000159063650305,0.0002057587018115,0.0001279197518137,0.0001510676202176,0.0001387681541075,0.0001585385509429,0.0001525275891754,6.947161560465261e-05
626,Bίlly Butcher,EUW,Challenger,843,963,54.5,1.0,3.2,13.4,0.0013179060498994,0.000141750754495,0.0001686276307463,0.000180554079586,0.0001183662705801,0.0001830473681237,0.0001386775141793,0.0001413925987449,0.0001965110832583,4.897875018545203e-05
627,高振哲,TW,Challenger,533,2365,53.5,2.2,5.4,12.6,0.0012743176336075,0.0001521847872534,0.0001510217581495,0.000192214150312,0.0001298440790558,0.0001436183323954,0.0001339620538529,0.0001506158908419,0.0001494056245771,7.145095716915985e-05
628,Chaye,EUW,GrandMaster,515,4829,51.3,3.0,4.8,11.0,0.0012316740585627,0.0001371488121332,0.0001374283303829,0.0001679711869362,0.0001632576955862,0.0001304243465148,0.0001261031261487,0.0001352443064036,0.000157521244431,7.657501002566547e-05
629,Chaye,EUW,GrandMaster,515,4829,51.3,3.0,4.8,11.0,0.0012316740585627,0.0001368413459522,0.000137137537476,0.0001676323365724,0.0001627114044183,0.0001301762792491,0.0001258900159444,0.0001349509150946,0.0001570520679276,7.667944120671706e-05
