nombre_invocador,champ_1,regional_rank_1,kills_champ_1,deaths_champ_1,assists_champ_1,winrate_champ_1,champ_2,regional_rank_2,kills_champ_2,deaths_champ_2,assists_champ_2,winrate_champ_2,champ_3,regional_rank_3,kills_champ_3,deaths_champ_3,assists_champ_3,winrate_champ_3,score
pilotl0l,Caitlyn,476,6.1,5.7,8.1,55.4,Ashe,55,3.6,6.4,12.5,56.4,Ezreal,54,7.1,5.2,7.3,58.2,0.0018149349841601
pilotl0l,Ezreal,559,7.0,5.2,7.2,57.1,Caitlyn,48,6.1,5.7,8.1,55.4,Ashe,56,3.6,6.4,12.5,56.4,0.0018149349841601
YANKUR0,Twitch,65,8.7,6.8,7.2,58.5,Heimerdinger,3140,3.8,6.8,8.4,58.2,Kai'Sa,27,6.6,5.7,5.3,48.9,0.0018114927146393
근히키,Caitlyn,316,6.1,4.4,6.9,56.3,Varus,152,6.7,4.8,6.8,45.0,Tristana,869,8.5,4.1,6.6,60.7,0.0018058909784266
Deadhound,Varus,486,5.8,5.7,8.1,56.3,Kai'Sa,2098,7.0,5.2,6.6,60.0,Ezreal,118,5.5,4.3,5.5,51.6,0.0017908082586089
Mihaylovna,Draven,80,7.2,6.0,6.6,48.8,Kai'Sa,2842,8.2,5.1,6.5,58.5,Aphelios,25,7.5,5.5,7.2,63.6,0.001787732011414
Skylinee,Xayah,486,6.7,4.4,6.7,62.5,Caitlyn,11,7.4,5.3,7.4,48.6,Twitch,386,5.6,4.9,4.4,62.5,0.001784493279391
JuJuTw0,Varus,539,6.1,3.3,6.5,54.9,Zeri,131,5.4,3.3,6.2,46.2,Caitlyn,182,5.4,3.3,5.5,47.9,0.0017778821439942
wqs,Zeri,757,8.2,5.5,6.2,54.3,Caitlyn,90,7.2,7.0,6.8,50.0,Aphelios,515,5.8,7.1,7.8,53.3,0.0017672197788808
Hôn Bờ Máaa,Maestro Yi,87,12.8,7.8,6.8,58.3,Kai'Sa,2945,8.7,4.2,5.2,65.7,Yuumi,126,1.4,4.8,15.5,35.7,0.0017666464635988
dog2,Miss Fortune,482,6.8,4.7,7.1,54.2,Kai'Sa,9,7.3,4.0,6.7,59.1,Draven,74,5.4,4.1,5.6,60.5,0.001766543893908
EXT Hiro Hai,Zeri,870,7.9,5.0,5.3,61.6,Xayah,35,9.2,5.1,6.3,57.6,Aphelios,848,6.7,6.5,6.9,51.5,0.0017588998724619
Sinkingendlessly,Samira,289,8.1,4.5,7.0,66.7,Aphelios,680,8.3,5.0,6.4,73.9,Xayah,58,7.8,4.4,6.3,65.0,0.001746221991198
Aizel9,Xayah,770,6.8,3.8,5.9,63.3,Kai'Sa,33,7.9,3.6,6.2,53.3,Jhin,259,6.7,4.0,8.1,55.3,0.0017339997534423
xHypoxia,Ezreal,385,6.5,4.3,7.6,67.3,Caitlyn,1,5.7,4.1,6.4,59.5,Jhin,95,5.5,3.9,9.3,44.8,0.0017267966558398
UNTIL I WIN1,Caitlyn,193,7.1,4.6,6.0,60.9,Varus,76,6.4,4.9,6.7,52.3,Ezreal,250,6.0,4.9,5.4,45.5,0.0017252774886098
ADCADC123,Zeri,399,6.4,5.9,6.5,52.6,Sivir,785,5.0,5.2,7.0,50.0,Ezreal,655,6.5,5.4,5.9,60.0,0.0017232296203617
C9 Vayne V2,Zeri,514,7.3,4.9,6.6,63.1,Ezreal,27,6.0,4.2,6.0,61.1,Senna,1976,4.0,5.7,8.0,50.0,0.0017214837508526
WDL,Varus,413,6.8,4.7,8.3,62.5,Caitlyn,52,5.5,4.5,6.5,47.5,Sivir,302,6.4,4.7,8.2,59.0,0.0017094974916701
YOUSONOJAM,Caitlyn,374,5.3,4.0,6.4,56.1,Zeri,34,6.4,4.3,6.8,44.9,Kai'Sa,123,6.8,4.0,5.7,51.1,0.0017071702749545
Sharx,Jinx,207,6.0,4.4,5.8,58.7,Samira,8,7.3,4.5,5.6,52.5,Caitlyn,73,5.8,4.8,5.5,57.6,0.0017043373801342
juank111,Zilean,226,3.3,6.8,16.0,59.3,Caitlyn,3,5.7,6.2,7.7,45.2,Gragas,50,4.7,5.5,7.7,50.0,0.0016934932207423
Egìrl UwU,Zeri,149,9.8,4.5,6.0,63.5,Ezreal,185,9.5,3.9,7.4,76.0,Kalista,11,10.5,3.7,5.0,84.2,0.0016887882224072
miKukuyaya,Varus,443,8.3,6.2,7.1,51.0,Caitlyn,161,6.7,5.3,6.2,59.6,Xayah,51,8.2,5.8,6.9,57.7,0.0016885799872814
miKukuyaya,Varus,448,8.3,6.2,7.1,51.0,Caitlyn,161,6.7,5.3,6.2,59.6,Xayah,50,8.2,5.8,6.9,57.7,0.0016885799872814
miKukuyaya,Varus,443,8.3,6.2,7.1,51.0,Caitlyn,161,6.7,5.3,6.2,59.6,Xayah,51,8.2,5.8,6.9,57.7,0.0016877961969703
miKukuyaya,Varus,448,8.3,6.2,7.1,51.0,Caitlyn,161,6.7,5.3,6.2,59.6,Xayah,50,8.2,5.8,6.9,57.7,0.0016877961969703
Isteind,Lucian,411,8.3,4.9,7.3,58.3,Caitlyn,21,6.7,4.7,6.3,39.1,Draven,2648,7.0,3.7,5.2,61.1,0.001686748827432
kouva,Samira,229,6.9,5.3,7.7,70.0,Varus,45,5.2,5.4,6.9,56.5,Xayah,176,7.5,4.8,8.0,65.0,0.0016816784843024
Gorenicolt,Yone,382,5.4,5.2,6.3,50.0,Ezreal,898,4.5,4.2,6.7,38.9,Viego,3146,6.9,5.0,6.3,73.3,0.0016751211154778
Demons within,Janna,174,1.1,5.4,15.1,57.9,Caitlyn,15,7.5,7.3,5.7,51.4,Twitch,479,10.0,7.1,6.8,46.7,0.0016711195395139
Saebyuck,Draven,93,7.7,4.7,5.9,58.2,Xayah,20,7.3,4.0,7.0,61.9,Caitlyn,1523,7.1,4.3,6.6,56.3,0.0016709129377243
shade of blue,Aphelios,347,6.1,4.5,7.4,76.2,Caitlyn,36,6.3,4.1,6.5,40.0,Ezreal,3155,7.5,5.1,9.1,55.6,0.0016678029214879
danhhaydeptrai,Kai'Sa,110,7.7,4.7,5.8,63.2,Zeri,2600,8.5,4.3,6.6,55.6,Ezreal,2702,10.5,4.5,7.6,71.4,0.0016673559801255
Lil raposo,Senna,547,5.8,5.4,12.6,61.7,Ezreal,6,5.3,5.1,6.8,54.5,Varus,75,6.4,4.9,7.0,47.4,0.0016646078959439
K F,Twitch,91,9.7,7.4,8.3,69.1,Kai'Sa,3368,8.5,8.7,6.4,55.9,Tristana,6,7.9,8.9,6.5,50.0,0.0016640170113876
LFT PabloPsycho,Ezreal,233,8.2,4.1,5.8,58.3,Varus,9,9.0,4.1,6.0,71.9,Sivir,17,6.4,3.3,6.0,55.0,0.0016522713584024
Tyde,Lucian,536,8.2,5.5,7.5,64.4,Caitlyn,3,4.9,5.8,6.3,40.5,Ezreal,430,6.4,5.9,8.2,56.1,0.0016417867242736
tl honda c arrow,Zeri,375,8.3,5.1,6.9,68.8,Ashe,370,4.9,6.1,10.6,56.3,Jhin,1450,8.8,4.7,10.4,71.4,0.0016396045072926
UNKN0WN5,Draven,690,6.9,5.7,5.3,52.2,Xayah,136,6.6,5.5,5.7,60.7,Zeri,56,5.8,4.8,5.9,51.0,0.0016394897663847
Jesklaa,Zeri,565,6.5,5.0,5.8,52.6,Caitlyn,399,6.3,4.8,6.8,56.7,Varus,1219,8.2,5.5,7.3,52.2,0.0016339282381378
Suffocateeee7,Ezreal,110,6.1,4.2,5.5,56.0,Varus,3475,7.3,3.6,6.9,73.7,Lucian,296,8.0,3.9,4.5,61.5,0.0016302618338455
날건들면알지,Seraphine,331,4.4,3.9,9.3,63.3,Caitlyn,3,6.5,5.0,6.1,50.7,Zeri,148,7.8,5.3,6.3,61.5,0.0016276241155825
Danman96,Draven,536,6.5,4.9,5.7,55.2,Caitlyn,409,6.3,5.0,6.9,60.7,Ezreal,47,5.3,4.5,4.8,47.4,0.0016275822186007
Deften,Ezreal,424,6.1,5.2,6.4,50.6,Caitlyn,51,6.6,5.8,6.7,54.1,Varus,44,6.3,6.0,6.9,48.9,0.0016267201747505
Medusa,Ezreal,88,6.8,4.2,6.4,60.7,Aphelios,1919,5.0,4.7,6.6,61.9,Draven,7,5.9,4.8,5.1,55.0,0.0016110322999567
Exothy,Jinx,561,7.1,4.6,6.8,62.5,Blitzcrank,89,1.6,4.5,13.7,52.6,Pyke,557,6.9,5.0,8.5,72.7,0.0016096995790226
Maison MargieIa,Caitlyn,402,5.4,4.4,6.7,56.9,Ezreal,15,5.8,4.8,7.0,51.8,Lucian,64,6.6,5.1,6.8,59.3,0.001608787741701
sabe viver,Yone,561,6.5,5.4,5.7,60.0,Sylas,1314,7.6,6.2,7.2,53.5,Yasuo,7,5.9,5.6,5.8,51.2,0.0016062192738254
unhappiness,Kai'Sa,88,7.7,4.1,5.7,60.3,Ahri,3571,5.8,3.5,5.1,49.0,Caitlyn,2,7.2,4.5,5.0,61.0,0.0016030499312186
슈퍼빅고수,Caitlyn,352,5.4,5.0,6.1,51.4,Ezreal,934,5.3,5.3,6.8,50.0,Varus,1427,6.5,4.2,6.9,66.7,0.0016006878789088
Zeyfrom,Zeri,583,7.7,5.6,7.0,49.6,Varus,66,5.8,5.8,6.6,49.5,Kai'Sa,42,8.7,6.1,6.5,58.3,0.0016006388242327
Gen G Ruler,Varus,541,8.8,6.6,7.0,41.7,Caitlyn,635,7.3,5.2,5.6,57.1,Zeri,527,7.7,4.8,5.1,69.0,0.0015923824512131
nankurunaisa,Sylas,424,8.2,5.7,6.3,37.5,Varus,1259,5.8,4.8,6.7,50.0,Ezreal,453,6.3,5.9,5.6,51.9,0.0015910931096631
zxcokgvjdasal,Twitch,376,7.6,5.9,7.3,59.1,Samira,35,8.2,4.9,4.7,55.8,Xayah,176,7.8,4.3,6.2,70.7,0.0015858455243816
Zealot1,Twitch,130,7.6,5.6,7.1,67.2,Kai'Sa,3579,6.5,6.2,6.4,54.5,Sivir,4,5.7,6.1,9.3,57.1,0.0015775475289631
milaoshu,Varus,386,7.8,5.7,7.1,62.2,Xayah,314,7.6,5.1,6.8,58.3,Caitlyn,438,6.1,6.9,7.5,46.7,0.0015766409100301
Hına,Tristana,243,9.3,4.4,6.6,58.5,Xayah,5,8.0,4.3,7.1,62.9,Kindred,55,8.9,5.6,7.6,54.5,0.0015732350778036
Kelvinotoe,Xayah,72,10.1,4.5,6.7,71.0,Zeri,14,8.4,4.3,6.1,56.3,Ezreal,73,6.2,5.8,6.4,41.7,0.001568004924178
zxsdaxnty,Caitlyn,346,6.9,4.4,7.0,58.3,Zeri,2083,8.7,3.5,7.8,81.8,Aphelios,124,5.3,5.5,5.9,40.0,0.0015679735677545
Franek Ocean,Ezreal,317,8.3,5.7,7.5,63.3,Caitlyn,544,8.6,5.8,6.8,44.8,Xayah,3676,12.5,6.2,8.2,68.0,0.0015588027678186
Rahman Noodles,Caitlyn,533,5.7,5.0,6.3,48.6,Varus,525,5.5,5.7,6.2,50.0,Sivir,820,6.0,3.8,6.4,69.6,0.0015544918821499
Rahman Noodles,Caitlyn,701,5.7,5.0,6.3,48.6,Varus,527,5.5,5.7,6.2,50.0,Sivir,826,6.0,3.8,6.4,69.6,0.0015544918821499
인생걸고태호시티,Kai'Sa,173,7.7,4.8,6.5,57.6,Xayah,41,6.5,4.0,6.2,54.9,Ezreal,86,5.3,5.0,6.3,47.9,0.0015521564375331
R7 Ce0,Varus,581,6.8,4.6,6.5,47.1,Ezreal,371,7.8,4.8,6.3,54.8,Caitlyn,365,5.6,4.5,7.2,53.8,0.0015474840229024
Rahman Noodles,Caitlyn,533,5.7,5.0,6.3,48.6,Varus,525,5.5,5.7,6.2,50.0,Sivir,820,6.0,3.8,6.4,69.6,0.0015456233322001
Rahman Noodles,Caitlyn,701,5.7,5.0,6.3,48.6,Varus,527,5.5,5.7,6.2,50.0,Sivir,826,6.0,3.8,6.4,69.6,0.0015456233322001
RustySniper,Xayah,709,7.8,5.3,6.5,65.2,Ezreal,16,7.4,6.0,6.6,46.9,Draven,1594,8.1,5.3,5.3,59.1,0.0015449172885306
Aaromjt3,Sivir,64,5.0,3.6,8.9,63.6,Jhin,3932,6.4,2.8,7.3,48.4,Ashe,18,5.2,3.8,9.1,64.7,0.0015436230402358
Faker but on AD,Caitlyn,850,5.9,5.0,5.8,52.7,Ezreal,142,6.1,4.8,7.2,59.7,Varus,35,6.8,4.8,6.1,48.6,0.001536752292717
Quiet Ferocity,Draven,224,7.0,4.7,5.3,56.5,Kog'Maw,204,7.2,4.5,6.2,36.4,Samira,266,8.6,3.7,5.8,88.9,0.0015357704480206
Gorenicolt,Yone,382,5.4,5.2,6.3,50.0,Ezreal,898,4.5,4.2,6.7,38.9,Viego,3146,6.9,5.0,6.3,73.3,0.0015324771429283
한전드,Varus,406,6.9,4.8,6.3,53.9,Jhin,103,6.0,3.2,7.0,60.0,Xayah,51,6.6,3.4,6.6,62.5,0.0015224034633515
lovemoney,Jinx,82,7.2,5.0,8.4,65.2,Jax,1,5.2,5.4,3.2,48.7,Ezreal,24,6.4,6.5,8.2,45.8,0.0015213197499027
lovemoney,Jinx,84,7.2,5.0,8.4,65.2,Jax,1,5.2,5.4,3.2,48.7,Ezreal,24,6.4,6.5,8.2,45.8,0.0015213197499027
lovemoney,Jinx,82,7.2,5.0,8.4,65.2,Jax,1,5.2,5.4,3.2,48.7,Ezreal,24,6.4,6.5,8.2,45.8,0.0015212514124082
lovemoney,Jinx,84,7.2,5.0,8.4,65.2,Jax,1,5.2,5.4,3.2,48.7,Ezreal,24,6.4,6.5,8.2,45.8,0.0015212514124082
4rch,Twitch,595,9.2,7.5,8.6,60.9,Sivir,16,4.9,6.3,7.0,52.6,Jhin,59,7.2,4.9,9.1,55.2,0.0015186662133656
4rch,Twitch,593,9.2,7.5,8.6,60.9,Sivir,15,4.9,6.3,7.0,52.6,Jhin,59,7.2,4.9,9.1,55.2,0.0015186662133656
4rch,Twitch,593,9.2,7.5,8.6,60.9,Sivir,15,4.9,6.3,7.0,52.6,Jhin,59,7.2,4.9,9.1,55.2,0.001518605310285
4rch,Twitch,595,9.2,7.5,8.6,60.9,Sivir,16,4.9,6.3,7.0,52.6,Jhin,59,7.2,4.9,9.1,55.2,0.001518605310285
Dominating,Samira,460,8.0,5.5,5.6,55.3,Jhin,24,6.7,5.5,7.5,46.7,Xayah,967,8.5,5.3,7.0,65.2,0.0015162617232274
barth3,Caitlyn,491,6.2,5.4,7.9,52.4,Draven,1719,7.3,5.2,7.6,55.6,Ezreal,664,7.9,4.9,7.3,62.5,0.0015125057172474
KremóweczkaUWU,Vayne,231,7.3,4.5,5.4,60.5,Varus,3,6.5,5.6,6.4,51.6,Caitlyn,21,8.0,5.6,6.1,74.1,0.0015098417742681
YGSS,Kai'Sa,697,7.6,3.9,5.7,56.1,Jhin,26,5.7,3.4,6.5,54.8,Draven,329,5.6,4.7,4.3,43.5,0.0014870472522394
YGSS,Kai'Sa,661,7.6,3.9,5.7,56.1,Jhin,26,5.7,3.4,6.5,54.8,Draven,327,5.6,4.7,4.3,43.5,0.0014870472522394
YGSS,Kai'Sa,697,7.6,3.9,5.7,56.1,Jhin,26,5.7,3.4,6.5,54.8,Draven,329,5.6,4.7,4.3,43.5,0.0014852617631708
YGSS,Kai'Sa,661,7.6,3.9,5.7,56.1,Jhin,26,5.7,3.4,6.5,54.8,Draven,327,5.6,4.7,4.3,43.5,0.0014852617631708
Duck Runick,Draven,604,5.9,5.8,7.1,57.1,Varus,356,5.6,3.2,7.3,66.7,Zeri,240,6.4,4.4,5.8,62.5,0.0014835122242978
東風谷早苗,Caitlyn,59,6.7,4.9,7.2,46.2,Varus,10,8.5,4.9,8.4,63.6,Zeri,14,7.4,4.7,8.2,46.2,0.0014799998369804
東風谷早苗,Caitlyn,61,6.7,4.9,7.2,46.2,Varus,10,8.5,4.9,8.4,63.6,Zeri,15,7.4,4.7,8.2,46.2,0.0014799998369804
東風谷早苗,Caitlyn,59,6.7,4.9,7.2,46.2,Varus,10,8.5,4.9,8.4,63.6,Zeri,14,7.4,4.7,8.2,46.2,0.0014799336724692
東風谷早苗,Caitlyn,61,6.7,4.9,7.2,46.2,Varus,10,8.5,4.9,8.4,63.6,Zeri,15,7.4,4.7,8.2,46.2,0.0014799336724692
Hub1012345,Caitlyn,614,5.3,5.1,5.8,46.6,Xayah,163,6.5,4.9,6.4,60.0,Varus,49,5.7,6.3,6.1,42.0,0.0014755630403617
Hub1012345,Caitlyn,616,5.3,5.1,5.8,46.6,Xayah,161,6.5,4.9,6.4,60.0,Varus,50,5.7,6.3,6.1,42.0,0.0014755630403617
Hub1012345,Caitlyn,616,5.3,5.1,5.8,46.6,Xayah,161,6.5,4.9,6.4,60.0,Varus,50,5.7,6.3,6.1,42.0,0.001475546285086
Hub1012345,Caitlyn,614,5.3,5.1,5.8,46.6,Xayah,163,6.5,4.9,6.4,60.0,Varus,49,5.7,6.3,6.1,42.0,0.001475546285086
kral isa,Zeri,567,6.9,4.5,6.2,58.0,Kai'Sa,16,7.6,5.0,5.0,51.6,Samira,71,8.2,5.0,5.9,56.0,0.0014741595943408
kral isa,Zeri,565,6.7,4.5,6.1,56.6,Kai'Sa,21,7.6,5.0,5.0,51.6,Samira,71,8.2,5.0,5.9,56.0,0.0014741595943408
kral isa,Zeri,567,6.9,4.5,6.2,58.0,Kai'Sa,16,7.6,5.0,5.0,51.6,Samira,71,8.2,5.0,5.9,56.0,0.0014739646890971
kral isa,Zeri,565,6.7,4.5,6.1,56.6,Kai'Sa,21,7.6,5.0,5.0,51.6,Samira,71,8.2,5.0,5.9,56.0,0.0014739646890971
고생들하십니다,Varus,321,6.9,4.7,8.6,55.3,Zeri,589,7.3,4.3,5.9,45.7,Ezreal,515,6.6,4.7,5.6,48.5,0.001467736053486
COZzoSKIllz,Kai'Sa,762,11.8,5.9,6.8,66.7,Draven,2414,10.8,7.1,5.6,62.9,Caitlyn,63,7.4,6.5,6.5,54.8,0.0014465351891624
not leashing,Sion,251,3.9,6.8,3.8,40.6,Lucian,521,7.1,3.1,6.6,64.7,Azir,159,5.9,3.4,5.9,42.9,0.0014445106342666
not leashing,Sion,253,3.9,6.8,3.8,40.6,Lucian,530,7.1,3.1,6.6,64.7,Azir,161,5.9,3.4,5.9,42.9,0.0014445106342666
not leashing,Sion,251,3.9,6.8,3.8,40.6,Lucian,521,7.1,3.1,6.6,64.7,Azir,159,5.9,3.4,5.9,42.9,0.0014443949575563
not leashing,Sion,253,3.9,6.8,3.8,40.6,Lucian,530,7.1,3.1,6.6,64.7,Azir,161,5.9,3.4,5.9,42.9,0.0014443949575563
엉덩국 갱승제로,Jinx,271,6.2,3.7,6.5,55.7,Ezreal,14,5.4,3.5,6.2,53.3,Caitlyn,90,5.5,4.7,6.9,45.1,0.0014425679978345
我叫Geoffrey,Zeri,86,8.1,4.1,7.6,68.3,Jinx,5,7.9,6.1,8.8,50.0,Kai'Sa,137,4.5,5.1,4.8,21.4,0.001440847189391
GREYH0UND,Draven,575,7.5,5.7,5.9,59.1,Samira,848,7.8,6.4,5.7,58.6,Nilah,31,5.9,6.2,7.6,47.4,0.0014375863534736
GREYH0UND,Draven,576,7.5,5.7,5.9,59.1,Samira,865,7.8,6.4,5.7,58.6,Nilah,31,5.9,6.2,7.6,47.4,0.0014375863534736
GREYH0UND,Draven,576,7.5,5.7,5.9,59.1,Samira,865,7.8,6.4,5.7,58.6,Nilah,31,5.9,6.2,7.6,47.4,0.0014367279171435
GREYH0UND,Draven,575,7.5,5.7,5.9,59.1,Samira,848,7.8,6.4,5.7,58.6,Nilah,31,5.9,6.2,7.6,47.4,0.0014367279171435
TheGelvic,Kai'Sa,280,7.9,5.3,5.8,54.9,Ashe,28,5.7,5.4,9.1,64.3,Ezreal,9,7.4,4.3,6.8,71.4,0.0014295588102494
TheGelvic,Kai'Sa,286,7.9,5.3,5.8,54.9,Ashe,28,5.7,5.4,9.1,64.3,Ezreal,9,7.4,4.3,6.8,71.4,0.0014295588102494
TheGelvic,Kai'Sa,286,7.9,5.3,5.8,54.9,Ashe,28,5.7,5.4,9.1,64.3,Ezreal,9,7.4,4.3,6.8,71.4,0.0014295298574474
TheGelvic,Kai'Sa,280,7.9,5.3,5.8,54.9,Ashe,28,5.7,5.4,9.1,64.3,Ezreal,9,7.4,4.3,6.8,71.4,0.0014295298574474
PSZilean,Karthus,597,6.9,7.7,9.5,50.6,Talon,30,7.2,5.4,5.6,51.6,Vladimir,25,5.4,5.5,6.9,50.0,0.001426685119525
PSZilean,Karthus,615,6.9,7.7,9.6,50.6,Talon,29,7.2,5.4,5.6,51.6,Vladimir,26,5.4,5.5,6.9,50.0,0.001426685119525
PSZilean,Karthus,615,6.9,7.7,9.6,50.6,Talon,29,7.2,5.4,5.6,51.6,Vladimir,26,5.4,5.5,6.9,50.0,0.001426008021533
PSZilean,Karthus,597,6.9,7.7,9.5,50.6,Talon,30,7.2,5.4,5.6,51.6,Vladimir,25,5.4,5.5,6.9,50.0,0.001426008021533
Смерть,Kai'Sa,51,7.6,5.8,5.2,57.1,Jhin,88,8.2,6.3,8.6,68.4,Twitch,214,9.3,6.0,5.6,62.5,0.0014218424324833
Anastasia Steele,Sivir,87,6.4,4.4,7.9,66.7,Seraphine,88,2.4,4.9,12.1,57.1,Caitlyn,6,7.6,4.9,7.4,63.3,0.0014141474352982
엘소드 스타랭커,Xayah,522,7.6,4.5,6.8,64.3,Zeri,9,7.5,4.1,6.9,51.4,Tristana,318,6.8,5.0,6.0,61.9,0.0014116832239652
엘소드 스타랭커,Xayah,479,7.6,4.5,6.8,64.3,Zeri,8,7.5,4.1,6.9,51.4,Tristana,316,6.8,5.0,6.0,61.9,0.0014116832239652
엘소드 스타랭커,Xayah,522,7.6,4.5,6.8,64.3,Zeri,9,7.5,4.1,6.9,51.4,Tristana,318,6.8,5.0,6.0,61.9,0.0014104764479857
엘소드 스타랭커,Xayah,479,7.6,4.5,6.8,64.3,Zeri,8,7.5,4.1,6.9,51.4,Tristana,316,6.8,5.0,6.0,61.9,0.0014104764479857
WildTurtle,Zeri,660,6.8,5.1,6.0,48.6,Jinx,211,8.1,5.5,7.3,55.6,Xayah,78,8.1,4.7,5.9,59.4,0.0014058727209358
WildTurtle,Zeri,672,6.8,5.1,6.0,48.6,Jinx,211,8.1,5.5,7.3,55.6,Xayah,77,8.1,4.7,5.9,59.4,0.0014058727209358
WildTurtle,Zeri,660,6.8,5.1,6.0,48.6,Jinx,211,8.1,5.5,7.3,55.6,Xayah,78,8.1,4.7,5.9,59.4,0.0014053690065406
WildTurtle,Zeri,672,6.8,5.1,6.0,48.6,Jinx,211,8.1,5.5,7.3,55.6,Xayah,77,8.1,4.7,5.9,59.4,0.0014053690065406
Stinge,Draven,349,7.0,5.2,5.8,50.0,Ezreal,3486,5.6,4.9,6.0,57.8,Renekton,34,4.1,4.8,4.4,55.0,0.0014023138740363
Mark Gonzalez,Caitlyn,674,6.0,4.0,5.6,43.9,Varus,377,7.1,5.0,7.7,60.5,Twitch,81,7.9,3.8,5.9,50.0,0.0014016209492636
Mark Gonzalez,Caitlyn,667,6.0,4.0,5.6,43.9,Varus,376,7.1,5.0,7.7,60.5,Twitch,80,7.9,3.8,5.9,50.0,0.0014016209492636
Mark Gonzalez,Caitlyn,667,6.0,4.0,5.6,43.9,Varus,376,7.1,5.0,7.7,60.5,Twitch,80,7.9,3.8,5.9,50.0,0.0014014879657052
Mark Gonzalez,Caitlyn,674,6.0,4.0,5.6,43.9,Varus,377,7.1,5.0,7.7,60.5,Twitch,81,7.9,3.8,5.9,50.0,0.0014014879657052
TyChee,Draven,669,7.2,5.7,6.0,52.6,Caitlyn,58,6.0,5.1,6.4,50.5,Tristana,74,7.0,4.8,6.1,52.7,0.0014013194285249
TyChee,Draven,755,7.2,5.7,6.0,52.3,Caitlyn,58,6.0,5.1,6.4,50.5,Tristana,73,7.0,4.8,6.1,52.7,0.0014013194285249
Do you worry,Aphelios,671,6.8,5.5,7.0,62.7,Ezreal,1,7.1,5.2,6.5,58.8,Taliyah,202,5.5,3.9,6.4,40.0,0.0014004674886415
Do you worry,Aphelios,679,6.8,5.5,7.0,62.7,Ezreal,1,7.1,5.2,6.5,58.8,Taliyah,202,5.5,3.9,6.4,40.0,0.0014004674886415
Do you worry,Aphelios,679,6.8,5.5,7.0,62.7,Ezreal,1,7.1,5.2,6.5,58.8,Taliyah,202,5.5,3.9,6.4,40.0,0.0014001049330767
Do you worry,Aphelios,671,6.8,5.5,7.0,62.7,Ezreal,1,7.1,5.2,6.5,58.8,Taliyah,202,5.5,3.9,6.4,40.0,0.0014001049330767
TyChee,Draven,755,7.2,5.7,6.0,52.3,Caitlyn,58,6.0,5.1,6.4,50.5,Tristana,73,7.0,4.8,6.1,52.7,0.0013974584362307
TyChee,Draven,669,7.2,5.7,6.0,52.6,Caitlyn,58,6.0,5.1,6.4,50.5,Tristana,74,7.0,4.8,6.1,52.7,0.0013974584362307
Malditaseaa,Varus,456,7.0,4.3,6.5,60.9,Ezreal,7,6.5,4.0,6.3,55.6,Jhin,17,7.0,4.3,8.3,50.0,0.001388020426736
Łunelle,Caitlyn,363,6.7,4.1,6.8,64.6,Kai'Sa,7,9.7,4.5,6.7,71.4,Xayah,8,6.1,4.8,7.6,68.4,0.0013862806859566
fajnie sie gra,Zeri,178,7.7,5.2,7.1,52.9,Draven,45,7.4,5.4,5.2,60.9,Kayle,26,6.2,4.9,5.8,41.2,0.0013811857156519
kalroc,Xayah,94,8.1,3.9,7.0,69.2,Zeri,2,10.1,5.3,7.4,53.3,Varus,8,7.3,4.3,6.3,50.0,0.0013801804046886
Afm12,Aurelion Sol,442,8.3,4.7,7.5,63.3,Caitlyn,302,6.7,4.7,5.5,50.0,Miss Fortune,3917,7.4,4.0,7.8,68.0,0.0013796272134762
Hugimoto,Ezreal,376,6.2,4.1,6.1,64.3,Kai'Sa,3378,6.9,4.6,5.6,57.1,Varus,5,6.8,5.3,6.8,50.0,0.001379475287798
Alanzinhö,Xayah,514,7.4,6.2,8.2,53.5,Zeri,95,7.8,6.1,6.1,50.0,Jhin,842,5.5,6.2,9.0,53.8,0.0013760193777228
Kzed,Jhin,742,5.4,3.3,8.3,66.7,Kai'Sa,1110,8.7,4.6,6.4,61.1,Varus,3398,8.3,3.8,6.8,64.7,0.0013751847370078
ŚwinkaPeppa,Caitlyn,877,7.4,5.5,8.1,66.7,Xayah,258,7.3,5.9,7.6,59.3,Ezreal,1369,6.0,5.6,6.3,52.6,0.0013749386889174
Horrific,Twisted Fate,40,4.6,3.1,10.7,66.7,Ezreal,4309,6.0,2.8,6.6,56.0,Varus,1,7.0,2.6,5.7,60.9,0.0013740251600348
SK Exakick,Caitlyn,495,6.1,3.2,7.7,65.2,Varus,1133,6.8,5.4,7.5,47.1,Draven,4036,7.0,3.9,6.0,72.7,0.0013719202716851
Vyan,Caitlyn,140,7.1,4.9,7.0,65.8,Ezreal,202,5.8,4.0,6.5,48.0,Xayah,4896,8.0,3.4,5.3,69.2,0.0013689974277955
My bb Glo,Kai'Sa,733,7.2,4.7,5.7,53.8,Xayah,54,7.1,5.1,6.4,64.6,Thresh,8,1.5,5.1,13.9,53.2,0.0013671427671465
My bb Glo,Kai'Sa,732,7.2,4.7,5.7,53.8,Xayah,54,7.1,5.1,6.4,64.6,Thresh,9,1.5,5.1,13.9,53.2,0.0013671427671465
My bb Glo,Kai'Sa,733,7.2,4.7,5.7,53.8,Xayah,54,7.1,5.1,6.4,64.6,Thresh,8,1.5,5.1,13.9,53.2,0.0013670937891267
My bb Glo,Kai'Sa,732,7.2,4.7,5.7,53.8,Xayah,54,7.1,5.1,6.4,64.6,Thresh,9,1.5,5.1,13.9,53.2,0.0013670937891267
