nombre_invocador,champ_1,regional_rank_1,kills_champ_1,deaths_champ_1,assists_champ_1,winrate_champ_1,champ_2,regional_rank_2,kills_champ_2,deaths_champ_2,assists_champ_2,winrate_champ_2,champ_3,regional_rank_3,kills_champ_3,deaths_champ_3,assists_champ_3,winrate_champ_3,score
2knarkearb,Senna,240,9.5,4.1,20.5,81.4,Zed,7931,5.0,5.1,4.4,41.7,Ezreal,1,2.5,4.9,2.5,25.0,0.0010420675226754
Zlatorzova cola,Blitzcrank,142,2.1,4.5,14.1,66.3,Amumu,8718,2.4,5.0,13.8,58.3,Xerath,4,4.6,5.1,12.2,65.2,0.0009939741599709
T1nyyy,Rakan,102,2.0,4.9,16.7,62.9,Karma,9057,2.6,5.1,13.2,52.5,Lulu,14,1.3,4.3,13.5,42.1,0.0009584299804865
Bchau,Karma,112,2.3,4.7,14.1,51.8,Nautilus,9317,1.5,6.2,13.5,53.1,Nami,30,2.0,4.4,19.7,70.0,0.0009347473508774
Ăn Nói Xà Lơ 2,Ashe,39,2.7,6.0,12.2,41.2,Miss Fortune,9421,3.3,6.1,12.7,58.5,Karma,92,2.1,5.5,12.8,51.4,0.0009247997043962
Zyors,Maokai,33,2.2,5.7,11.8,56.9,Rakan,9653,1.2,4.4,12.7,58.5,Alistar,21,1.5,5.0,14.0,58.8,0.0009040310118017
Shunrím,Thresh,885,1.6,5.4,13.2,57.9,Janna,9909,1.1,3.3,13.2,57.9,Ashe,88,1.8,5.4,9.5,46.7,0.0008822610525516
POLITICAGEM,Nautilus,358,1.9,4.4,12.8,59.4,Karma,10423,2.6,3.6,14.4,64.9,Ashe,6,3.3,4.7,12.1,50.0,0.0008533421968008
Y4ma,Thresh,282,1.6,4.4,14.3,57.8,Nautilus,10461,1.4,5.9,13.2,50.0,Blitzcrank,35,1.9,4.3,14.7,61.8,0.0008493669568917
va mot lan cuoi,Maokai,80,1.8,5.2,13.3,63.7,Yuumi,11142,1.1,4.6,15.3,41.7,Nami,16,1.3,4.2,15.5,54.3,0.0008135268845327
HenriSthel,Karma,196,1.8,4.0,13.6,52.1,Ashe,11493,2.3,4.3,14.3,58.7,Shen,33,2.5,4.0,14.6,63.9,0.0007827263480481
Elake,Nautilus,113,1.5,6.3,13.3,56.3,Caitlyn,2079,4.2,6.6,8.2,42.9,Ashe,12396,2.1,7.7,11.5,72.7,0.0007602725611259
Louvi,Senna,38,5.2,5.6,12.8,65.9,Akali,12093,11.6,5.4,6.0,52.9,Pyke,3,6.7,7.2,9.1,28.6,0.0007583777975834
1Zheyss,Rakan,108,2.1,5.2,13.4,62.2,Annie,12997,2.9,6.0,14.2,80.0,Galio,37,3.3,4.8,9.0,50.0,0.0007178923168192
Ronjac,Graves,108,8.3,4.0,8.0,61.9,Karma,13328,3.0,3.2,15.5,55.0,Akali,228,12.3,3.5,4.7,55.6,0.0007052507013066
Voluit,Annie,602,3.1,4.9,12.7,60.0,Zilean,13863,3.0,5.8,15.0,61.9,Rakan,11,1.5,4.3,13.5,60.6,0.000702184354451
ROLLS ROIDS,Zilean,274,2.9,4.2,15.8,66.7,Lulu,15072,2.0,5.0,18.2,59.3,Seraphine,2,4.1,5.8,12.3,48.0,0.0006797143862563
ROLLS ROIDS,Zilean,274,2.9,4.2,15.8,66.7,Lulu,14852,2.0,5.0,18.2,59.3,Seraphine,2,4.1,5.8,12.3,48.0,0.0006797143862563
ROLLS ROIDS,Zilean,274,2.9,4.2,15.8,66.7,Lulu,15072,2.0,5.0,18.2,59.3,Seraphine,2,4.1,5.8,12.3,48.0,0.0006741075536606
ROLLS ROIDS,Zilean,274,2.9,4.2,15.8,66.7,Lulu,14852,2.0,5.0,18.2,59.3,Seraphine,2,4.1,5.8,12.3,48.0,0.0006741075536606
SuppKing,Karma,295,2.2,4.8,13.5,56.1,Lulu,14807,1.8,4.1,13.1,45.9,Nautilus,28,1.5,4.9,11.0,51.7,0.0006737153922665
SuppKing,Karma,338,2.2,4.8,13.5,56.1,Lulu,18494,1.8,4.2,12.9,45.0,Nautilus,28,1.5,4.9,11.0,51.7,0.0006737153922665
Pinguím,Karma,372,2.9,5.1,14.9,57.1,Nami,15437,2.7,4.3,17.5,52.2,Rakan,17,1.6,5.1,15.9,64.3,0.0006419338965091
FF Kovu,Nautilus,149,2.0,4.9,13.8,58.8,Renata Glasc,16550,1.5,5.1,15.0,60.8,Thresh,3,1.3,5.6,15.6,46.9,0.0005975800006945
Pentius,Pyke,636,5.8,6.6,9.4,63.9,Annie,18305,2.5,5.8,15.2,65.7,Heimerdinger,82,3.8,6.1,11.3,60.0,0.0005860477774327
Pentius,Pyke,642,5.8,6.6,9.4,63.9,Annie,18390,2.5,5.8,15.2,66.7,Heimerdinger,83,3.8,6.1,11.3,60.0,0.0005860477774327
nezhilil noah7,Zeri,75,9.8,4.2,6.6,69.2,Nautilus,17137,1.1,4.3,8.9,61.5,Kindred,446,6.8,4.6,5.7,66.7,0.0005843125678955
Pentius,Pyke,642,5.8,6.6,9.4,63.9,Annie,18390,2.5,5.8,15.2,66.7,Heimerdinger,83,3.8,6.1,11.3,60.0,0.0005836746492721
Pentius,Pyke,636,5.8,6.6,9.4,63.9,Annie,18305,2.5,5.8,15.2,65.7,Heimerdinger,82,3.8,6.1,11.3,60.0,0.0005836746492721
SuppKing,Karma,338,2.2,4.8,13.5,56.1,Lulu,18494,1.8,4.2,12.9,45.0,Nautilus,28,1.5,4.9,11.0,51.7,0.0005772023150107
SuppKing,Karma,295,2.2,4.8,13.5,56.1,Lulu,14807,1.8,4.1,13.1,45.9,Nautilus,28,1.5,4.9,11.0,51.7,0.0005772023150107
Aesenar,Nautilus,676,1.8,5.1,11.3,58.3,Karma,17525,2.4,6.0,12.1,33.3,Lux,286,3.2,5.4,12.6,70.0,0.0005745169435385
Just an engineer,Heimerdinger,104,4.1,5.8,9.0,63.3,Nautilus,17082,1.5,6.5,12.8,50.0,Janna,10,0.6,3.9,12.3,56.8,0.0005686145858838
Vaco,Shaco,131,4.5,8.2,12.3,62.4,Thresh,20773,2.2,7.2,15.1,45.5,Pyke,4,5.5,6.8,9.5,66.7,0.0004958630922699
Yuukiyuuna,Rakan,95,1.5,4.1,13.3,58.6,Nautilus,21916,1.4,4.6,10.7,57.7,Annie,39,1.2,3.3,10.9,60.0,0.0004686869884889
Ulí,Senna,716,3.8,6.4,13.0,60.0,Amumu,22506,2.6,6.5,13.3,58.6,Rakan,22,1.6,5.4,13.3,58.1,0.0004653608525334
Matsouza,Taric,528,1.6,4.6,14.6,54.3,Sejuani,25351,4.2,4.7,11.1,57.1,Nautilus,8,2.3,6.7,11.7,63.6,0.0004100809031944
DRKSHDW BY RO,Thresh,86,2.2,5.0,13.0,58.6,Lee Sin,32226,11.7,5.6,10.5,62.0,Nami,52,2.1,5.1,13.2,45.5,0.0003083248944509
SadHappyClown,Twitch,751,8.1,5.4,8.3,62.7,Udyr,33881,8.0,5.2,3.8,52.2,Maokai,21,1.9,7.3,10.3,52.2,0.0002938949259615
SadHappyClown,Twitch,758,8.1,5.4,8.3,62.7,Udyr,34149,8.0,5.2,3.8,52.2,Maokai,20,1.9,7.3,10.3,52.2,0.0002938949259615
SadHappyClown,Twitch,751,8.1,5.4,8.3,62.7,Udyr,33881,8.0,5.2,3.8,52.2,Maokai,21,1.9,7.3,10.3,52.2,0.0002912412236316
SadHappyClown,Twitch,758,8.1,5.4,8.3,62.7,Udyr,34149,8.0,5.2,3.8,52.2,Maokai,20,1.9,7.3,10.3,52.2,0.0002912412236316
COMENDO LIXO,Annie,621,3.3,5.0,14.0,57.5,Ashe,34303,2.0,4.3,11.3,60.0,Nami,12,1.5,4.5,13.3,34.4,0.0002890900759747
COMENDO LIXO,Annie,580,3.3,5.0,14.0,57.5,Ashe,34593,2.0,4.3,11.3,60.0,Nami,15,1.5,4.5,13.3,34.4,0.0002890900759747
Cadu,Thresh,639,1.7,4.9,15.5,68.0,Blitzcrank,34611,1.9,5.3,13.7,56.1,Bardo,3,2.3,5.7,13.3,50.0,0.000288324150281
Cadu,Thresh,638,1.7,4.9,15.5,68.0,Blitzcrank,34399,1.9,5.3,13.7,56.1,Bardo,3,2.3,5.7,13.3,50.0,0.000288324150281
COMENDO LIXO,Annie,580,3.3,5.0,14.0,57.5,Ashe,34593,2.0,4.3,11.3,60.0,Nami,15,1.5,4.5,13.3,34.4,0.0002863323745748
COMENDO LIXO,Annie,621,3.3,5.0,14.0,57.5,Ashe,34303,2.0,4.3,11.3,60.0,Nami,12,1.5,4.5,13.3,34.4,0.0002863323745748
Cadu,Thresh,639,1.7,4.9,15.5,68.0,Blitzcrank,34611,1.9,5.3,13.7,56.1,Bardo,3,2.3,5.7,13.3,50.0,0.0002863124415731
Cadu,Thresh,638,1.7,4.9,15.5,68.0,Blitzcrank,34399,1.9,5.3,13.7,56.1,Bardo,3,2.3,5.7,13.3,50.0,0.0002863124415731
Eskiper,Alistar,672,1.7,5.3,13.8,60.5,Karma,36040,1.7,5.4,12.2,48.0,Heimerdinger,49,2.4,5.4,9.2,58.8,0.0002732803148102
jüninho,Heimerdinger,298,4.3,6.8,9.9,57.9,Ashe,36399,2.7,6.1,12.4,46.7,Rakan,474,1.3,5.1,15.0,65.4,0.0002698252979734
Adrayon,Lulu,69,2.4,4.6,17.4,61.8,Nami,53735,2.3,4.9,16.6,78.6,Ashe,208,3.5,5.5,14.4,64.3,0.0001765824504581
Son Günüme Kadar,Caitlyn,58,7.1,5.3,7.3,59.5,Kassadin,63559,9.8,5.1,5.9,53.1,Kai'Sa,21,6.6,5.1,5.2,44.4,0.0001478170816841
Kïer,Sona,21,3.0,5.1,14.3,58.7,Lux,81057,5.6,4.2,8.0,58.7,Annie,10,4.4,6.4,13.7,55.9,0.0001146076850965
Attenrislip,Thresh,108,2.3,5.6,17.4,63.9,Karma,85912,3.5,5.3,16.2,65.0,Poppy,4,7.4,4.7,12.2,77.8,0.0001080005238739
Usually Gapping,Karma,40,2.2,6.4,14.8,54.1,Amumu,116407,1.7,6.4,12.0,52.0,Lulu,49,2.2,5.2,15.6,66.7,7.901091052778619e-05
MT A Crise,Nautilus,523,1.6,7.0,12.4,52.5,Thresh,119780,1.4,6.1,12.5,59.4,Ashe,25,1.8,6.9,10.7,31.6,7.673996971179183e-05
IIIlIlIlIlIlIII,Soraka,97,0.8,4.2,15.6,63.4,Nami,127185,2.4,4.0,15.5,62.5,Lulu,4,1.0,4.0,13.6,51.5,7.217084357570772e-05
Lugarit,Lulu,18,1.9,2.4,14.6,71.8,Zilean,191975,2.6,2.9,13.8,66.7,Karma,1,2.1,3.2,13.9,52.4,4.747888435753306e-05
Ryuji Mazino,Zeri,614,8.7,5.4,7.1,70.7,Ashe,322519,2.1,6.2,14.8,56.0,Yuumi,4,1.4,3.8,15.5,46.7,2.8112980900393416e-05
